Time,Date,Total
00:00:00,2019-03-04,371
00:15:00,2019-03-04,364
00:30:00,2019-03-04,356
00:45:00,2019-03-04,362
01:00:00,2019-03-04,355
01:15:00,2019-03-04,366
01:30:00,2019-03-04,364
01:45:00,2019-03-04,365
02:00:00,2019-03-04,348
02:15:00,2019-03-04,353
02:30:00,2019-03-04,358
02:45:00,2019-03-04,358
03:00:00,2019-03-04,352
03:15:00,2019-03-04,367
03:30:00,2019-03-04,361
03:45:00,2019-03-04,367
04:00:00,2019-03-04,354
04:15:00,2019-03-04,367
04:30:00,2019-03-04,367
04:45:00,2019-03-04,371
05:00:00,2019-03-04,364
05:15:00,2019-03-04,360
05:30:00,2019-03-04,358
05:45:00,2019-03-04,362
06:00:00,2019-03-04,359
06:15:00,2019-03-04,367
06:30:00,2019-03-04,348
06:45:00,2019-03-04,358
07:00:00,2019-03-04,368
07:15:00,2019-03-04,371
07:30:00,2019-03-04,449
07:45:00,2019-03-04,546
08:00:00,2019-03-04,611
08:15:00,2019-03-04,545
08:30:00,2019-03-04,548
08:45:00,2019-03-04,548
09:00:00,2019-03-04,527
09:15:00,2019-03-04,536
09:30:00,2019-03-04,555
09:45:00,2019-03-04,532
10:00:00,2019-03-04,536
10:15:00,2019-03-04,533
10:30:00,2019-03-04,538
10:45:00,2019-03-04,547
11:00:00,2019-03-04,539
11:15:00,2019-03-04,519
11:30:00,2019-03-04,523
11:45:00,2019-03-04,561
12:00:00,2019-03-04,520
12:15:00,2019-03-04,539
12:30:00,2019-03-04,558
12:45:00,2019-03-04,548
13:00:00,2019-03-04,546
13:15:00,2019-03-04,532
13:30:00,2019-03-04,537
13:45:00,2019-03-04,541
14:00:00,2019-03-04,549
14:15:00,2019-03-04,552
14:30:00,2019-03-04,530
14:45:00,2019-03-04,528
15:00:00,2019-03-04,535
15:15:00,2019-03-04,546
15:30:00,2019-03-04,558
15:45:00,2019-03-04,531
16:00:00,2019-03-04,538
16:15:00,2019-03-04,523
16:30:00,2019-03-04,538
16:45:00,2019-03-04,532
17:00:00,2019-03-04,493
17:15:00,2019-03-04,503
17:30:00,2019-03-04,516
17:45:00,2019-03-04,471
18:00:00,2019-03-04,444
18:15:00,2019-03-04,432
18:30:00,2019-03-04,422
18:45:00,2019-03-04,431
19:00:00,2019-03-04,432
19:15:00,2019-03-04,409
19:30:00,2019-03-04,419
19:45:00,2019-03-04,419
20:00:00,2019-03-04,408
20:15:00,2019-03-04,409
20:30:00,2019-03-04,326
20:45:00,2019-03-04,134
21:00:00,2019-03-04,419
21:15:00,2019-03-04,414
21:30:00,2019-03-04,428
21:45:00,2019-03-04,412
22:00:00,2019-03-04,427
22:15:00,2019-03-04,414
22:30:00,2019-03-04,408
22:45:00,2019-03-04,409
23:00:00,2019-03-04,405
23:15:00,2019-03-04,398
23:30:00,2019-03-04,405
23:45:00,2019-03-04,416
