Time,Date,Total
00:00:00,2019-02-03,386
00:15:00,2019-02-03,389
00:30:00,2019-02-03,395
00:45:00,2019-02-03,393
01:00:00,2019-02-03,390
01:15:00,2019-02-03,423
01:30:00,2019-02-03,395
01:45:00,2019-02-03,410
02:00:00,2019-02-03,388
02:15:00,2019-02-03,393
02:30:00,2019-02-03,384
02:45:00,2019-02-03,391
03:00:00,2019-02-03,391
03:15:00,2019-02-03,391
03:30:00,2019-02-03,399
03:45:00,2019-02-03,395
04:00:00,2019-02-03,384
04:15:00,2019-02-03,395
04:30:00,2019-02-03,386
04:45:00,2019-02-03,394
05:00:00,2019-02-03,380
05:15:00,2019-02-03,390
05:30:00,2019-02-03,389
05:45:00,2019-02-03,387
06:00:00,2019-02-03,383
06:15:00,2019-02-03,393
06:30:00,2019-02-03,387
06:45:00,2019-02-03,396
07:00:00,2019-02-03,390
07:15:00,2019-02-03,393
07:30:00,2019-02-03,383
07:45:00,2019-02-03,396
08:00:00,2019-02-03,396
08:15:00,2019-02-03,411
08:30:00,2019-02-03,390
08:45:00,2019-02-03,389
09:00:00,2019-02-03,395
09:15:00,2019-02-03,392
09:30:00,2019-02-03,385
09:45:00,2019-02-03,393
10:00:00,2019-02-03,386
10:15:00,2019-02-03,399
10:30:00,2019-02-03,396
10:45:00,2019-02-03,390
11:00:00,2019-02-03,386
11:15:00,2019-02-03,396
11:30:00,2019-02-03,391
11:45:00,2019-02-03,402
12:00:00,2019-02-03,385
12:15:00,2019-02-03,389
12:30:00,2019-02-03,387
12:45:00,2019-02-03,406
13:00:00,2019-02-03,403
13:15:00,2019-02-03,399
13:30:00,2019-02-03,406
13:45:00,2019-02-03,419
14:00:00,2019-02-03,405
14:15:00,2019-02-03,419
14:30:00,2019-02-03,408
14:45:00,2019-02-03,425
15:00:00,2019-02-03,417
15:15:00,2019-02-03,409
15:30:00,2019-02-03,414
15:45:00,2019-02-03,403
16:00:00,2019-02-03,410
16:15:00,2019-02-03,407
16:30:00,2019-02-03,415
16:45:00,2019-02-03,404
17:00:00,2019-02-03,403
17:15:00,2019-02-03,405
17:30:00,2019-02-03,394
17:45:00,2019-02-03,388
18:00:00,2019-02-03,381
18:15:00,2019-02-03,391
18:30:00,2019-02-03,388
18:45:00,2019-02-03,389
19:00:00,2019-02-03,389
19:15:00,2019-02-03,393
19:30:00,2019-02-03,382
19:45:00,2019-02-03,385
20:00:00,2019-02-03,390
20:15:00,2019-02-03,405
20:30:00,2019-02-03,384
20:45:00,2019-02-03,392
21:00:00,2019-02-03,395
21:15:00,2019-02-03,406
21:30:00,2019-02-03,393
21:45:00,2019-02-03,405
22:00:00,2019-02-03,399
22:15:00,2019-02-03,399
22:30:00,2019-02-03,404
22:45:00,2019-02-03,395
23:00:00,2019-02-03,389
23:15:00,2019-02-03,383
23:30:00,2019-02-03,385
23:45:00,2019-02-03,376
