Time,Date,Total
00:00:00,2019-01-20,358
00:15:00,2019-01-20,360
00:30:00,2019-01-20,354
00:45:00,2019-01-20,365
01:00:00,2019-01-20,361
01:15:00,2019-01-20,397
01:30:00,2019-01-20,364
01:45:00,2019-01-20,366
02:00:00,2019-01-20,356
02:15:00,2019-01-20,358
02:30:00,2019-01-20,360
02:45:00,2019-01-20,348
03:00:00,2019-01-20,360
03:15:00,2019-01-20,364
03:30:00,2019-01-20,357
03:45:00,2019-01-20,355
04:00:00,2019-01-20,354
04:15:00,2019-01-20,366
04:30:00,2019-01-20,362
04:45:00,2019-01-20,356
05:00:00,2019-01-20,354
05:15:00,2019-01-20,353
05:30:00,2019-01-20,360
05:45:00,2019-01-20,364
06:00:00,2019-01-20,359
06:15:00,2019-01-20,352
06:30:00,2019-01-20,362
06:45:00,2019-01-20,365
07:00:00,2019-01-20,361
07:15:00,2019-01-20,352
07:30:00,2019-01-20,363
07:45:00,2019-01-20,359
08:00:00,2019-01-20,360
08:15:00,2019-01-20,366
08:30:00,2019-01-20,372
08:45:00,2019-01-20,366
09:00:00,2019-01-20,365
09:15:00,2019-01-20,363
09:30:00,2019-01-20,362
09:45:00,2019-01-20,355
10:00:00,2019-01-20,368
10:15:00,2019-01-20,364
10:30:00,2019-01-20,362
10:45:00,2019-01-20,361
11:00:00,2019-01-20,364
11:15:00,2019-01-20,356
11:30:00,2019-01-20,365
11:45:00,2019-01-20,366
12:00:00,2019-01-20,360
12:15:00,2019-01-20,356
12:30:00,2019-01-20,358
12:45:00,2019-01-20,356
13:00:00,2019-01-20,360
13:15:00,2019-01-20,357
13:30:00,2019-01-20,361
13:45:00,2019-01-20,356
14:00:00,2019-01-20,363
14:15:00,2019-01-20,364
14:30:00,2019-01-20,351
14:45:00,2019-01-20,364
15:00:00,2019-01-20,360
15:15:00,2019-01-20,360
15:30:00,2019-01-20,350
15:45:00,2019-01-20,360
16:00:00,2019-01-20,369
16:15:00,2019-01-20,376
16:30:00,2019-01-20,372
16:45:00,2019-01-20,361
17:00:00,2019-01-20,365
17:15:00,2019-01-20,357
17:30:00,2019-01-20,355
17:45:00,2019-01-20,351
18:00:00,2019-01-20,360
18:15:00,2019-01-20,357
18:30:00,2019-01-20,359
18:45:00,2019-01-20,361
19:00:00,2019-01-20,357
19:15:00,2019-01-20,363
19:30:00,2019-01-20,358
19:45:00,2019-01-20,360
20:00:00,2019-01-20,363
20:15:00,2019-01-20,365
20:30:00,2019-01-20,360
20:45:00,2019-01-20,354
21:00:00,2019-01-20,359
21:15:00,2019-01-20,362
21:30:00,2019-01-20,360
21:45:00,2019-01-20,356
22:00:00,2019-01-20,360
22:15:00,2019-01-20,361
22:30:00,2019-01-20,354
22:45:00,2019-01-20,357
23:00:00,2019-01-20,357
23:15:00,2019-01-20,359
23:30:00,2019-01-20,360
23:45:00,2019-01-20,352
