Time,Date,Total
00:00:00,2018-11-01,14766
00:15:00,2018-11-01,12365
00:30:00,2018-11-01,12817
00:45:00,2018-11-01,12119
01:00:00,2018-11-01,12709
01:15:00,2018-11-01,13097
01:30:00,2018-11-01,13250
01:45:00,2018-11-01,14956
02:00:00,2018-11-01,15588
02:15:00,2018-11-01,15201
02:30:00,2018-11-01,13367
02:45:00,2018-11-01,14111
03:00:00,2018-11-01,15972
03:15:00,2018-11-01,13917
03:30:00,2018-11-01,13725
03:45:00,2018-11-01,16086
04:00:00,2018-11-01,16667
04:15:00,2018-11-01,15816
04:30:00,2018-11-01,14295
04:45:00,2018-11-01,14547
05:00:00,2018-11-01,14585
05:15:00,2018-11-01,14431
05:30:00,2018-11-01,15217
05:45:00,2018-11-01,15188
06:00:00,2018-11-01,15645
06:15:00,2018-11-01,17252
06:30:00,2018-11-01,16925
06:45:00,2018-11-01,13904
07:00:00,2018-11-01,14731
07:15:00,2018-11-01,17285
07:30:00,2018-11-01,27581
07:45:00,2018-11-01,42279
08:00:00,2018-11-01,35872
08:15:00,2018-11-01,40676
08:30:00,2018-11-01,28640
08:45:00,2018-11-01,42143
09:00:00,2018-11-01,37966
09:15:00,2018-11-01,35162
09:30:00,2018-11-01,35869
09:45:00,2018-11-01,27038
10:00:00,2018-11-01,33842
10:15:00,2018-11-01,30937
10:30:00,2018-11-01,39024
10:45:00,2018-11-01,30221
11:00:00,2018-11-01,33018
11:15:00,2018-11-01,32359
11:30:00,2018-11-01,37425
11:45:00,2018-11-01,31479
12:00:00,2018-11-01,38806
12:15:00,2018-11-01,40494
12:30:00,2018-11-01,33578
12:45:00,2018-11-01,31544
13:00:00,2018-11-01,36910
13:15:00,2018-11-01,33902
13:30:00,2018-11-01,52776
13:45:00,2018-11-01,38215
14:00:00,2018-11-01,32518
14:15:00,2018-11-01,64984
14:30:00,2018-11-01,40631
14:45:00,2018-11-01,34031
15:00:00,2018-11-01,28663
15:15:00,2018-11-01,24392
15:30:00,2018-11-01,33620
15:45:00,2018-11-01,24796
16:00:00,2018-11-01,23558
16:15:00,2018-11-01,23671
16:30:00,2018-11-01,18068
16:45:00,2018-11-01,16108
17:00:00,2018-11-01,15306
17:15:00,2018-11-01,14900
17:30:00,2018-11-01,16278
17:45:00,2018-11-01,16650
18:00:00,2018-11-01,13383
18:15:00,2018-11-01,9623
18:30:00,2018-11-01,12938
18:45:00,2018-11-01,13005
19:00:00,2018-11-01,16609
19:15:00,2018-11-01,15950
19:30:00,2018-11-01,14302
19:45:00,2018-11-01,13624
20:00:00,2018-11-01,14903
20:15:00,2018-11-01,11456
20:30:00,2018-11-01,9961
20:45:00,2018-11-01,11407
21:00:00,2018-11-01,10963
21:15:00,2018-11-01,11125
21:30:00,2018-11-01,11646
21:45:00,2018-11-01,12859
22:00:00,2018-11-01,12843
22:15:00,2018-11-01,13943
22:30:00,2018-11-01,13969
22:45:00,2018-11-01,15074
23:00:00,2018-11-01,16059
23:15:00,2018-11-01,16212
23:30:00,2018-11-01,16997
23:45:00,2018-11-01,13917
