Time,Date,Total
00:00:00,2018-10-06,13435
00:15:00,2018-10-06,11123
00:30:00,2018-10-06,10834
00:45:00,2018-10-06,11804
01:00:00,2018-10-06,14786
01:15:00,2018-10-06,12027
01:30:00,2018-10-06,11514
01:45:00,2018-10-06,13745
02:00:00,2018-10-06,15974
02:15:00,2018-10-06,14136
02:30:00,2018-10-06,15854
02:45:00,2018-10-06,14948
03:00:00,2018-10-06,13630
03:15:00,2018-10-06,11703
03:30:00,2018-10-06,10558
03:45:00,2018-10-06,10048
04:00:00,2018-10-06,10900
04:15:00,2018-10-06,11240
04:30:00,2018-10-06,10212
04:45:00,2018-10-06,10501
05:00:00,2018-10-06,10829
05:15:00,2018-10-06,9413
05:30:00,2018-10-06,11112
05:45:00,2018-10-06,15597
06:00:00,2018-10-06,13006
06:15:00,2018-10-06,14076
06:30:00,2018-10-06,13349
06:45:00,2018-10-06,12683
07:00:00,2018-10-06,14069
07:15:00,2018-10-06,15183
07:30:00,2018-10-06,14234
07:45:00,2018-10-06,18056
08:00:00,2018-10-06,14769
08:15:00,2018-10-06,13093
08:30:00,2018-10-06,13428
08:45:00,2018-10-06,11667
09:00:00,2018-10-06,14958
09:15:00,2018-10-06,12620
09:30:00,2018-10-06,13035
09:45:00,2018-10-06,13118
10:00:00,2018-10-06,12664
10:15:00,2018-10-06,15488
10:30:00,2018-10-06,21143
10:45:00,2018-10-06,17928
11:00:00,2018-10-06,11262
11:15:00,2018-10-06,10473
11:30:00,2018-10-06,11553
11:45:00,2018-10-06,11229
12:00:00,2018-10-06,15082
12:15:00,2018-10-06,12597
12:30:00,2018-10-06,13756
12:45:00,2018-10-06,12712
13:00:00,2018-10-06,11676
13:15:00,2018-10-06,9253
13:30:00,2018-10-06,11325
13:45:00,2018-10-06,10434
14:00:00,2018-10-06,12457
14:15:00,2018-10-06,10245
14:30:00,2018-10-06,11090
14:45:00,2018-10-06,12395
15:00:00,2018-10-06,12084
15:15:00,2018-10-06,9761
15:30:00,2018-10-06,12471
15:45:00,2018-10-06,9720
16:00:00,2018-10-06,11225
16:15:00,2018-10-06,10598
16:30:00,2018-10-06,10234
16:45:00,2018-10-06,9159
17:00:00,2018-10-06,10028
17:15:00,2018-10-06,9222
17:30:00,2018-10-06,9876
17:45:00,2018-10-06,9682
18:00:00,2018-10-06,9219
18:15:00,2018-10-06,9510
18:30:00,2018-10-06,8624
18:45:00,2018-10-06,9338
19:00:00,2018-10-06,8397
19:15:00,2018-10-06,8301
19:30:00,2018-10-06,9763
19:45:00,2018-10-06,9174
20:00:00,2018-10-06,12759
20:15:00,2018-10-06,9439
20:30:00,2018-10-06,10225
20:45:00,2018-10-06,8624
21:00:00,2018-10-06,10697
21:15:00,2018-10-06,9285
21:30:00,2018-10-06,10760
21:45:00,2018-10-06,10193
22:00:00,2018-10-06,9821
22:15:00,2018-10-06,9006
22:30:00,2018-10-06,8611
22:45:00,2018-10-06,9848
23:00:00,2018-10-06,9532
23:15:00,2018-10-06,8475
23:30:00,2018-10-06,11245
23:45:00,2018-10-06,8530
