Time,Date,Total
00:00:00,2018-09-24,14074
00:15:00,2018-09-24,10951
00:30:00,2018-09-24,14065
00:45:00,2018-09-24,12236
01:00:00,2018-09-24,12969
01:15:00,2018-09-24,12086
01:30:00,2018-09-24,13243
01:45:00,2018-09-24,12744
02:00:00,2018-09-24,14036
02:15:00,2018-09-24,12131
02:30:00,2018-09-24,12138
02:45:00,2018-09-24,12883
03:00:00,2018-09-24,13301
03:15:00,2018-09-24,13628
03:30:00,2018-09-24,14705
03:45:00,2018-09-24,16652
04:00:00,2018-09-24,15853
04:15:00,2018-09-24,16761
04:30:00,2018-09-24,14879
04:45:00,2018-09-24,13873
05:00:00,2018-09-24,15606
05:15:00,2018-09-24,14130
05:30:00,2018-09-24,12523
05:45:00,2018-09-24,12493
06:00:00,2018-09-24,14736
06:15:00,2018-09-24,13171
06:30:00,2018-09-24,31550
06:45:00,2018-09-24,17618
07:00:00,2018-09-24,23201
07:15:00,2018-09-24,24881
07:30:00,2018-09-24,42950
07:45:00,2018-09-24,63879
08:00:00,2018-09-24,73380
08:15:00,2018-09-24,47374
08:30:00,2018-09-24,39777
08:45:00,2018-09-24,36191
09:00:00,2018-09-24,29972
09:15:00,2018-09-24,29097
09:30:00,2018-09-24,38379
09:45:00,2018-09-24,37631
10:00:00,2018-09-24,30414
10:15:00,2018-09-24,38557
10:30:00,2018-09-24,27909
10:45:00,2018-09-24,34010
11:00:00,2018-09-24,39242
11:15:00,2018-09-24,30428
11:30:00,2018-09-24,41636
11:45:00,2018-09-24,40541
12:00:00,2018-09-24,45055
12:15:00,2018-09-24,49587
12:30:00,2018-09-24,43207
12:45:00,2018-09-24,40805
13:00:00,2018-09-24,45082
13:15:00,2018-09-24,29266
13:30:00,2018-09-24,43664
13:45:00,2018-09-24,70516
14:00:00,2018-09-24,68316
14:15:00,2018-09-24,55284
14:30:00,2018-09-24,57753
14:45:00,2018-09-24,45943
15:00:00,2018-09-24,29982
15:15:00,2018-09-24,39203
15:30:00,2018-09-24,34969
15:45:00,2018-09-24,32301
16:00:00,2018-09-24,32357
16:15:00,2018-09-24,46355
16:30:00,2018-09-24,26141
16:45:00,2018-09-24,17874
17:00:00,2018-09-24,15955
17:15:00,2018-09-24,9489
17:30:00,2018-09-24,9667
17:45:00,2018-09-24,11016
18:00:00,2018-09-24,8761
18:15:00,2018-09-24,9245
18:30:00,2018-09-24,9575
18:45:00,2018-09-24,9606
19:00:00,2018-09-24,10473
19:15:00,2018-09-24,8837
19:30:00,2018-09-24,9223
19:45:00,2018-09-24,10370
20:00:00,2018-09-24,14444
20:15:00,2018-09-24,12146
20:30:00,2018-09-24,11789
20:45:00,2018-09-24,10297
21:00:00,2018-09-24,11540
21:15:00,2018-09-24,9709
21:30:00,2018-09-24,9339
21:45:00,2018-09-24,8229
22:00:00,2018-09-24,9390
22:15:00,2018-09-24,9048
22:30:00,2018-09-24,11574
22:45:00,2018-09-24,9211
23:00:00,2018-09-24,18766
23:15:00,2018-09-24,9109
23:30:00,2018-09-24,12140
23:45:00,2018-09-24,10216
