Time,Date,Total
00:00:00,2018-10-27,36
00:15:00,2018-10-27,40
00:30:00,2018-10-27,39
00:45:00,2018-10-27,41
01:00:00,2018-10-27,30
01:15:00,2018-10-27,41
01:30:00,2018-10-27,27
01:45:00,2018-10-27,28
02:00:00,2018-10-27,35
02:15:00,2018-10-27,51
02:30:00,2018-10-27,35
02:45:00,2018-10-27,27
03:00:00,2018-10-27,45
03:15:00,2018-10-27,47
03:30:00,2018-10-27,44
03:45:00,2018-10-27,40
04:00:00,2018-10-27,42
04:15:00,2018-10-27,46
04:30:00,2018-10-27,40
04:45:00,2018-10-27,35
05:00:00,2018-10-27,34
05:15:00,2018-10-27,38
05:30:00,2018-10-27,36
05:45:00,2018-10-27,27
06:00:00,2018-10-27,41
06:15:00,2018-10-27,56
06:30:00,2018-10-27,25
06:45:00,2018-10-27,28
07:00:00,2018-10-27,35
07:15:00,2018-10-27,91
07:30:00,2018-10-27,66
07:45:00,2018-10-27,79
08:00:00,2018-10-27,56
08:15:00,2018-10-27,60
08:30:00,2018-10-27,47
08:45:00,2018-10-27,33
09:00:00,2018-10-27,38
09:15:00,2018-10-27,52
09:30:00,2018-10-27,36
09:45:00,2018-10-27,38
10:00:00,2018-10-27,36
10:15:00,2018-10-27,53
10:30:00,2018-10-27,33
10:45:00,2018-10-27,30
11:00:00,2018-10-27,37
11:15:00,2018-10-27,43
11:30:00,2018-10-27,34
11:45:00,2018-10-27,42
12:00:00,2018-10-27,40
12:15:00,2018-10-27,55
12:30:00,2018-10-27,38
12:45:00,2018-10-27,60
13:00:00,2018-10-27,38
13:15:00,2018-10-27,43
13:30:00,2018-10-27,26
13:45:00,2018-10-27,29
14:00:00,2018-10-27,37
14:15:00,2018-10-27,52
14:30:00,2018-10-27,28
14:45:00,2018-10-27,31
15:00:00,2018-10-27,45
15:15:00,2018-10-27,43
15:30:00,2018-10-27,27
15:45:00,2018-10-27,54
16:00:00,2018-10-27,40
16:15:00,2018-10-27,58
16:30:00,2018-10-27,46
16:45:00,2018-10-27,47
17:00:00,2018-10-27,33
17:15:00,2018-10-27,42
17:30:00,2018-10-27,35
17:45:00,2018-10-27,33
18:00:00,2018-10-27,33
18:15:00,2018-10-27,42
18:30:00,2018-10-27,26
18:45:00,2018-10-27,36
19:00:00,2018-10-27,27
19:15:00,2018-10-27,46
19:30:00,2018-10-27,31
19:45:00,2018-10-27,57
20:00:00,2018-10-27,66
20:15:00,2018-10-27,53
20:30:00,2018-10-27,32
20:45:00,2018-10-27,29
21:00:00,2018-10-27,35
21:15:00,2018-10-27,48
21:30:00,2018-10-27,34
21:45:00,2018-10-27,32
22:00:00,2018-10-27,28
22:15:00,2018-10-27,39
22:30:00,2018-10-27,27
22:45:00,2018-10-27,38
23:00:00,2018-10-27,33
23:15:00,2018-10-27,48
23:30:00,2018-10-27,36
23:45:00,2018-10-27,42
