Time,Date,Total
00:00:00,2018-12-27,39
00:15:00,2018-12-27,26
00:30:00,2018-12-27,39
00:45:00,2018-12-27,24
01:00:00,2018-12-27,28
01:15:00,2018-12-27,30
01:30:00,2018-12-27,36
01:45:00,2018-12-27,33
02:00:00,2018-12-27,29
02:15:00,2018-12-27,26
02:30:00,2018-12-27,38
02:45:00,2018-12-27,24
03:00:00,2018-12-27,25
03:15:00,2018-12-27,39
03:30:00,2018-12-27,31
03:45:00,2018-12-27,46
04:00:00,2018-12-27,31
04:15:00,2018-12-27,27
04:30:00,2018-12-27,46
04:45:00,2018-12-27,35
05:00:00,2018-12-27,26
05:15:00,2018-12-27,34
05:30:00,2018-12-27,22
05:45:00,2018-12-27,31
06:00:00,2018-12-27,28
06:15:00,2018-12-27,36
06:30:00,2018-12-27,48
06:45:00,2018-12-27,51
07:00:00,2018-12-27,43
07:15:00,2018-12-27,48
07:30:00,2018-12-27,159
07:45:00,2018-12-27,161
08:00:00,2018-12-27,150
08:15:00,2018-12-27,119
08:30:00,2018-12-27,98
08:45:00,2018-12-27,85
09:00:00,2018-12-27,75
09:15:00,2018-12-27,87
09:30:00,2018-12-27,93
09:45:00,2018-12-27,74
10:00:00,2018-12-27,108
10:15:00,2018-12-27,105
10:30:00,2018-12-27,101
10:45:00,2018-12-27,116
11:00:00,2018-12-27,99
11:15:00,2018-12-27,90
11:30:00,2018-12-27,100
11:45:00,2018-12-27,105
12:00:00,2018-12-27,95
12:15:00,2018-12-27,84
12:30:00,2018-12-27,67
12:45:00,2018-12-27,65
13:00:00,2018-12-27,75
13:15:00,2018-12-27,99
13:30:00,2018-12-27,75
13:45:00,2018-12-27,82
14:00:00,2018-12-27,120
14:15:00,2018-12-27,100
14:30:00,2018-12-27,68
14:45:00,2018-12-27,57
15:00:00,2018-12-27,72
15:15:00,2018-12-27,81
15:30:00,2018-12-27,93
15:45:00,2018-12-27,91
16:00:00,2018-12-27,85
16:15:00,2018-12-27,83
16:30:00,2018-12-27,93
16:45:00,2018-12-27,77
17:00:00,2018-12-27,68
17:15:00,2018-12-27,48
17:30:00,2018-12-27,62
17:45:00,2018-12-27,45
18:00:00,2018-12-27,46
18:15:00,2018-12-27,41
18:30:00,2018-12-27,30
18:45:00,2018-12-27,49
19:00:00,2018-12-27,40
19:15:00,2018-12-27,42
19:30:00,2018-12-27,44
19:45:00,2018-12-27,50
20:00:00,2018-12-27,61
20:15:00,2018-12-27,66
20:30:00,2018-12-27,56
20:45:00,2018-12-27,43
21:00:00,2018-12-27,63
21:15:00,2018-12-27,60
21:30:00,2018-12-27,65
21:45:00,2018-12-27,47
22:00:00,2018-12-27,38
22:15:00,2018-12-27,74
22:30:00,2018-12-27,34
22:45:00,2018-12-27,68
23:00:00,2018-12-27,48
23:15:00,2018-12-27,44
23:30:00,2018-12-27,35
23:45:00,2018-12-27,51
