Time,Date,Total
00:00:00,2018-11-23,4019
00:15:00,2018-11-23,3935
00:30:00,2018-11-23,3943
00:45:00,2018-11-23,4017
01:00:00,2018-11-23,3936
01:15:00,2018-11-23,3934
01:30:00,2018-11-23,3998
01:45:00,2018-11-23,3935
02:00:00,2018-11-23,3924
02:15:00,2018-11-23,3927
02:30:00,2018-11-23,3917
02:45:00,2018-11-23,3949
03:00:00,2018-11-23,3975
03:15:00,2018-11-23,3986
03:30:00,2018-11-23,3989
03:45:00,2018-11-23,3933
04:00:00,2018-11-23,3975
04:15:00,2018-11-23,4016
04:30:00,2018-11-23,3986
04:45:00,2018-11-23,3945
05:00:00,2018-11-23,3926
05:15:00,2018-11-23,3942
05:30:00,2018-11-23,3936
05:45:00,2018-11-23,4161
06:00:00,2018-11-23,3939
06:15:00,2018-11-23,4060
06:30:00,2018-11-23,4095
06:45:00,2018-11-23,3958
07:00:00,2018-11-23,5985
07:15:00,2018-11-23,8563
07:30:00,2018-11-23,8083
07:45:00,2018-11-23,9971
08:00:00,2018-11-23,9027
08:15:00,2018-11-23,7392
08:30:00,2018-11-23,8760
08:45:00,2018-11-23,8041
09:00:00,2018-11-23,7902
09:15:00,2018-11-23,7235
09:30:00,2018-11-23,7960
09:45:00,2018-11-23,8564
10:00:00,2018-11-23,6073
10:15:00,2018-11-23,6652
10:30:00,2018-11-23,6608
10:45:00,2018-11-23,7029
11:00:00,2018-11-23,6927
11:15:00,2018-11-23,7049
11:30:00,2018-11-23,6796
11:45:00,2018-11-23,9274
12:00:00,2018-11-23,7942
12:15:00,2018-11-23,7624
12:30:00,2018-11-23,6903
12:45:00,2018-11-23,7350
13:00:00,2018-11-23,7096
13:15:00,2018-11-23,6492
13:30:00,2018-11-23,7732
13:45:00,2018-11-23,6296
14:00:00,2018-11-23,5845
14:15:00,2018-11-23,6410
14:30:00,2018-11-23,6153
14:45:00,2018-11-23,6934
15:00:00,2018-11-23,6658
15:15:00,2018-11-23,6745
15:30:00,2018-11-23,6194
15:45:00,2018-11-23,7096
16:00:00,2018-11-23,6463
16:15:00,2018-11-23,6969
16:30:00,2018-11-23,6638
16:45:00,2018-11-23,4901
17:00:00,2018-11-23,4287
17:15:00,2018-11-23,4261
17:30:00,2018-11-23,3851
17:45:00,2018-11-23,3891
18:00:00,2018-11-23,3793
18:15:00,2018-11-23,3810
18:30:00,2018-11-23,3864
18:45:00,2018-11-23,3798
19:00:00,2018-11-23,3816
19:15:00,2018-11-23,3816
19:30:00,2018-11-23,3844
19:45:00,2018-11-23,3814
20:00:00,2018-11-23,3798
20:15:00,2018-11-23,3839
20:30:00,2018-11-23,3905
20:45:00,2018-11-23,3773
21:00:00,2018-11-23,3801
21:15:00,2018-11-23,3817
21:30:00,2018-11-23,4062
21:45:00,2018-11-23,3826
22:00:00,2018-11-23,3801
22:15:00,2018-11-23,3792
22:30:00,2018-11-23,3971
22:45:00,2018-11-23,4042
23:00:00,2018-11-23,3812
23:15:00,2018-11-23,3783
23:30:00,2018-11-23,3904
23:45:00,2018-11-23,3814
