Time,Date,Total
00:00:00,2018-12-29,858
00:15:00,2018-12-29,847
00:30:00,2018-12-29,885
00:45:00,2018-12-29,845
01:00:00,2018-12-29,858
01:15:00,2018-12-29,774
01:30:00,2018-12-29,931
01:45:00,2018-12-29,812
02:00:00,2018-12-29,843
02:15:00,2018-12-29,811
02:30:00,2018-12-29,831
02:45:00,2018-12-29,817
03:00:00,2018-12-29,818
03:15:00,2018-12-29,882
03:30:00,2018-12-29,885
03:45:00,2018-12-29,803
04:00:00,2018-12-29,865
04:15:00,2018-12-29,878
04:30:00,2018-12-29,854
04:45:00,2018-12-29,914
05:00:00,2018-12-29,809
05:15:00,2018-12-29,850
05:30:00,2018-12-29,840
05:45:00,2018-12-29,796
06:00:00,2018-12-29,855
06:15:00,2018-12-29,856
06:30:00,2018-12-29,825
06:45:00,2018-12-29,803
07:00:00,2018-12-29,910
07:15:00,2018-12-29,991
07:30:00,2018-12-29,1014
07:45:00,2018-12-29,1508
08:00:00,2018-12-29,1584
08:15:00,2018-12-29,1278
08:30:00,2018-12-29,1136
08:45:00,2018-12-29,1057
09:00:00,2018-12-29,1251
09:15:00,2018-12-29,1276
09:30:00,2018-12-29,1064
09:45:00,2018-12-29,1037
10:00:00,2018-12-29,1309
10:15:00,2018-12-29,1275
10:30:00,2018-12-29,998
10:45:00,2018-12-29,915
11:00:00,2018-12-29,985
11:15:00,2018-12-29,1344
11:30:00,2018-12-29,1705
11:45:00,2018-12-29,1384
12:00:00,2018-12-29,1983
12:15:00,2018-12-29,1180
12:30:00,2018-12-29,1007
12:45:00,2018-12-29,890
13:00:00,2018-12-29,1212
13:15:00,2018-12-29,965
13:30:00,2018-12-29,830
13:45:00,2018-12-29,848
14:00:00,2018-12-29,1141
14:15:00,2018-12-29,819
14:30:00,2018-12-29,922
14:45:00,2018-12-29,852
15:00:00,2018-12-29,951
15:15:00,2018-12-29,1183
15:30:00,2018-12-29,1273
15:45:00,2018-12-29,1202
16:00:00,2018-12-29,1030
16:15:00,2018-12-29,1216
16:30:00,2018-12-29,1121
16:45:00,2018-12-29,912
17:00:00,2018-12-29,806
17:15:00,2018-12-29,848
17:30:00,2018-12-29,828
17:45:00,2018-12-29,770
18:00:00,2018-12-29,775
18:15:00,2018-12-29,781
18:30:00,2018-12-29,780
18:45:00,2018-12-29,811
19:00:00,2018-12-29,1652
19:15:00,2018-12-29,818
19:30:00,2018-12-29,831
19:45:00,2018-12-29,814
20:00:00,2018-12-29,1157
20:15:00,2018-12-29,809
20:30:00,2018-12-29,797
20:45:00,2018-12-29,836
21:00:00,2018-12-29,825
21:15:00,2018-12-29,775
21:30:00,2018-12-29,1211
21:45:00,2018-12-29,1319
22:00:00,2018-12-29,780
22:15:00,2018-12-29,782
22:30:00,2018-12-29,753
22:45:00,2018-12-29,766
23:00:00,2018-12-29,776
23:15:00,2018-12-29,975
23:30:00,2018-12-29,791
23:45:00,2018-12-29,745
