Time,Date,Total
00:00:00,2019-01-29,57060
00:15:00,2019-01-29,55236
00:30:00,2019-01-29,36003
00:45:00,2019-01-29,32412
01:00:00,2019-01-29,33989
01:15:00,2019-01-29,28392
01:30:00,2019-01-29,36020
01:45:00,2019-01-29,31332
02:00:00,2019-01-29,33900
02:15:00,2019-01-29,31944
02:30:00,2019-01-29,33577
02:45:00,2019-01-29,30989
03:00:00,2019-01-29,35043
03:15:00,2019-01-29,30923
03:30:00,2019-01-29,34517
03:45:00,2019-01-29,31211
04:00:00,2019-01-29,35407
04:15:00,2019-01-29,32807
04:30:00,2019-01-29,37148
04:45:00,2019-01-29,32646
05:00:00,2019-01-29,35132
05:15:00,2019-01-29,31793
05:30:00,2019-01-29,33721
05:45:00,2019-01-29,31412
06:00:00,2019-01-29,37040
06:15:00,2019-01-29,35296
06:30:00,2019-01-29,37157
06:45:00,2019-01-29,33362
07:00:00,2019-01-29,38458
07:15:00,2019-01-29,38661
07:30:00,2019-01-29,46495
07:45:00,2019-01-29,58672
08:00:00,2019-01-29,72336
08:15:00,2019-01-29,65590
08:30:00,2019-01-29,67929
08:45:00,2019-01-29,63198
09:00:00,2019-01-29,55681
09:15:00,2019-01-29,51603
09:30:00,2019-01-29,61271
09:45:00,2019-01-29,50393
10:00:00,2019-01-29,90745
10:15:00,2019-01-29,76764
10:30:00,2019-01-29,57577
10:45:00,2019-01-29,57491
11:00:00,2019-01-29,61172
11:15:00,2019-01-29,54176
11:30:00,2019-01-29,57348
11:45:00,2019-01-29,55381
12:00:00,2019-01-29,81152
12:15:00,2019-01-29,94716
12:30:00,2019-01-29,80381
12:45:00,2019-01-29,58467
13:00:00,2019-01-29,63721
13:15:00,2019-01-29,56061
13:30:00,2019-01-29,63219
13:45:00,2019-01-29,50991
14:00:00,2019-01-29,56875
14:15:00,2019-01-29,58286
14:30:00,2019-01-29,65354
14:45:00,2019-01-29,65270
15:00:00,2019-01-29,55686
15:15:00,2019-01-29,48239
15:30:00,2019-01-29,61330
15:45:00,2019-01-29,56909
16:00:00,2019-01-29,57214
16:15:00,2019-01-29,46399
16:30:00,2019-01-29,46664
16:45:00,2019-01-29,38753
17:00:00,2019-01-29,38852
17:15:00,2019-01-29,30383
17:30:00,2019-01-29,39027
17:45:00,2019-01-29,39686
18:00:00,2019-01-29,41279
18:15:00,2019-01-29,37493
18:30:00,2019-01-29,41322
18:45:00,2019-01-29,37496
19:00:00,2019-01-29,40654
19:15:00,2019-01-29,36663
19:30:00,2019-01-29,38940
19:45:00,2019-01-29,36370
20:00:00,2019-01-29,41748
20:15:00,2019-01-29,39074
20:30:00,2019-01-29,41338
20:45:00,2019-01-29,38309
21:00:00,2019-01-29,39157
21:15:00,2019-01-29,36902
21:30:00,2019-01-29,40142
21:45:00,2019-01-29,37356
22:00:00,2019-01-29,39998
22:15:00,2019-01-29,37324
22:30:00,2019-01-29,41401
22:45:00,2019-01-29,38285
23:00:00,2019-01-29,40893
23:15:00,2019-01-29,35659
23:30:00,2019-01-29,40842
23:45:00,2019-01-29,37041
