Time,Date,Total
00:00:00,2018-11-09,47761
00:15:00,2018-11-09,23357
00:30:00,2018-11-09,24922
00:45:00,2018-11-09,20057
01:00:00,2018-11-09,23890
01:15:00,2018-11-09,19855
01:30:00,2018-11-09,24103
01:45:00,2018-11-09,21364
02:00:00,2018-11-09,24755
02:15:00,2018-11-09,21100
02:30:00,2018-11-09,24110
02:45:00,2018-11-09,19960
03:00:00,2018-11-09,25546
03:15:00,2018-11-09,20021
03:30:00,2018-11-09,23899
03:45:00,2018-11-09,20794
04:00:00,2018-11-09,26283
04:15:00,2018-11-09,20426
04:30:00,2018-11-09,24764
04:45:00,2018-11-09,21300
05:00:00,2018-11-09,24198
05:15:00,2018-11-09,21445
05:30:00,2018-11-09,25235
05:45:00,2018-11-09,24640
06:00:00,2018-11-09,27639
06:15:00,2018-11-09,22004
06:30:00,2018-11-09,28477
06:45:00,2018-11-09,23172
07:00:00,2018-11-09,29901
07:15:00,2018-11-09,31162
07:30:00,2018-11-09,40981
07:45:00,2018-11-09,39773
08:00:00,2018-11-09,45242
08:15:00,2018-11-09,42292
08:30:00,2018-11-09,42981
08:45:00,2018-11-09,46068
09:00:00,2018-11-09,47866
09:15:00,2018-11-09,43845
09:30:00,2018-11-09,40294
09:45:00,2018-11-09,42231
10:00:00,2018-11-09,46244
10:15:00,2018-11-09,44072
10:30:00,2018-11-09,59808
10:45:00,2018-11-09,39906
11:00:00,2018-11-09,43903
11:15:00,2018-11-09,38387
11:30:00,2018-11-09,59493
11:45:00,2018-11-09,43155
12:00:00,2018-11-09,61713
12:15:00,2018-11-09,45944
12:30:00,2018-11-09,43065
12:45:00,2018-11-09,50306
13:00:00,2018-11-09,53757
13:15:00,2018-11-09,41269
13:30:00,2018-11-09,44304
13:45:00,2018-11-09,36836
14:00:00,2018-11-09,39232
14:15:00,2018-11-09,37345
14:30:00,2018-11-09,38962
14:45:00,2018-11-09,46425
15:00:00,2018-11-09,49088
15:15:00,2018-11-09,35002
15:30:00,2018-11-09,40508
15:45:00,2018-11-09,36538
16:00:00,2018-11-09,32273
16:15:00,2018-11-09,30581
16:30:00,2018-11-09,32036
16:45:00,2018-11-09,23110
17:00:00,2018-11-09,24278
17:15:00,2018-11-09,20335
17:30:00,2018-11-09,23603
17:45:00,2018-11-09,19474
18:00:00,2018-11-09,22117
18:15:00,2018-11-09,19068
18:30:00,2018-11-09,21436
18:45:00,2018-11-09,17743
19:00:00,2018-11-09,22182
19:15:00,2018-11-09,17771
19:30:00,2018-11-09,23775
19:45:00,2018-11-09,18290
20:00:00,2018-11-09,21496
20:15:00,2018-11-09,18122
20:30:00,2018-11-09,20067
20:45:00,2018-11-09,16149
21:00:00,2018-11-09,19291
21:15:00,2018-11-09,16174
21:30:00,2018-11-09,18984
21:45:00,2018-11-09,15150
22:00:00,2018-11-09,19449
22:15:00,2018-11-09,17809
22:30:00,2018-11-09,22714
22:45:00,2018-11-09,17431
23:00:00,2018-11-09,24077
23:15:00,2018-11-09,18765
23:30:00,2018-11-09,22181
23:45:00,2018-11-09,17894
