Time,Date,Total
00:00:00,2018-11-04,43933
00:15:00,2018-11-04,19505
00:30:00,2018-11-04,24530
00:45:00,2018-11-04,18912
01:00:00,2018-11-04,23971
01:15:00,2018-11-04,19602
01:30:00,2018-11-04,24031
01:45:00,2018-11-04,20102
02:00:00,2018-11-04,24330
02:15:00,2018-11-04,20050
02:30:00,2018-11-04,22823
02:45:00,2018-11-04,19685
03:00:00,2018-11-04,23832
03:15:00,2018-11-04,19763
03:30:00,2018-11-04,23357
03:45:00,2018-11-04,19612
04:00:00,2018-11-04,24396
04:15:00,2018-11-04,19400
04:30:00,2018-11-04,23619
04:45:00,2018-11-04,18854
05:00:00,2018-11-04,24338
05:15:00,2018-11-04,19155
05:30:00,2018-11-04,23291
05:45:00,2018-11-04,19447
06:00:00,2018-11-04,24208
06:15:00,2018-11-04,19429
06:30:00,2018-11-04,23949
06:45:00,2018-11-04,18962
07:00:00,2018-11-04,22782
07:15:00,2018-11-04,19237
07:30:00,2018-11-04,23744
07:45:00,2018-11-04,19946
08:00:00,2018-11-04,21386
08:15:00,2018-11-04,19491
08:30:00,2018-11-04,22505
08:45:00,2018-11-04,18589
09:00:00,2018-11-04,23448
09:15:00,2018-11-04,19915
09:30:00,2018-11-04,23360
09:45:00,2018-11-04,19486
10:00:00,2018-11-04,22533
10:15:00,2018-11-04,19592
10:30:00,2018-11-04,23472
10:45:00,2018-11-04,19502
11:00:00,2018-11-04,21648
11:15:00,2018-11-04,19494
11:30:00,2018-11-04,23632
11:45:00,2018-11-04,19287
12:00:00,2018-11-04,37437
12:15:00,2018-11-04,32956
12:30:00,2018-11-04,23004
12:45:00,2018-11-04,18201
13:00:00,2018-11-04,23144
13:15:00,2018-11-04,23435
13:30:00,2018-11-04,28505
13:45:00,2018-11-04,24408
14:00:00,2018-11-04,27246
14:15:00,2018-11-04,24167
14:30:00,2018-11-04,28286
14:45:00,2018-11-04,24230
15:00:00,2018-11-04,27535
15:15:00,2018-11-04,24946
15:30:00,2018-11-04,28554
15:45:00,2018-11-04,24124
16:00:00,2018-11-04,27277
16:15:00,2018-11-04,24500
16:30:00,2018-11-04,28142
16:45:00,2018-11-04,25270
17:00:00,2018-11-04,29804
17:15:00,2018-11-04,25983
17:30:00,2018-11-04,28118
17:45:00,2018-11-04,24507
18:00:00,2018-11-04,28374
18:15:00,2018-11-04,25095
18:30:00,2018-11-04,28375
18:45:00,2018-11-04,24137
19:00:00,2018-11-04,26832
19:15:00,2018-11-04,23109
19:30:00,2018-11-04,26491
19:45:00,2018-11-04,21844
20:00:00,2018-11-04,26773
20:15:00,2018-11-04,22159
20:30:00,2018-11-04,24455
20:45:00,2018-11-04,21008
21:00:00,2018-11-04,25248
21:15:00,2018-11-04,20679
21:30:00,2018-11-04,24698
21:45:00,2018-11-04,20988
22:00:00,2018-11-04,26053
22:15:00,2018-11-04,22989
22:30:00,2018-11-04,27912
22:45:00,2018-11-04,22441
23:00:00,2018-11-04,27988
23:15:00,2018-11-04,21829
23:30:00,2018-11-04,23567
23:45:00,2018-11-04,18182
