Time,Date,Total
00:00:00,2019-02-08,8812
00:15:00,2019-02-08,7899
00:30:00,2019-02-08,503
00:45:00,2019-02-08,496
01:00:00,2019-02-08,448
01:15:00,2019-02-08,502
01:30:00,2019-02-08,623
01:45:00,2019-02-08,540
02:00:00,2019-02-08,592
02:15:00,2019-02-08,442
02:30:00,2019-02-08,495
02:45:00,2019-02-08,404
03:00:00,2019-02-08,435
03:15:00,2019-02-08,433
03:30:00,2019-02-08,499
03:45:00,2019-02-08,458
04:00:00,2019-02-08,503
04:15:00,2019-02-08,466
04:30:00,2019-02-08,528
04:45:00,2019-02-08,592
05:00:00,2019-02-08,478
05:15:00,2019-02-08,469
05:30:00,2019-02-08,632
05:45:00,2019-02-08,552
06:00:00,2019-02-08,496
06:15:00,2019-02-08,848
06:30:00,2019-02-08,600
06:45:00,2019-02-08,618
07:00:00,2019-02-08,695
07:15:00,2019-02-08,824
07:30:00,2019-02-08,902
07:45:00,2019-02-08,1294
08:00:00,2019-02-08,1883
08:15:00,2019-02-08,1003
08:30:00,2019-02-08,1126
08:45:00,2019-02-08,1196
09:00:00,2019-02-08,1230
09:15:00,2019-02-08,1142
09:30:00,2019-02-08,1283
09:45:00,2019-02-08,1272
10:00:00,2019-02-08,1203
10:15:00,2019-02-08,1570
10:30:00,2019-02-08,1468
10:45:00,2019-02-08,1266
11:00:00,2019-02-08,2985
11:15:00,2019-02-08,1570
11:30:00,2019-02-08,1509
11:45:00,2019-02-08,1296
12:00:00,2019-02-08,1030
12:15:00,2019-02-08,1163
12:30:00,2019-02-08,1102
12:45:00,2019-02-08,1213
13:00:00,2019-02-08,1340
13:15:00,2019-02-08,1260
13:30:00,2019-02-08,1226
13:45:00,2019-02-08,1398
14:00:00,2019-02-08,1124
14:15:00,2019-02-08,1133
14:30:00,2019-02-08,1055
14:45:00,2019-02-08,1305
15:00:00,2019-02-08,1281
15:15:00,2019-02-08,1336
15:30:00,2019-02-08,1352
15:45:00,2019-02-08,1483
16:00:00,2019-02-08,1276
16:15:00,2019-02-08,1174
16:30:00,2019-02-08,1240
16:45:00,2019-02-08,1002
17:00:00,2019-02-08,716
17:15:00,2019-02-08,626
17:30:00,2019-02-08,614
17:45:00,2019-02-08,547
18:00:00,2019-02-08,480
18:15:00,2019-02-08,685
18:30:00,2019-02-08,610
18:45:00,2019-02-08,556
19:00:00,2019-02-08,487
19:15:00,2019-02-08,633
19:30:00,2019-02-08,496
19:45:00,2019-02-08,459
20:00:00,2019-02-08,586
20:15:00,2019-02-08,523
20:30:00,2019-02-08,628
20:45:00,2019-02-08,520
21:00:00,2019-02-08,564
21:15:00,2019-02-08,542
21:30:00,2019-02-08,673
21:45:00,2019-02-08,495
22:00:00,2019-02-08,474
22:15:00,2019-02-08,571
22:30:00,2019-02-08,653
22:45:00,2019-02-08,681
23:00:00,2019-02-08,556
23:15:00,2019-02-08,647
23:30:00,2019-02-08,553
23:45:00,2019-02-08,503
