Time,Date,Total
00:00:00,2019-03-01,9385
00:15:00,2019-03-01,7706
00:30:00,2019-03-01,568
00:45:00,2019-03-01,526
01:00:00,2019-03-01,485
01:15:00,2019-03-01,557
01:30:00,2019-03-01,504
01:45:00,2019-03-01,504
02:00:00,2019-03-01,497
02:15:00,2019-03-01,428
02:30:00,2019-03-01,451
02:45:00,2019-03-01,432
03:00:00,2019-03-01,411
03:15:00,2019-03-01,436
03:30:00,2019-03-01,434
03:45:00,2019-03-01,451
04:00:00,2019-03-01,441
04:15:00,2019-03-01,543
04:30:00,2019-03-01,699
04:45:00,2019-03-01,540
05:00:00,2019-03-01,596
05:15:00,2019-03-01,453
05:30:00,2019-03-01,518
05:45:00,2019-03-01,605
06:00:00,2019-03-01,451
06:15:00,2019-03-01,506
06:30:00,2019-03-01,483
06:45:00,2019-03-01,630
07:00:00,2019-03-01,787
07:15:00,2019-03-01,1029
07:30:00,2019-03-01,1348
07:45:00,2019-03-01,1431
08:00:00,2019-03-01,1460
08:15:00,2019-03-01,1622
08:30:00,2019-03-01,1916
08:45:00,2019-03-01,2150
09:00:00,2019-03-01,1556
09:15:00,2019-03-01,1539
09:30:00,2019-03-01,1600
09:45:00,2019-03-01,1664
10:00:00,2019-03-01,1648
10:15:00,2019-03-01,1753
10:30:00,2019-03-01,1307
10:45:00,2019-03-01,1219
11:00:00,2019-03-01,1405
11:15:00,2019-03-01,1229
11:30:00,2019-03-01,1806
11:45:00,2019-03-01,1554
12:00:00,2019-03-01,1217
12:15:00,2019-03-01,11188
12:30:00,2019-03-01,8263
12:45:00,2019-03-01,1772
13:00:00,2019-03-01,1683
13:15:00,2019-03-01,1874
13:30:00,2019-03-01,1929
13:45:00,2019-03-01,1525
14:00:00,2019-03-01,1653
14:15:00,2019-03-01,1407
14:30:00,2019-03-01,1462
14:45:00,2019-03-01,1374
15:00:00,2019-03-01,1564
15:15:00,2019-03-01,1983
15:30:00,2019-03-01,1694
15:45:00,2019-03-01,1324
16:00:00,2019-03-01,1631
16:15:00,2019-03-01,1245
16:30:00,2019-03-01,1179
16:45:00,2019-03-01,718
17:00:00,2019-03-01,571
17:15:00,2019-03-01,601
17:30:00,2019-03-01,566
17:45:00,2019-03-01,598
18:00:00,2019-03-01,424
18:15:00,2019-03-01,503
18:30:00,2019-03-01,619
18:45:00,2019-03-01,574
19:00:00,2019-03-01,494
19:15:00,2019-03-01,614
19:30:00,2019-03-01,608
19:45:00,2019-03-01,584
20:00:00,2019-03-01,564
20:15:00,2019-03-01,460
20:30:00,2019-03-01,625
20:45:00,2019-03-01,543
21:00:00,2019-03-01,439
21:15:00,2019-03-01,535
21:30:00,2019-03-01,493
21:45:00,2019-03-01,506
22:00:00,2019-03-01,426
22:15:00,2019-03-01,465
22:30:00,2019-03-01,519
22:45:00,2019-03-01,470
23:00:00,2019-03-01,440
23:15:00,2019-03-01,469
23:30:00,2019-03-01,489
23:45:00,2019-03-01,445
