Time,Date,Total
00:00:00,2019-01-14,11038
00:15:00,2019-01-14,7555
00:30:00,2019-01-14,1633
00:45:00,2019-01-14,5011
01:00:00,2019-01-14,4654
01:15:00,2019-01-14,4510
01:30:00,2019-01-14,1362
01:45:00,2019-01-14,1111
02:00:00,2019-01-14,1126
02:15:00,2019-01-14,1447
02:30:00,2019-01-14,1533
02:45:00,2019-01-14,1587
03:00:00,2019-01-14,1888
03:15:00,2019-01-14,1929
03:30:00,2019-01-14,1710
03:45:00,2019-01-14,1444
04:00:00,2019-01-14,1432
04:15:00,2019-01-14,1555
04:30:00,2019-01-14,1529
04:45:00,2019-01-14,1478
05:00:00,2019-01-14,1881
05:15:00,2019-01-14,1397
05:30:00,2019-01-14,16366
05:45:00,2019-01-14,26104
06:00:00,2019-01-14,25577
06:15:00,2019-01-14,11379
06:30:00,2019-01-14,1340
06:45:00,2019-01-14,1461
07:00:00,2019-01-14,1464
07:15:00,2019-01-14,1583
07:30:00,2019-01-14,1765
07:45:00,2019-01-14,2458
08:00:00,2019-01-14,2013
08:15:00,2019-01-14,2273
08:30:00,2019-01-14,2454
08:45:00,2019-01-14,2526
09:00:00,2019-01-14,2322
09:15:00,2019-01-14,2493
09:30:00,2019-01-14,2514
09:45:00,2019-01-14,2490
10:00:00,2019-01-14,2193
10:15:00,2019-01-14,2206
10:30:00,2019-01-14,2276
10:45:00,2019-01-14,2202
11:00:00,2019-01-14,2238
11:15:00,2019-01-14,2232
11:30:00,2019-01-14,2171
11:45:00,2019-01-14,2486
12:00:00,2019-01-14,10871
12:15:00,2019-01-14,9799
12:30:00,2019-01-14,2110
12:45:00,2019-01-14,2278
13:00:00,2019-01-14,3872
13:15:00,2019-01-14,2732
13:30:00,2019-01-14,2321
13:45:00,2019-01-14,2398
14:00:00,2019-01-14,2260
14:15:00,2019-01-14,2088
14:30:00,2019-01-14,2186
14:45:00,2019-01-14,2608
15:00:00,2019-01-14,2361
15:15:00,2019-01-14,2217
15:30:00,2019-01-14,2164
15:45:00,2019-01-14,2129
16:00:00,2019-01-14,1939
16:15:00,2019-01-14,2159
16:30:00,2019-01-14,1524
16:45:00,2019-01-14,1618
17:00:00,2019-01-14,1346
17:15:00,2019-01-14,1509
17:30:00,2019-01-14,1252
17:45:00,2019-01-14,1414
18:00:00,2019-01-14,1216
18:15:00,2019-01-14,1230
18:30:00,2019-01-14,1193
18:45:00,2019-01-14,1326
19:00:00,2019-01-14,1241
19:15:00,2019-01-14,1355
19:30:00,2019-01-14,1216
19:45:00,2019-01-14,1345
20:00:00,2019-01-14,1198
20:15:00,2019-01-14,1453
20:30:00,2019-01-14,1221
20:45:00,2019-01-14,1347
21:00:00,2019-01-14,1326
21:15:00,2019-01-14,1299
21:30:00,2019-01-14,1180
21:45:00,2019-01-14,1312
22:00:00,2019-01-14,1206
22:15:00,2019-01-14,1267
22:30:00,2019-01-14,1294
22:45:00,2019-01-14,1327
23:00:00,2019-01-14,1169
23:15:00,2019-01-14,1266
23:30:00,2019-01-14,1187
23:45:00,2019-01-14,1240
