Time,Date,Total
00:00:00,2018-11-09,8586
00:15:00,2018-11-09,4897
00:30:00,2018-11-09,5119
00:45:00,2018-11-09,4620
01:00:00,2018-11-09,5149
01:15:00,2018-11-09,5037
01:30:00,2018-11-09,5333
01:45:00,2018-11-09,4630
02:00:00,2018-11-09,4977
02:15:00,2018-11-09,4727
02:30:00,2018-11-09,5133
02:45:00,2018-11-09,4638
03:00:00,2018-11-09,6188
03:15:00,2018-11-09,4560
03:30:00,2018-11-09,5121
03:45:00,2018-11-09,4482
04:00:00,2018-11-09,6780
04:15:00,2018-11-09,4762
04:30:00,2018-11-09,5486
04:45:00,2018-11-09,5079
05:00:00,2018-11-09,5521
05:15:00,2018-11-09,5114
05:30:00,2018-11-09,5846
05:45:00,2018-11-09,5820
06:00:00,2018-11-09,6156
06:15:00,2018-11-09,5309
06:30:00,2018-11-09,6993
06:45:00,2018-11-09,5601
07:00:00,2018-11-09,8194
07:15:00,2018-11-09,9463
07:30:00,2018-11-09,12546
07:45:00,2018-11-09,11532
08:00:00,2018-11-09,13684
08:15:00,2018-11-09,13243
08:30:00,2018-11-09,12925
08:45:00,2018-11-09,12378
09:00:00,2018-11-09,13569
09:15:00,2018-11-09,12926
09:30:00,2018-11-09,17064
09:45:00,2018-11-09,18458
10:00:00,2018-11-09,19262
10:15:00,2018-11-09,17726
10:30:00,2018-11-09,19600
10:45:00,2018-11-09,17443
11:00:00,2018-11-09,19368
11:15:00,2018-11-09,17840
11:30:00,2018-11-09,18669
11:45:00,2018-11-09,19901
12:00:00,2018-11-09,21171
12:15:00,2018-11-09,17892
12:30:00,2018-11-09,17844
12:45:00,2018-11-09,16940
13:00:00,2018-11-09,20774
13:15:00,2018-11-09,17352
13:30:00,2018-11-09,16635
13:45:00,2018-11-09,16328
14:00:00,2018-11-09,17573
14:15:00,2018-11-09,16721
14:30:00,2018-11-09,13801
14:45:00,2018-11-09,14410
15:00:00,2018-11-09,14910
15:15:00,2018-11-09,13437
15:30:00,2018-11-09,11805
15:45:00,2018-11-09,10025
16:00:00,2018-11-09,8092
16:15:00,2018-11-09,9561
16:30:00,2018-11-09,8159
16:45:00,2018-11-09,5706
17:00:00,2018-11-09,5560
17:15:00,2018-11-09,4772
17:30:00,2018-11-09,4084
17:45:00,2018-11-09,3638
18:00:00,2018-11-09,4346
18:15:00,2018-11-09,4097
18:30:00,2018-11-09,3809
18:45:00,2018-11-09,4010
19:00:00,2018-11-09,3937
19:15:00,2018-11-09,3770
19:30:00,2018-11-09,5174
19:45:00,2018-11-09,3693
20:00:00,2018-11-09,4161
20:15:00,2018-11-09,4384
20:30:00,2018-11-09,4153
20:45:00,2018-11-09,4014
21:00:00,2018-11-09,4314
21:15:00,2018-11-09,3806
21:30:00,2018-11-09,3995
21:45:00,2018-11-09,3598
22:00:00,2018-11-09,4179
22:15:00,2018-11-09,4509
22:30:00,2018-11-09,5341
22:45:00,2018-11-09,3679
23:00:00,2018-11-09,4986
23:15:00,2018-11-09,3851
23:30:00,2018-11-09,4807
23:45:00,2018-11-09,4023
