Time,Date,Total
00:00:00,2018-11-22,8350
00:15:00,2018-11-22,5291
00:30:00,2018-11-22,4891
00:45:00,2018-11-22,4906
01:00:00,2018-11-22,6472
01:15:00,2018-11-22,5167
01:30:00,2018-11-22,7187
01:45:00,2018-11-22,4742
02:00:00,2018-11-22,5909
02:15:00,2018-11-22,4635
02:30:00,2018-11-22,5405
02:45:00,2018-11-22,5010
03:00:00,2018-11-22,5094
03:15:00,2018-11-22,5394
03:30:00,2018-11-22,5822
03:45:00,2018-11-22,4278
04:00:00,2018-11-22,5894
04:15:00,2018-11-22,4752
04:30:00,2018-11-22,5134
04:45:00,2018-11-22,4958
05:00:00,2018-11-22,5485
05:15:00,2018-11-22,4763
05:30:00,2018-11-22,5810
05:45:00,2018-11-22,4733
06:00:00,2018-11-22,6568
06:15:00,2018-11-22,4919
06:30:00,2018-11-22,6140
06:45:00,2018-11-22,4727
07:00:00,2018-11-22,6194
07:15:00,2018-11-22,5481
07:30:00,2018-11-22,5536
07:45:00,2018-11-22,5289
08:00:00,2018-11-22,7073
08:15:00,2018-11-22,6317
08:30:00,2018-11-22,5883
08:45:00,2018-11-22,5393
09:00:00,2018-11-22,5549
09:15:00,2018-11-22,5105
09:30:00,2018-11-22,6455
09:45:00,2018-11-22,5493
10:00:00,2018-11-22,4998
10:15:00,2018-11-22,5063
10:30:00,2018-11-22,5522
10:45:00,2018-11-22,4104
11:00:00,2018-11-22,5800
11:15:00,2018-11-22,4565
11:30:00,2018-11-22,5278
11:45:00,2018-11-22,4333
12:00:00,2018-11-22,7888
12:15:00,2018-11-22,6839
12:30:00,2018-11-22,5694
12:45:00,2018-11-22,4527
13:00:00,2018-11-22,5109
13:15:00,2018-11-22,4428
13:30:00,2018-11-22,5172
13:45:00,2018-11-22,5453
14:00:00,2018-11-22,5027
14:15:00,2018-11-22,4555
14:30:00,2018-11-22,5378
14:45:00,2018-11-22,4321
15:00:00,2018-11-22,5340
15:15:00,2018-11-22,5146
15:30:00,2018-11-22,5100
15:45:00,2018-11-22,4733
16:00:00,2018-11-22,4741
16:15:00,2018-11-22,4450
16:30:00,2018-11-22,5392
16:45:00,2018-11-22,4008
17:00:00,2018-11-22,4629
17:15:00,2018-11-22,4140
17:30:00,2018-11-22,6031
17:45:00,2018-11-22,3857
18:00:00,2018-11-22,4471
18:15:00,2018-11-22,4398
18:30:00,2018-11-22,4915
18:45:00,2018-11-22,4489
19:00:00,2018-11-22,5219
19:15:00,2018-11-22,4326
19:30:00,2018-11-22,5030
19:45:00,2018-11-22,4219
20:00:00,2018-11-22,5864
20:15:00,2018-11-22,4162
20:30:00,2018-11-22,4978
20:45:00,2018-11-22,4070
21:00:00,2018-11-22,4778
21:15:00,2018-11-22,4123
21:30:00,2018-11-22,4782
21:45:00,2018-11-22,3763
22:00:00,2018-11-22,4651
22:15:00,2018-11-22,4246
22:30:00,2018-11-22,5012
22:45:00,2018-11-22,4109
23:00:00,2018-11-22,5716
23:15:00,2018-11-22,5064
23:30:00,2018-11-22,5238
23:45:00,2018-11-22,4512
