Time,Date,Total
00:00:00,2018-11-08,7949
00:15:00,2018-11-08,4718
00:30:00,2018-11-08,4603
00:45:00,2018-11-08,3849
01:00:00,2018-11-08,4881
01:15:00,2018-11-08,4362
01:30:00,2018-11-08,4855
01:45:00,2018-11-08,4261
02:00:00,2018-11-08,6411
02:15:00,2018-11-08,4460
02:30:00,2018-11-08,4915
02:45:00,2018-11-08,4318
03:00:00,2018-11-08,5255
03:15:00,2018-11-08,4661
03:30:00,2018-11-08,5403
03:45:00,2018-11-08,4356
04:00:00,2018-11-08,5016
04:15:00,2018-11-08,4697
04:30:00,2018-11-08,5049
04:45:00,2018-11-08,5644
05:00:00,2018-11-08,6245
05:15:00,2018-11-08,4879
05:30:00,2018-11-08,5088
05:45:00,2018-11-08,4690
06:00:00,2018-11-08,5889
06:15:00,2018-11-08,5754
06:30:00,2018-11-08,6337
06:45:00,2018-11-08,5655
07:00:00,2018-11-08,7593
07:15:00,2018-11-08,8209
07:30:00,2018-11-08,14818
07:45:00,2018-11-08,18399
08:00:00,2018-11-08,17620
08:15:00,2018-11-08,13312
08:30:00,2018-11-08,16335
08:45:00,2018-11-08,18740
09:00:00,2018-11-08,18049
09:15:00,2018-11-08,18832
09:30:00,2018-11-08,17954
09:45:00,2018-11-08,17224
10:00:00,2018-11-08,19762
10:15:00,2018-11-08,18594
10:30:00,2018-11-08,18754
10:45:00,2018-11-08,17641
11:00:00,2018-11-08,17312
11:15:00,2018-11-08,17747
11:30:00,2018-11-08,19255
11:45:00,2018-11-08,17454
12:00:00,2018-11-08,23905
12:15:00,2018-11-08,17806
12:30:00,2018-11-08,16879
12:45:00,2018-11-08,15074
13:00:00,2018-11-08,16902
13:15:00,2018-11-08,17060
13:30:00,2018-11-08,14233
13:45:00,2018-11-08,13286
14:00:00,2018-11-08,14187
14:15:00,2018-11-08,16466
14:30:00,2018-11-08,16881
14:45:00,2018-11-08,16185
15:00:00,2018-11-08,14313
15:15:00,2018-11-08,14161
15:30:00,2018-11-08,14094
15:45:00,2018-11-08,13691
16:00:00,2018-11-08,9569
16:15:00,2018-11-08,9312
16:30:00,2018-11-08,9518
16:45:00,2018-11-08,7543
17:00:00,2018-11-08,6941
17:15:00,2018-11-08,5416
17:30:00,2018-11-08,5507
17:45:00,2018-11-08,5141
18:00:00,2018-11-08,5174
18:15:00,2018-11-08,4534
18:30:00,2018-11-08,4791
18:45:00,2018-11-08,4504
19:00:00,2018-11-08,4786
19:15:00,2018-11-08,4338
19:30:00,2018-11-08,5004
19:45:00,2018-11-08,5482
20:00:00,2018-11-08,4913
20:15:00,2018-11-08,5397
20:30:00,2018-11-08,5156
20:45:00,2018-11-08,4972
21:00:00,2018-11-08,5294
21:15:00,2018-11-08,4357
21:30:00,2018-11-08,4863
21:45:00,2018-11-08,4674
22:00:00,2018-11-08,4627
22:15:00,2018-11-08,4606
22:30:00,2018-11-08,4970
22:45:00,2018-11-08,4901
23:00:00,2018-11-08,6927
23:15:00,2018-11-08,4420
23:30:00,2018-11-08,4780
23:45:00,2018-11-08,4497
