Time,Date,Total
00:00:00,2019-01-21,6839
00:15:00,2019-01-21,7512
00:30:00,2019-01-21,6416
00:45:00,2019-01-21,6785
01:00:00,2019-01-21,6828
01:15:00,2019-01-21,8649
01:30:00,2019-01-21,6772
01:45:00,2019-01-21,7470
02:00:00,2019-01-21,6966
02:15:00,2019-01-21,7927
02:30:00,2019-01-21,6506
02:45:00,2019-01-21,7821
03:00:00,2019-01-21,6766
03:15:00,2019-01-21,7926
03:30:00,2019-01-21,6438
03:45:00,2019-01-21,7088
04:00:00,2019-01-21,6452
04:15:00,2019-01-21,7227
04:30:00,2019-01-21,7869
04:45:00,2019-01-21,7030
05:00:00,2019-01-21,6450
05:15:00,2019-01-21,7304
05:30:00,2019-01-21,6114
05:45:00,2019-01-21,6944
06:00:00,2019-01-21,6113
06:15:00,2019-01-21,6954
06:30:00,2019-01-21,6407
06:45:00,2019-01-21,7054
07:00:00,2019-01-21,7405
07:15:00,2019-01-21,8338
07:30:00,2019-01-21,6059
07:45:00,2019-01-21,7477
08:00:00,2019-01-21,8542
08:15:00,2019-01-21,7388
08:30:00,2019-01-21,6409
08:45:00,2019-01-21,7043
09:00:00,2019-01-21,6606
09:15:00,2019-01-21,7194
09:30:00,2019-01-21,6377
09:45:00,2019-01-21,7265
10:00:00,2019-01-21,7341
10:15:00,2019-01-21,7853
10:30:00,2019-01-21,6482
10:45:00,2019-01-21,7091
11:00:00,2019-01-21,7074
11:15:00,2019-01-21,7886
11:30:00,2019-01-21,6231
11:45:00,2019-01-21,7090
12:00:00,2019-01-21,7584
12:15:00,2019-01-21,7769
12:30:00,2019-01-21,6730
12:45:00,2019-01-21,7456
13:00:00,2019-01-21,7893
13:15:00,2019-01-21,7458
13:30:00,2019-01-21,6958
13:45:00,2019-01-21,6813
14:00:00,2019-01-21,6463
14:15:00,2019-01-21,7747
14:30:00,2019-01-21,6138
14:45:00,2019-01-21,7139
15:00:00,2019-01-21,6202
15:15:00,2019-01-21,7207
15:30:00,2019-01-21,7556
15:45:00,2019-01-21,6714
16:00:00,2019-01-21,6069
16:15:00,2019-01-21,6916
16:30:00,2019-01-21,6313
16:45:00,2019-01-21,7118
17:00:00,2019-01-21,6118
17:15:00,2019-01-21,7268
17:30:00,2019-01-21,5828
17:45:00,2019-01-21,6743
18:00:00,2019-01-21,6209
18:15:00,2019-01-21,8899
18:30:00,2019-01-21,6524
18:45:00,2019-01-21,6947
19:00:00,2019-01-21,6218
19:15:00,2019-01-21,6981
19:30:00,2019-01-21,6337
19:45:00,2019-01-21,6854
20:00:00,2019-01-21,6339
20:15:00,2019-01-21,7032
20:30:00,2019-01-21,7419
20:45:00,2019-01-21,6843
21:00:00,2019-01-21,6227
21:15:00,2019-01-21,7007
21:30:00,2019-01-21,5750
21:45:00,2019-01-21,6527
22:00:00,2019-01-21,6210
22:15:00,2019-01-21,7620
22:30:00,2019-01-21,6246
22:45:00,2019-01-21,6891
23:00:00,2019-01-21,7576
23:15:00,2019-01-21,6926
23:30:00,2019-01-21,6225
23:45:00,2019-01-21,6536
