Time,Date,Total
00:00:00,2019-03-27,49001
00:15:00,2019-03-27,47603
00:30:00,2019-03-27,52545
00:45:00,2019-03-27,53498
01:00:00,2019-03-27,51198
01:15:00,2019-03-27,54606
01:30:00,2019-03-27,50648
01:45:00,2019-03-27,50674
02:00:00,2019-03-27,54453
02:15:00,2019-03-27,50040
02:30:00,2019-03-27,50262
02:45:00,2019-03-27,54753
03:00:00,2019-03-27,50061
03:15:00,2019-03-27,51580
03:30:00,2019-03-27,51995
03:45:00,2019-03-27,51274
04:00:00,2019-03-27,49588
04:15:00,2019-03-27,54161
04:30:00,2019-03-27,53303
04:45:00,2019-03-27,51087
05:00:00,2019-03-27,52603
05:15:00,2019-03-27,50354
05:30:00,2019-03-27,53919
05:45:00,2019-03-27,50836
06:00:00,2019-03-27,51706
06:15:00,2019-03-27,48430
06:30:00,2019-03-27,53253
06:45:00,2019-03-27,51965
07:00:00,2019-03-27,61664
07:15:00,2019-03-27,57700
07:30:00,2019-03-27,66303
07:45:00,2019-03-27,77648
08:00:00,2019-03-27,80200
08:15:00,2019-03-27,86263
08:30:00,2019-03-27,75148
08:45:00,2019-03-27,71466
09:00:00,2019-03-27,72236
09:15:00,2019-03-27,72925
09:30:00,2019-03-27,81900
09:45:00,2019-03-27,63105
10:00:00,2019-03-27,88995
10:15:00,2019-03-27,67976
10:30:00,2019-03-27,80324
10:45:00,2019-03-27,74991
11:00:00,2019-03-27,62068
11:15:00,2019-03-27,64036
11:30:00,2019-03-27,69235
11:45:00,2019-03-27,70861
12:00:00,2019-03-27,64768
12:15:00,2019-03-27,70004
12:30:00,2019-03-27,76217
12:45:00,2019-03-27,72760
13:00:00,2019-03-27,74607
13:15:00,2019-03-27,62280
13:30:00,2019-03-27,64860
13:45:00,2019-03-27,68820
14:00:00,2019-03-27,70558
14:15:00,2019-03-27,68025
14:30:00,2019-03-27,63280
14:45:00,2019-03-27,63064
15:00:00,2019-03-27,62122
15:15:00,2019-03-27,70074
15:30:00,2019-03-27,64738
15:45:00,2019-03-27,63274
16:00:00,2019-03-27,56071
16:15:00,2019-03-27,56935
16:30:00,2019-03-27,55382
16:45:00,2019-03-27,52559
17:00:00,2019-03-27,48185
17:15:00,2019-03-27,40818
17:30:00,2019-03-27,44096
17:45:00,2019-03-27,46462
18:00:00,2019-03-27,46746
18:15:00,2019-03-27,46841
18:30:00,2019-03-27,44227
18:45:00,2019-03-27,43561
19:00:00,2019-03-27,44636
19:15:00,2019-03-27,51331
19:30:00,2019-03-27,47294
19:45:00,2019-03-27,48232
20:00:00,2019-03-27,52012
20:15:00,2019-03-27,46809
20:30:00,2019-03-27,52862
20:45:00,2019-03-27,49339
21:00:00,2019-03-27,49513
21:15:00,2019-03-27,51143
21:30:00,2019-03-27,51044
21:45:00,2019-03-27,48030
22:00:00,2019-03-27,53342
22:15:00,2019-03-27,49715
22:30:00,2019-03-27,49936
22:45:00,2019-03-27,50202
23:00:00,2019-03-27,50719
23:15:00,2019-03-27,47336
23:30:00,2019-03-27,55070
23:45:00,2019-03-27,46075
