Time,Date,Total
00:00:00,2018-09-19,474
00:15:00,2018-09-19,428
00:30:00,2018-09-19,426
00:45:00,2018-09-19,424
01:00:00,2018-09-19,484
01:15:00,2018-09-19,424
01:30:00,2018-09-19,410
01:45:00,2018-09-19,418
02:00:00,2018-09-19,468
02:15:00,2018-09-19,434
02:30:00,2018-09-19,410
02:45:00,2018-09-19,434
03:00:00,2018-09-19,484
03:15:00,2018-09-19,447
03:30:00,2018-09-19,414
03:45:00,2018-09-19,417
04:00:00,2018-09-19,477
04:15:00,2018-09-19,435
04:30:00,2018-09-19,491
04:45:00,2018-09-19,415
05:00:00,2018-09-19,436
05:15:00,2018-09-19,412
05:30:00,2018-09-19,486
05:45:00,2018-09-19,410
06:00:00,2018-09-19,426
06:15:00,2018-09-19,413
06:30:00,2018-09-19,491
06:45:00,2018-09-19,415
07:00:00,2018-09-19,429
07:15:00,2018-09-19,440
07:30:00,2018-09-19,530
07:45:00,2018-09-19,478
08:00:00,2018-09-19,500
08:15:00,2018-09-19,500
08:30:00,2018-09-19,495
08:45:00,2018-09-19,430
09:00:00,2018-09-19,451
09:15:00,2018-09-19,420
09:30:00,2018-09-19,484
09:45:00,2018-09-19,423
10:00:00,2018-09-19,437
10:15:00,2018-09-19,420
10:30:00,2018-09-19,488
10:45:00,2018-09-19,422
11:00:00,2018-09-19,432
11:15:00,2018-09-19,420
11:30:00,2018-09-19,490
11:45:00,2018-09-19,424
12:00:00,2018-09-19,436
12:15:00,2018-09-19,437
12:30:00,2018-09-19,479
12:45:00,2018-09-19,419
13:00:00,2018-09-19,434
13:15:00,2018-09-19,496
13:30:00,2018-09-19,422
13:45:00,2018-09-19,416
14:00:00,2018-09-19,507
14:15:00,2018-09-19,419
14:30:00,2018-09-19,411
14:45:00,2018-09-19,414
15:00:00,2018-09-19,502
15:15:00,2018-09-19,437
15:30:00,2018-09-19,420
15:45:00,2018-09-19,432
16:00:00,2018-09-19,514
16:15:00,2018-09-19,518
16:30:00,2018-09-19,522
16:45:00,2018-09-19,519
17:00:00,2018-09-19,522
17:15:00,2018-09-19,238
17:30:00,2018-09-19,16032
17:45:00,2018-09-19,20871
18:00:00,2018-09-19,20244
18:15:00,2018-09-19,21016
18:30:00,2018-09-19,26006
18:45:00,2018-09-19,20642
19:00:00,2018-09-19,24580
19:15:00,2018-09-19,19976
19:30:00,2018-09-19,26073
19:45:00,2018-09-19,20242
20:00:00,2018-09-19,26412
20:15:00,2018-09-19,20663
20:30:00,2018-09-19,24934
20:45:00,2018-09-19,18763
21:00:00,2018-09-19,24225
21:15:00,2018-09-19,19895
21:30:00,2018-09-19,24315
21:45:00,2018-09-19,19842
22:00:00,2018-09-19,23750
22:15:00,2018-09-19,20009
22:30:00,2018-09-19,24873
22:45:00,2018-09-19,19239
23:00:00,2018-09-19,26278
23:15:00,2018-09-19,19951
23:30:00,2018-09-19,24436
23:45:00,2018-09-19,19829
