Time,Date,Total
00:00:00,2019-03-20,75129
00:15:00,2019-03-20,72062
00:30:00,2019-03-20,60966
00:45:00,2019-03-20,53099
01:00:00,2019-03-20,51042
01:15:00,2019-03-20,52501
01:30:00,2019-03-20,55124
01:45:00,2019-03-20,52189
02:00:00,2019-03-20,64654
02:15:00,2019-03-20,54203
02:30:00,2019-03-20,52436
02:45:00,2019-03-20,51416
03:00:00,2019-03-20,50107
03:15:00,2019-03-20,53609
03:30:00,2019-03-20,52433
03:45:00,2019-03-20,52185
04:00:00,2019-03-20,50372
04:15:00,2019-03-20,49301
04:30:00,2019-03-20,54002
04:45:00,2019-03-20,57547
05:00:00,2019-03-20,50793
05:15:00,2019-03-20,48667
05:30:00,2019-03-20,50827
05:45:00,2019-03-20,50917
06:00:00,2019-03-20,57652
06:15:00,2019-03-20,52946
06:30:00,2019-03-20,55280
06:45:00,2019-03-20,54817
07:00:00,2019-03-20,57537
07:15:00,2019-03-20,59799
07:30:00,2019-03-20,80018
07:45:00,2019-03-20,77796
08:00:00,2019-03-20,77939
08:15:00,2019-03-20,83200
08:30:00,2019-03-20,72885
08:45:00,2019-03-20,74678
09:00:00,2019-03-20,78973
09:15:00,2019-03-20,66337
09:30:00,2019-03-20,69864
09:45:00,2019-03-20,69524
10:00:00,2019-03-20,86701
10:15:00,2019-03-20,71470
10:30:00,2019-03-20,64757
10:45:00,2019-03-20,71837
11:00:00,2019-03-20,78739
11:15:00,2019-03-20,61696
11:30:00,2019-03-20,62116
11:45:00,2019-03-20,78805
12:00:00,2019-03-20,74759
12:15:00,2019-03-20,70430
12:30:00,2019-03-20,73116
12:45:00,2019-03-20,76206
13:00:00,2019-03-20,73707
13:15:00,2019-03-20,70179
13:30:00,2019-03-20,67315
13:45:00,2019-03-20,62643
14:00:00,2019-03-20,79930
14:15:00,2019-03-20,72341
14:30:00,2019-03-20,77758
14:45:00,2019-03-20,67508
15:00:00,2019-03-20,63658
15:15:00,2019-03-20,69567
15:30:00,2019-03-20,68986
15:45:00,2019-03-20,62643
16:00:00,2019-03-20,64124
16:15:00,2019-03-20,63260
16:30:00,2019-03-20,58448
16:45:00,2019-03-20,53466
17:00:00,2019-03-20,48343
17:15:00,2019-03-20,52994
17:30:00,2019-03-20,52701
17:45:00,2019-03-20,53918
18:00:00,2019-03-20,48977
18:15:00,2019-03-20,48348
18:30:00,2019-03-20,51026
18:45:00,2019-03-20,50257
19:00:00,2019-03-20,44892
19:15:00,2019-03-20,50412
19:30:00,2019-03-20,50211
19:45:00,2019-03-20,50161
20:00:00,2019-03-20,54529
20:15:00,2019-03-20,51622
20:30:00,2019-03-20,51121
20:45:00,2019-03-20,55380
21:00:00,2019-03-20,50116
21:15:00,2019-03-20,48828
21:30:00,2019-03-20,49859
21:45:00,2019-03-20,51426
22:00:00,2019-03-20,52455
22:15:00,2019-03-20,51678
22:30:00,2019-03-20,53974
22:45:00,2019-03-20,53642
23:00:00,2019-03-20,52196
23:15:00,2019-03-20,49378
23:30:00,2019-03-20,55932
23:45:00,2019-03-20,48894
