Time,Date,Total
00:00:00,2019-01-01,31148
00:15:00,2019-01-01,27441
00:30:00,2019-01-01,30581
00:45:00,2019-01-01,26531
01:00:00,2019-01-01,30308
01:15:00,2019-01-01,27362
01:30:00,2019-01-01,30396
01:45:00,2019-01-01,26530
02:00:00,2019-01-01,30104
02:15:00,2019-01-01,26557
02:30:00,2019-01-01,30322
02:45:00,2019-01-01,26198
03:00:00,2019-01-01,30106
03:15:00,2019-01-01,26637
03:30:00,2019-01-01,30540
03:45:00,2019-01-01,26565
04:00:00,2019-01-01,30385
04:15:00,2019-01-01,27368
04:30:00,2019-01-01,29870
04:45:00,2019-01-01,26659
05:00:00,2019-01-01,30738
05:15:00,2019-01-01,26833
05:30:00,2019-01-01,30217
05:45:00,2019-01-01,26426
06:00:00,2019-01-01,30186
06:15:00,2019-01-01,26340
06:30:00,2019-01-01,29935
06:45:00,2019-01-01,26116
07:00:00,2019-01-01,30411
07:15:00,2019-01-01,27209
07:30:00,2019-01-01,30351
07:45:00,2019-01-01,27350
08:00:00,2019-01-01,31634
08:15:00,2019-01-01,27504
08:30:00,2019-01-01,31043
08:45:00,2019-01-01,28412
09:00:00,2019-01-01,31694
09:15:00,2019-01-01,28244
09:30:00,2019-01-01,30509
09:45:00,2019-01-01,26816
10:00:00,2019-01-01,32546
10:15:00,2019-01-01,28344
10:30:00,2019-01-01,30372
10:45:00,2019-01-01,26874
11:00:00,2019-01-01,31776
11:15:00,2019-01-01,27603
11:30:00,2019-01-01,30592
11:45:00,2019-01-01,26768
12:00:00,2019-01-01,31130
12:15:00,2019-01-01,27372
12:30:00,2019-01-01,30616
12:45:00,2019-01-01,26662
13:00:00,2019-01-01,31180
13:15:00,2019-01-01,27404
13:30:00,2019-01-01,31216
13:45:00,2019-01-01,26837
14:00:00,2019-01-01,31410
14:15:00,2019-01-01,26974
14:30:00,2019-01-01,30172
14:45:00,2019-01-01,26574
15:00:00,2019-01-01,30705
15:15:00,2019-01-01,27117
15:30:00,2019-01-01,30398
15:45:00,2019-01-01,27109
16:00:00,2019-01-01,31161
16:15:00,2019-01-01,27229
16:30:00,2019-01-01,30390
16:45:00,2019-01-01,27018
17:00:00,2019-01-01,31855
17:15:00,2019-01-01,31186
17:30:00,2019-01-01,34674
17:45:00,2019-01-01,26902
18:00:00,2019-01-01,30462
18:15:00,2019-01-01,27069
18:30:00,2019-01-01,30326
18:45:00,2019-01-01,26943
19:00:00,2019-01-01,30517
19:15:00,2019-01-01,27693
19:30:00,2019-01-01,31251
19:45:00,2019-01-01,26671
20:00:00,2019-01-01,31206
20:15:00,2019-01-01,27497
20:30:00,2019-01-01,30607
20:45:00,2019-01-01,26461
21:00:00,2019-01-01,30638
21:15:00,2019-01-01,27002
21:30:00,2019-01-01,30054
21:45:00,2019-01-01,26325
22:00:00,2019-01-01,30530
22:15:00,2019-01-01,26738
22:30:00,2019-01-01,30338
22:45:00,2019-01-01,26718
23:00:00,2019-01-01,30139
23:15:00,2019-01-01,26675
23:30:00,2019-01-01,30207
23:45:00,2019-01-01,25620
