Time,Date,Total
00:00:00,2018-10-07,39468
00:15:00,2018-10-07,16417
00:30:00,2018-10-07,20045
00:45:00,2018-10-07,16439
01:00:00,2018-10-07,20373
01:15:00,2018-10-07,16236
01:30:00,2018-10-07,21233
01:45:00,2018-10-07,16614
02:00:00,2018-10-07,20735
02:15:00,2018-10-07,16247
02:30:00,2018-10-07,20633
02:45:00,2018-10-07,16635
03:00:00,2018-10-07,21180
03:15:00,2018-10-07,17225
03:30:00,2018-10-07,21076
03:45:00,2018-10-07,18339
04:00:00,2018-10-07,22482
04:15:00,2018-10-07,17095
04:30:00,2018-10-07,20039
04:45:00,2018-10-07,16533
05:00:00,2018-10-07,21009
05:15:00,2018-10-07,16560
05:30:00,2018-10-07,20675
05:45:00,2018-10-07,16749
06:00:00,2018-10-07,20485
06:15:00,2018-10-07,16072
06:30:00,2018-10-07,19671
06:45:00,2018-10-07,16046
07:00:00,2018-10-07,20290
07:15:00,2018-10-07,16321
07:30:00,2018-10-07,20633
07:45:00,2018-10-07,16507
08:00:00,2018-10-07,20974
08:15:00,2018-10-07,16740
08:30:00,2018-10-07,20951
08:45:00,2018-10-07,16652
09:00:00,2018-10-07,20107
09:15:00,2018-10-07,16535
09:30:00,2018-10-07,22105
09:45:00,2018-10-07,17054
10:00:00,2018-10-07,20821
10:15:00,2018-10-07,16580
10:30:00,2018-10-07,20189
10:45:00,2018-10-07,16217
11:00:00,2018-10-07,20975
11:15:00,2018-10-07,17196
11:30:00,2018-10-07,20052
11:45:00,2018-10-07,15766
12:00:00,2018-10-07,29354
12:15:00,2018-10-07,16291
12:30:00,2018-10-07,19357
12:45:00,2018-10-07,16092
13:00:00,2018-10-07,20710
13:15:00,2018-10-07,16152
13:30:00,2018-10-07,20559
13:45:00,2018-10-07,15618
14:00:00,2018-10-07,22067
14:15:00,2018-10-07,16418
14:30:00,2018-10-07,20304
14:45:00,2018-10-07,16273
15:00:00,2018-10-07,20822
15:15:00,2018-10-07,17412
15:30:00,2018-10-07,20321
15:45:00,2018-10-07,16479
16:00:00,2018-10-07,20147
16:15:00,2018-10-07,16707
16:30:00,2018-10-07,19890
16:45:00,2018-10-07,16798
17:00:00,2018-10-07,19950
17:15:00,2018-10-07,16526
17:30:00,2018-10-07,20013
17:45:00,2018-10-07,16268
18:00:00,2018-10-07,20043
18:15:00,2018-10-07,16042
18:30:00,2018-10-07,20806
18:45:00,2018-10-07,16375
19:00:00,2018-10-07,20463
19:15:00,2018-10-07,16350
19:30:00,2018-10-07,20285
19:45:00,2018-10-07,16416
20:00:00,2018-10-07,20784
20:15:00,2018-10-07,17078
20:30:00,2018-10-07,19631
20:45:00,2018-10-07,15928
21:00:00,2018-10-07,21245
21:15:00,2018-10-07,16438
21:30:00,2018-10-07,21695
21:45:00,2018-10-07,16737
22:00:00,2018-10-07,20225
22:15:00,2018-10-07,16729
22:30:00,2018-10-07,20738
22:45:00,2018-10-07,17467
23:00:00,2018-10-07,21316
23:15:00,2018-10-07,18387
23:30:00,2018-10-07,23155
23:45:00,2018-10-07,19924
