Time,Date,Total
00:00:00,2018-10-08,43574
00:15:00,2018-10-08,20173
00:30:00,2018-10-08,21014
00:45:00,2018-10-08,16996
01:00:00,2018-10-08,20316
01:15:00,2018-10-08,17077
01:30:00,2018-10-08,20587
01:45:00,2018-10-08,16164
02:00:00,2018-10-08,23135
02:15:00,2018-10-08,16586
02:30:00,2018-10-08,20008
02:45:00,2018-10-08,16586
03:00:00,2018-10-08,21776
03:15:00,2018-10-08,17386
03:30:00,2018-10-08,20922
03:45:00,2018-10-08,17498
04:00:00,2018-10-08,21465
04:15:00,2018-10-08,17034
04:30:00,2018-10-08,21291
04:45:00,2018-10-08,18516
05:00:00,2018-10-08,23609
05:15:00,2018-10-08,18143
05:30:00,2018-10-08,22858
05:45:00,2018-10-08,17899
06:00:00,2018-10-08,21755
06:15:00,2018-10-08,18337
06:30:00,2018-10-08,21909
06:45:00,2018-10-08,19249
07:00:00,2018-10-08,29246
07:15:00,2018-10-08,30195
07:30:00,2018-10-08,41774
07:45:00,2018-10-08,52974
08:00:00,2018-10-08,55654
08:15:00,2018-10-08,43113
08:30:00,2018-10-08,39855
08:45:00,2018-10-08,48979
09:00:00,2018-10-08,41146
09:15:00,2018-10-08,34836
09:30:00,2018-10-08,42895
09:45:00,2018-10-08,43026
10:00:00,2018-10-08,70082
10:15:00,2018-10-08,44684
10:30:00,2018-10-08,42918
10:45:00,2018-10-08,44990
11:00:00,2018-10-08,40798
11:15:00,2018-10-08,43607
11:30:00,2018-10-08,41959
11:45:00,2018-10-08,44542
12:00:00,2018-10-08,66384
12:15:00,2018-10-08,57602
12:30:00,2018-10-08,47303
12:45:00,2018-10-08,46397
13:00:00,2018-10-08,47703
13:15:00,2018-10-08,41483
13:30:00,2018-10-08,46833
13:45:00,2018-10-08,38296
14:00:00,2018-10-08,44288
14:15:00,2018-10-08,39318
14:30:00,2018-10-08,42027
14:45:00,2018-10-08,40877
15:00:00,2018-10-08,49034
15:15:00,2018-10-08,37123
15:30:00,2018-10-08,43145
15:45:00,2018-10-08,37970
16:00:00,2018-10-08,40110
16:15:00,2018-10-08,33342
16:30:00,2018-10-08,31187
16:45:00,2018-10-08,26382
17:00:00,2018-10-08,29229
17:15:00,2018-10-08,22246
17:30:00,2018-10-08,24464
17:45:00,2018-10-08,21119
18:00:00,2018-10-08,24581
18:15:00,2018-10-08,20286
18:30:00,2018-10-08,23030
18:45:00,2018-10-08,18769
19:00:00,2018-10-08,23542
19:15:00,2018-10-08,20027
19:30:00,2018-10-08,23009
19:45:00,2018-10-08,21631
20:00:00,2018-10-08,27806
20:15:00,2018-10-08,21263
20:30:00,2018-10-08,23905
20:45:00,2018-10-08,20400
21:00:00,2018-10-08,24964
21:15:00,2018-10-08,21290
21:30:00,2018-10-08,23715
21:45:00,2018-10-08,19150
22:00:00,2018-10-08,24439
22:15:00,2018-10-08,20383
22:30:00,2018-10-08,23197
22:45:00,2018-10-08,20689
23:00:00,2018-10-08,26008
23:15:00,2018-10-08,20493
23:30:00,2018-10-08,24134
23:45:00,2018-10-08,20122
