Time,Date,Total
00:00:00,2018-10-10,44489
00:15:00,2018-10-10,21656
00:30:00,2018-10-10,23795
00:45:00,2018-10-10,19898
01:00:00,2018-10-10,24754
01:15:00,2018-10-10,20988
01:30:00,2018-10-10,24308
01:45:00,2018-10-10,20074
02:00:00,2018-10-10,25756
02:15:00,2018-10-10,21745
02:30:00,2018-10-10,25241
02:45:00,2018-10-10,21264
03:00:00,2018-10-10,27037
03:15:00,2018-10-10,21399
03:30:00,2018-10-10,25805
03:45:00,2018-10-10,22130
04:00:00,2018-10-10,27286
04:15:00,2018-10-10,23452
04:30:00,2018-10-10,25994
04:45:00,2018-10-10,23408
05:00:00,2018-10-10,28787
05:15:00,2018-10-10,22249
05:30:00,2018-10-10,26243
05:45:00,2018-10-10,22379
06:00:00,2018-10-10,27295
06:15:00,2018-10-10,24056
06:30:00,2018-10-10,27010
06:45:00,2018-10-10,22825
07:00:00,2018-10-10,30461
07:15:00,2018-10-10,30556
07:30:00,2018-10-10,41865
07:45:00,2018-10-10,50321
08:00:00,2018-10-10,54591
08:15:00,2018-10-10,47643
08:30:00,2018-10-10,44898
08:45:00,2018-10-10,39553
09:00:00,2018-10-10,46321
09:15:00,2018-10-10,40706
09:30:00,2018-10-10,42792
09:45:00,2018-10-10,40437
10:00:00,2018-10-10,47787
10:15:00,2018-10-10,40634
10:30:00,2018-10-10,47181
10:45:00,2018-10-10,50557
11:00:00,2018-10-10,46332
11:15:00,2018-10-10,40220
11:30:00,2018-10-10,46818
11:45:00,2018-10-10,47741
12:00:00,2018-10-10,60909
12:15:00,2018-10-10,61485
12:30:00,2018-10-10,44899
12:45:00,2018-10-10,39478
13:00:00,2018-10-10,45828
13:15:00,2018-10-10,37692
13:30:00,2018-10-10,41321
13:45:00,2018-10-10,41149
14:00:00,2018-10-10,44575
14:15:00,2018-10-10,38525
14:30:00,2018-10-10,44301
14:45:00,2018-10-10,49525
15:00:00,2018-10-10,55243
15:15:00,2018-10-10,42770
15:30:00,2018-10-10,42233
15:45:00,2018-10-10,43465
16:00:00,2018-10-10,46174
16:15:00,2018-10-10,40828
16:30:00,2018-10-10,34417
16:45:00,2018-10-10,30471
17:00:00,2018-10-10,29433
17:15:00,2018-10-10,26354
17:30:00,2018-10-10,25067
17:45:00,2018-10-10,20690
18:00:00,2018-10-10,25411
18:15:00,2018-10-10,20807
18:30:00,2018-10-10,23555
18:45:00,2018-10-10,20153
19:00:00,2018-10-10,25568
19:15:00,2018-10-10,19288
19:30:00,2018-10-10,22197
19:45:00,2018-10-10,20037
20:00:00,2018-10-10,24942
20:15:00,2018-10-10,18561
20:30:00,2018-10-10,21508
20:45:00,2018-10-10,20039
21:00:00,2018-10-10,23594
21:15:00,2018-10-10,18720
21:30:00,2018-10-10,22465
21:45:00,2018-10-10,18107
22:00:00,2018-10-10,23203
22:15:00,2018-10-10,17818
22:30:00,2018-10-10,22578
22:45:00,2018-10-10,22209
23:00:00,2018-10-10,28061
23:15:00,2018-10-10,21446
23:30:00,2018-10-10,24862
23:45:00,2018-10-10,18111
