Time,Date,Total
00:00:00,2019-01-31,4908
00:15:00,2019-01-31,5695
00:30:00,2019-01-31,5281
00:45:00,2019-01-31,4917
01:00:00,2019-01-31,4945
01:15:00,2019-01-31,4974
01:30:00,2019-01-31,4987
01:45:00,2019-01-31,4939
02:00:00,2019-01-31,5010
02:15:00,2019-01-31,4984
02:30:00,2019-01-31,4928
02:45:00,2019-01-31,4962
03:00:00,2019-01-31,4998
03:15:00,2019-01-31,4945
03:30:00,2019-01-31,4919
03:45:00,2019-01-31,4997
04:00:00,2019-01-31,4975
04:15:00,2019-01-31,5026
04:30:00,2019-01-31,5066
04:45:00,2019-01-31,5276
05:00:00,2019-01-31,4940
05:15:00,2019-01-31,5017
05:30:00,2019-01-31,4994
05:45:00,2019-01-31,5197
06:00:00,2019-01-31,5129
06:15:00,2019-01-31,5120
06:30:00,2019-01-31,5806
06:45:00,2019-01-31,5353
07:00:00,2019-01-31,5803
07:15:00,2019-01-31,6607
07:30:00,2019-01-31,8945
07:45:00,2019-01-31,10013
08:00:00,2019-01-31,11436
08:15:00,2019-01-31,10047
08:30:00,2019-01-31,9012
08:45:00,2019-01-31,18786
09:00:00,2019-01-31,8679
09:15:00,2019-01-31,9089
09:30:00,2019-01-31,9996
09:45:00,2019-01-31,9807
10:00:00,2019-01-31,10047
10:15:00,2019-01-31,10598
10:30:00,2019-01-31,9431
10:45:00,2019-01-31,8677
11:00:00,2019-01-31,8481
11:15:00,2019-01-31,9836
11:30:00,2019-01-31,9141
11:45:00,2019-01-31,8092
12:00:00,2019-01-31,8889
12:15:00,2019-01-31,10692
12:30:00,2019-01-31,9703
12:45:00,2019-01-31,8489
13:00:00,2019-01-31,9348
13:15:00,2019-01-31,9012
13:30:00,2019-01-31,7691
13:45:00,2019-01-31,10678
14:00:00,2019-01-31,9386
14:15:00,2019-01-31,8913
14:30:00,2019-01-31,8561
14:45:00,2019-01-31,10179
15:00:00,2019-01-31,7786
15:15:00,2019-01-31,8290
15:30:00,2019-01-31,8933
15:45:00,2019-01-31,9085
16:00:00,2019-01-31,8038
16:15:00,2019-01-31,9182
16:30:00,2019-01-31,8063
16:45:00,2019-01-31,6889
17:00:00,2019-01-31,6782
17:15:00,2019-01-31,6565
17:30:00,2019-01-31,5856
17:45:00,2019-01-31,5705
18:00:00,2019-01-31,5652
18:15:00,2019-01-31,5614
18:30:00,2019-01-31,5581
18:45:00,2019-01-31,5657
19:00:00,2019-01-31,5646
19:15:00,2019-01-31,5572
19:30:00,2019-01-31,5686
19:45:00,2019-01-31,5723
20:00:00,2019-01-31,5663
20:15:00,2019-01-31,5657
20:30:00,2019-01-31,5672
20:45:00,2019-01-31,5632
21:00:00,2019-01-31,5640
21:15:00,2019-01-31,5684
21:30:00,2019-01-31,6239
21:45:00,2019-01-31,5622
22:00:00,2019-01-31,5596
22:15:00,2019-01-31,5616
22:30:00,2019-01-31,5591
22:45:00,2019-01-31,5632
23:00:00,2019-01-31,5625
23:15:00,2019-01-31,5554
23:30:00,2019-01-31,5627
23:45:00,2019-01-31,5625
