Time,Date,Total
00:00:00,2018-11-28,4272
00:15:00,2018-11-28,4162
00:30:00,2018-11-28,4234
00:45:00,2018-11-28,4355
01:00:00,2018-11-28,4425
01:15:00,2018-11-28,4158
01:30:00,2018-11-28,4277
01:45:00,2018-11-28,4154
02:00:00,2018-11-28,4259
02:15:00,2018-11-28,4184
02:30:00,2018-11-28,4182
02:45:00,2018-11-28,4168
03:00:00,2018-11-28,4283
03:15:00,2018-11-28,4187
03:30:00,2018-11-28,4270
03:45:00,2018-11-28,4205
04:00:00,2018-11-28,4282
04:15:00,2018-11-28,4302
04:30:00,2018-11-28,4230
04:45:00,2018-11-28,4228
05:00:00,2018-11-28,4272
05:15:00,2018-11-28,4135
05:30:00,2018-11-28,4207
05:45:00,2018-11-28,4258
06:00:00,2018-11-28,4314
06:15:00,2018-11-28,4468
06:30:00,2018-11-28,4663
06:45:00,2018-11-28,4789
07:00:00,2018-11-28,5066
07:15:00,2018-11-28,5866
07:30:00,2018-11-28,8439
07:45:00,2018-11-28,12296
08:00:00,2018-11-28,9599
08:15:00,2018-11-28,10087
08:30:00,2018-11-28,10272
08:45:00,2018-11-28,8390
09:00:00,2018-11-28,7503
09:15:00,2018-11-28,7712
09:30:00,2018-11-28,8750
09:45:00,2018-11-28,8634
10:00:00,2018-11-28,9284
10:15:00,2018-11-28,7110
10:30:00,2018-11-28,8829
10:45:00,2018-11-28,7634
11:00:00,2018-11-28,8029
11:15:00,2018-11-28,6988
11:30:00,2018-11-28,7267
11:45:00,2018-11-28,7743
12:00:00,2018-11-28,9104
12:15:00,2018-11-28,9864
12:30:00,2018-11-28,11112
12:45:00,2018-11-28,11661
13:00:00,2018-11-28,13288
13:15:00,2018-11-28,9360
13:30:00,2018-11-28,9732
13:45:00,2018-11-28,19858
14:00:00,2018-11-28,8308
14:15:00,2018-11-28,8653
14:30:00,2018-11-28,25112
14:45:00,2018-11-28,14779
15:00:00,2018-11-28,19377
15:15:00,2018-11-28,7068
15:30:00,2018-11-28,7423
15:45:00,2018-11-28,6805
16:00:00,2018-11-28,6683
16:15:00,2018-11-28,8258
16:30:00,2018-11-28,7215
16:45:00,2018-11-28,5922
17:00:00,2018-11-28,6138
17:15:00,2018-11-28,5086
17:30:00,2018-11-28,4692
17:45:00,2018-11-28,4951
18:00:00,2018-11-28,4840
18:15:00,2018-11-28,5694
18:30:00,2018-11-28,4638
18:45:00,2018-11-28,4720
19:00:00,2018-11-28,6100
19:15:00,2018-11-28,6322
19:30:00,2018-11-28,6416
19:45:00,2018-11-28,5389
20:00:00,2018-11-28,5087
20:15:00,2018-11-28,6100
20:30:00,2018-11-28,7081
20:45:00,2018-11-28,7379
21:00:00,2018-11-28,8275
21:15:00,2018-11-28,9619
21:30:00,2018-11-28,8609
21:45:00,2018-11-28,7663
22:00:00,2018-11-28,8610
22:15:00,2018-11-28,9428
22:30:00,2018-11-28,10640
22:45:00,2018-11-28,11090
23:00:00,2018-11-28,11799
23:15:00,2018-11-28,11809
23:30:00,2018-11-28,12803
23:45:00,2018-11-28,11811
