Time,Date,Total
00:00:00,2018-12-17,3809
00:15:00,2018-12-17,3966
00:30:00,2018-12-17,3736
00:45:00,2018-12-17,3688
01:00:00,2018-12-17,3724
01:15:00,2018-12-17,3698
01:30:00,2018-12-17,3770
01:45:00,2018-12-17,3661
02:00:00,2018-12-17,3738
02:15:00,2018-12-17,3689
02:30:00,2018-12-17,3687
02:45:00,2018-12-17,3690
03:00:00,2018-12-17,3724
03:15:00,2018-12-17,3761
03:30:00,2018-12-17,3872
03:45:00,2018-12-17,3826
04:00:00,2018-12-17,3806
04:15:00,2018-12-17,3733
04:30:00,2018-12-17,3751
04:45:00,2018-12-17,3784
05:00:00,2018-12-17,3760
05:15:00,2018-12-17,3671
05:30:00,2018-12-17,3773
05:45:00,2018-12-17,3820
06:00:00,2018-12-17,3820
06:15:00,2018-12-17,3970
06:30:00,2018-12-17,3836
06:45:00,2018-12-17,4692
07:00:00,2018-12-17,4639
07:15:00,2018-12-17,6265
07:30:00,2018-12-17,9543
07:45:00,2018-12-17,10819
08:00:00,2018-12-17,12641
08:15:00,2018-12-17,9856
08:30:00,2018-12-17,18943
08:45:00,2018-12-17,19232
09:00:00,2018-12-17,16487
09:15:00,2018-12-17,11697
09:30:00,2018-12-17,13980
09:45:00,2018-12-17,12599
10:00:00,2018-12-17,15864
10:15:00,2018-12-17,15579
10:30:00,2018-12-17,14653
10:45:00,2018-12-17,12322
11:00:00,2018-12-17,13697
11:15:00,2018-12-17,14396
11:30:00,2018-12-17,8945
11:45:00,2018-12-17,10632
12:00:00,2018-12-17,9837
12:15:00,2018-12-17,14251
12:30:00,2018-12-17,21461
12:45:00,2018-12-17,25186
13:00:00,2018-12-17,13612
13:15:00,2018-12-17,10230
13:30:00,2018-12-17,11713
13:45:00,2018-12-17,9169
14:00:00,2018-12-17,21937
14:15:00,2018-12-17,14525
14:30:00,2018-12-17,13174
14:45:00,2018-12-17,14055
15:00:00,2018-12-17,10245
15:15:00,2018-12-17,15264
15:30:00,2018-12-17,8488
15:45:00,2018-12-17,10424
16:00:00,2018-12-17,8333
16:15:00,2018-12-17,9031
16:30:00,2018-12-17,7422
16:45:00,2018-12-17,6601
17:00:00,2018-12-17,7013
17:15:00,2018-12-17,4594
17:30:00,2018-12-17,4537
17:45:00,2018-12-17,4068
18:00:00,2018-12-17,4055
18:15:00,2018-12-17,4038
18:30:00,2018-12-17,4021
18:45:00,2018-12-17,3998
19:00:00,2018-12-17,4128
19:15:00,2018-12-17,4095
19:30:00,2018-12-17,4027
19:45:00,2018-12-17,4006
20:00:00,2018-12-17,4007
20:15:00,2018-12-17,4045
20:30:00,2018-12-17,4062
20:45:00,2018-12-17,3986
21:00:00,2018-12-17,4075
21:15:00,2018-12-17,4037
21:30:00,2018-12-17,4318
21:45:00,2018-12-17,5111
22:00:00,2018-12-17,5225
22:15:00,2018-12-17,5720
22:30:00,2018-12-17,7311
22:45:00,2018-12-17,7394
23:00:00,2018-12-17,7372
23:15:00,2018-12-17,7615
23:30:00,2018-12-17,6699
23:45:00,2018-12-17,6571
