Time,Date,Total
00:00:00,2019-03-20,2742
00:15:00,2019-03-20,2541
00:30:00,2019-03-20,2508
00:45:00,2019-03-20,2412
01:00:00,2019-03-20,2513
01:15:00,2019-03-20,3132
01:30:00,2019-03-20,2911
01:45:00,2019-03-20,2843
02:00:00,2019-03-20,9266
02:15:00,2019-03-20,11823
02:30:00,2019-03-20,2439
02:45:00,2019-03-20,2397
03:00:00,2019-03-20,2522
03:15:00,2019-03-20,2929
03:30:00,2019-03-20,2490
03:45:00,2019-03-20,2593
04:00:00,2019-03-20,2443
04:15:00,2019-03-20,2565
04:30:00,2019-03-20,3095
04:45:00,2019-03-20,2941
05:00:00,2019-03-20,2363
05:15:00,2019-03-20,2810
05:30:00,2019-03-20,2850
05:45:00,2019-03-20,2787
06:00:00,2019-03-20,3798
06:15:00,2019-03-20,4174
06:30:00,2019-03-20,4233
06:45:00,2019-03-20,3897
07:00:00,2019-03-20,5192
07:15:00,2019-03-20,7895
07:30:00,2019-03-20,21383
07:45:00,2019-03-20,24062
08:00:00,2019-03-20,20833
08:15:00,2019-03-20,23739
08:30:00,2019-03-20,17549
08:45:00,2019-03-20,14666
09:00:00,2019-03-20,19646
09:15:00,2019-03-20,21398
09:30:00,2019-03-20,20168
09:45:00,2019-03-20,21178
10:00:00,2019-03-20,27827
10:15:00,2019-03-20,16194
10:30:00,2019-03-20,16869
10:45:00,2019-03-20,17881
11:00:00,2019-03-20,20790
11:15:00,2019-03-20,13945
11:30:00,2019-03-20,13129
11:45:00,2019-03-20,23311
12:00:00,2019-03-20,25632
12:15:00,2019-03-20,16853
12:30:00,2019-03-20,17277
12:45:00,2019-03-20,22372
13:00:00,2019-03-20,20988
13:15:00,2019-03-20,19957
13:30:00,2019-03-20,15530
13:45:00,2019-03-20,14182
14:00:00,2019-03-20,26037
14:15:00,2019-03-20,23749
14:30:00,2019-03-20,16316
14:45:00,2019-03-20,15091
15:00:00,2019-03-20,14692
15:15:00,2019-03-20,14718
15:30:00,2019-03-20,14223
15:45:00,2019-03-20,14101
16:00:00,2019-03-20,15770
16:15:00,2019-03-20,13782
16:30:00,2019-03-20,14086
16:45:00,2019-03-20,9663
17:00:00,2019-03-20,8531
17:15:00,2019-03-20,6794
17:30:00,2019-03-20,6512
17:45:00,2019-03-20,4708
18:00:00,2019-03-20,3315
18:15:00,2019-03-20,3241
18:30:00,2019-03-20,3645
18:45:00,2019-03-20,4058
19:00:00,2019-03-20,3234
19:15:00,2019-03-20,2509
19:30:00,2019-03-20,2808
19:45:00,2019-03-20,2497
20:00:00,2019-03-20,10855
20:15:00,2019-03-20,2817
20:30:00,2019-03-20,2749
20:45:00,2019-03-20,2590
21:00:00,2019-03-20,2663
21:15:00,2019-03-20,2813
21:30:00,2019-03-20,2510
21:45:00,2019-03-20,2838
22:00:00,2019-03-20,2606
22:15:00,2019-03-20,2631
22:30:00,2019-03-20,2639
22:45:00,2019-03-20,2261
23:00:00,2019-03-20,2217
23:15:00,2019-03-20,2352
23:30:00,2019-03-20,2403
23:45:00,2019-03-20,2411
