Time,Date,Total
00:00:00,2018-11-13,2162
00:15:00,2018-11-13,2185
00:30:00,2018-11-13,1861
00:45:00,2018-11-13,1864
01:00:00,2018-11-13,1919
01:15:00,2018-11-13,2616
01:30:00,2018-11-13,1863
01:45:00,2018-11-13,2122
02:00:00,2018-11-13,1852
02:15:00,2018-11-13,2062
02:30:00,2018-11-13,1991
02:45:00,2018-11-13,2033
03:00:00,2018-11-13,1865
03:15:00,2018-11-13,2282
03:30:00,2018-11-13,2137
03:45:00,2018-11-13,2087
04:00:00,2018-11-13,2027
04:15:00,2018-11-13,2317
04:30:00,2018-11-13,2286
04:45:00,2018-11-13,2807
05:00:00,2018-11-13,1947
05:15:00,2018-11-13,2250
05:30:00,2018-11-13,2255
05:45:00,2018-11-13,2262
06:00:00,2018-11-13,2575
06:15:00,2018-11-13,2716
06:30:00,2018-11-13,3559
06:45:00,2018-11-13,3876
07:00:00,2018-11-13,4692
07:15:00,2018-11-13,7921
07:30:00,2018-11-13,8890
07:45:00,2018-11-13,18906
08:00:00,2018-11-13,17741
08:15:00,2018-11-13,17925
08:30:00,2018-11-13,15269
08:45:00,2018-11-13,18841
09:00:00,2018-11-13,16991
09:15:00,2018-11-13,14389
09:30:00,2018-11-13,12658
09:45:00,2018-11-13,15278
10:00:00,2018-11-13,17837
10:15:00,2018-11-13,13871
10:30:00,2018-11-13,13667
10:45:00,2018-11-13,12671
11:00:00,2018-11-13,17551
11:15:00,2018-11-13,14353
11:30:00,2018-11-13,15536
11:45:00,2018-11-13,17597
12:00:00,2018-11-13,16984
12:15:00,2018-11-13,15983
12:30:00,2018-11-13,15885
12:45:00,2018-11-13,14942
13:00:00,2018-11-13,13781
13:15:00,2018-11-13,15620
13:30:00,2018-11-13,19298
13:45:00,2018-11-13,17731
14:00:00,2018-11-13,18624
14:15:00,2018-11-13,13905
14:30:00,2018-11-13,15254
14:45:00,2018-11-13,19300
15:00:00,2018-11-13,15018
15:15:00,2018-11-13,15798
15:30:00,2018-11-13,14335
15:45:00,2018-11-13,13914
16:00:00,2018-11-13,14405
16:15:00,2018-11-13,11571
16:30:00,2018-11-13,10014
16:45:00,2018-11-13,6991
17:00:00,2018-11-13,5505
17:15:00,2018-11-13,3841
17:30:00,2018-11-13,2971
17:45:00,2018-11-13,3093
18:00:00,2018-11-13,3064
18:15:00,2018-11-13,2580
18:30:00,2018-11-13,3191
18:45:00,2018-11-13,2318
19:00:00,2018-11-13,2954
19:15:00,2018-11-13,2987
19:30:00,2018-11-13,2096
19:45:00,2018-11-13,2417
20:00:00,2018-11-13,8432
20:15:00,2018-11-13,2337
20:30:00,2018-11-13,1964
20:45:00,2018-11-13,2032
21:00:00,2018-11-13,2047
21:15:00,2018-11-13,2031
21:30:00,2018-11-13,1990
21:45:00,2018-11-13,2161
22:00:00,2018-11-13,2054
22:15:00,2018-11-13,1946
22:30:00,2018-11-13,1903
22:45:00,2018-11-13,1897
23:00:00,2018-11-13,2148
23:15:00,2018-11-13,1993
23:30:00,2018-11-13,1943
23:45:00,2018-11-13,1902
