Time,Date,Total
00:00:00,2019-03-27,2559
00:15:00,2019-03-27,2587
00:30:00,2019-03-27,3067
00:45:00,2019-03-27,2369
01:00:00,2019-03-27,2281
01:15:00,2019-03-27,2540
01:30:00,2019-03-27,2305
01:45:00,2019-03-27,2255
02:00:00,2019-03-27,2556
02:15:00,2019-03-27,2383
02:30:00,2019-03-27,2317
02:45:00,2019-03-27,2305
03:00:00,2019-03-27,2285
03:15:00,2019-03-27,2609
03:30:00,2019-03-27,2618
03:45:00,2019-03-27,2752
04:00:00,2019-03-27,2570
04:15:00,2019-03-27,2722
04:30:00,2019-03-27,3558
04:45:00,2019-03-27,2505
05:00:00,2019-03-27,2530
05:15:00,2019-03-27,2803
05:30:00,2019-03-27,2989
05:45:00,2019-03-27,2671
06:00:00,2019-03-27,2619
06:15:00,2019-03-27,3011
06:30:00,2019-03-27,4140
06:45:00,2019-03-27,3438
07:00:00,2019-03-27,5340
07:15:00,2019-03-27,6519
07:30:00,2019-03-27,11409
07:45:00,2019-03-27,21460
08:00:00,2019-03-27,21839
08:15:00,2019-03-27,21843
08:30:00,2019-03-27,19316
08:45:00,2019-03-27,21685
09:00:00,2019-03-27,37870
09:15:00,2019-03-27,18798
09:30:00,2019-03-27,20743
09:45:00,2019-03-27,14308
10:00:00,2019-03-27,17080
10:15:00,2019-03-27,14878
10:30:00,2019-03-27,16869
10:45:00,2019-03-27,13629
11:00:00,2019-03-27,12986
11:15:00,2019-03-27,21438
11:30:00,2019-03-27,19311
11:45:00,2019-03-27,14190
12:00:00,2019-03-27,13837
12:15:00,2019-03-27,13436
12:30:00,2019-03-27,21930
12:45:00,2019-03-27,20497
13:00:00,2019-03-27,15595
13:15:00,2019-03-27,13961
13:30:00,2019-03-27,15871
13:45:00,2019-03-27,16146
14:00:00,2019-03-27,16153
14:15:00,2019-03-27,16605
14:30:00,2019-03-27,15117
14:45:00,2019-03-27,13918
15:00:00,2019-03-27,15712
15:15:00,2019-03-27,16251
15:30:00,2019-03-27,14215
15:45:00,2019-03-27,13798
16:00:00,2019-03-27,10641
16:15:00,2019-03-27,9364
16:30:00,2019-03-27,7858
16:45:00,2019-03-27,8785
17:00:00,2019-03-27,6214
17:15:00,2019-03-27,4384
17:30:00,2019-03-27,4833
17:45:00,2019-03-27,3785
18:00:00,2019-03-27,3106
18:15:00,2019-03-27,3008
18:30:00,2019-03-27,3088
18:45:00,2019-03-27,3006
19:00:00,2019-03-27,2692
19:15:00,2019-03-27,2757
19:30:00,2019-03-27,2677
19:45:00,2019-03-27,2424
20:00:00,2019-03-27,10698
20:15:00,2019-03-27,3183
20:30:00,2019-03-27,2552
20:45:00,2019-03-27,2245
21:00:00,2019-03-27,2458
21:15:00,2019-03-27,2647
21:30:00,2019-03-27,2517
21:45:00,2019-03-27,2710
22:00:00,2019-03-27,2395
22:15:00,2019-03-27,2599
22:30:00,2019-03-27,2472
22:45:00,2019-03-27,2223
23:00:00,2019-03-27,2660
23:15:00,2019-03-27,2895
23:30:00,2019-03-27,2653
23:45:00,2019-03-27,2400
