Time,Date,Total
00:00:00,2018-12-09,3445
00:15:00,2018-12-09,43
00:30:00,2018-12-09,3190
00:45:00,2018-12-09,45
01:00:00,2018-12-09,3195
01:15:00,2018-12-09,113
01:30:00,2018-12-09,3188
01:45:00,2018-12-09,29
02:00:00,2018-12-09,3177
02:15:00,2018-12-09,30
02:30:00,2018-12-09,3187
02:45:00,2018-12-09,28
03:00:00,2018-12-09,3177
03:15:00,2018-12-09,29
03:30:00,2018-12-09,3176
03:45:00,2018-12-09,30
04:00:00,2018-12-09,3185
04:15:00,2018-12-09,28
04:30:00,2018-12-09,3187
04:45:00,2018-12-09,28
05:00:00,2018-12-09,3205
05:15:00,2018-12-09,31
05:30:00,2018-12-09,3187
05:45:00,2018-12-09,28
06:00:00,2018-12-09,3186
06:15:00,2018-12-09,28
06:30:00,2018-12-09,3186
06:45:00,2018-12-09,49
07:00:00,2018-12-09,3176
07:15:00,2018-12-09,31
07:30:00,2018-12-09,3139
07:45:00,2018-12-09,28
08:00:00,2018-12-09,3187
08:15:00,2018-12-09,28
08:30:00,2018-12-09,3185
08:45:00,2018-12-09,49
09:00:00,2018-12-09,3196
09:15:00,2018-12-09,28
09:30:00,2018-12-09,3194
09:45:00,2018-12-09,31
10:00:00,2018-12-09,3199
10:15:00,2018-12-09,28
10:30:00,2018-12-09,3195
10:45:00,2018-12-09,28
11:00:00,2018-12-09,3176
11:15:00,2018-12-09,49
11:30:00,2018-12-09,3195
11:45:00,2018-12-09,28
12:00:00,2018-12-09,4600
12:15:00,2018-12-09,275
12:30:00,2018-12-09,3186
12:45:00,2018-12-09,39
13:00:00,2018-12-09,3195
13:15:00,2018-12-09,42
13:30:00,2018-12-09,3185
13:45:00,2018-12-09,28
14:00:00,2018-12-09,3194
14:15:00,2018-12-09,28
14:30:00,2018-12-09,3194
14:45:00,2018-12-09,45
15:00:00,2018-12-09,3219
15:15:00,2018-12-09,28
15:30:00,2018-12-09,3185
15:45:00,2018-12-09,43
16:00:00,2018-12-09,3213
16:15:00,2018-12-09,28
16:30:00,2018-12-09,3187
16:45:00,2018-12-09,28
17:00:00,2018-12-09,3195
17:15:00,2018-12-09,29
17:30:00,2018-12-09,3188
17:45:00,2018-12-09,41
18:00:00,2018-12-09,3188
18:15:00,2018-12-09,28
18:30:00,2018-12-09,3195
18:45:00,2018-12-09,35
19:00:00,2018-12-09,3201
19:15:00,2018-12-09,26
19:30:00,2018-12-09,3182
19:45:00,2018-12-09,26
20:00:00,2018-12-09,3195
20:15:00,2018-12-09,43
20:30:00,2018-12-09,3200
20:45:00,2018-12-09,43
21:00:00,2018-12-09,3195
21:15:00,2018-12-09,26
21:30:00,2018-12-09,3191
21:45:00,2018-12-09,27
22:00:00,2018-12-09,3186
22:15:00,2018-12-09,27
22:30:00,2018-12-09,3218
22:45:00,2018-12-09,26
23:00:00,2018-12-09,3191
23:15:00,2018-12-09,26
23:30:00,2018-12-09,3190
23:45:00,2018-12-09,27
