Time,Date,Total
00:00:00,2018-12-03,78597
00:15:00,2018-12-03,60478
00:30:00,2018-12-03,66776
00:45:00,2018-12-03,70094
01:00:00,2018-12-03,60200
01:15:00,2018-12-03,59221
01:30:00,2018-12-03,74591
01:45:00,2018-12-03,72868
02:00:00,2018-12-03,64991
02:15:00,2018-12-03,73294
02:30:00,2018-12-03,72201
02:45:00,2018-12-03,71193
03:00:00,2018-12-03,71686
03:15:00,2018-12-03,71355
03:30:00,2018-12-03,72234
03:45:00,2018-12-03,66855
04:00:00,2018-12-03,70773
04:15:00,2018-12-03,70303
04:30:00,2018-12-03,68405
04:45:00,2018-12-03,67203
05:00:00,2018-12-03,68883
05:15:00,2018-12-03,67514
05:30:00,2018-12-03,71984
05:45:00,2018-12-03,62186
06:00:00,2018-12-03,67838
06:15:00,2018-12-03,67106
06:30:00,2018-12-03,64874
06:45:00,2018-12-03,58640
07:00:00,2018-12-03,70365
07:15:00,2018-12-03,100475
07:30:00,2018-12-03,155062
07:45:00,2018-12-03,156659
08:00:00,2018-12-03,199148
08:15:00,2018-12-03,210891
08:30:00,2018-12-03,219896
08:45:00,2018-12-03,232991
09:00:00,2018-12-03,223259
09:15:00,2018-12-03,230994
09:30:00,2018-12-03,225203
09:45:00,2018-12-03,269779
10:00:00,2018-12-03,292410
10:15:00,2018-12-03,244591
10:30:00,2018-12-03,268722
10:45:00,2018-12-03,253441
11:00:00,2018-12-03,211112
11:15:00,2018-12-03,216626
11:30:00,2018-12-03,251643
11:45:00,2018-12-03,237808
12:00:00,2018-12-03,235382
12:15:00,2018-12-03,201611
12:30:00,2018-12-03,209241
12:45:00,2018-12-03,208067
13:00:00,2018-12-03,227498
13:15:00,2018-12-03,239912
13:30:00,2018-12-03,227384
13:45:00,2018-12-03,298868
14:00:00,2018-12-03,275251
14:15:00,2018-12-03,237095
14:30:00,2018-12-03,167194
14:45:00,2018-12-03,257763
15:00:00,2018-12-03,205175
15:15:00,2018-12-03,175290
15:30:00,2018-12-03,213503
15:45:00,2018-12-03,151534
16:00:00,2018-12-03,115471
16:15:00,2018-12-03,114730
16:30:00,2018-12-03,88905
16:45:00,2018-12-03,84507
17:00:00,2018-12-03,151888
17:15:00,2018-12-03,154023
17:30:00,2018-12-03,147256
17:45:00,2018-12-03,143217
18:00:00,2018-12-03,138880
18:15:00,2018-12-03,145822
18:30:00,2018-12-03,128535
18:45:00,2018-12-03,144726
19:00:00,2018-12-03,138129
19:15:00,2018-12-03,145783
19:30:00,2018-12-03,178781
19:45:00,2018-12-03,185469
20:00:00,2018-12-03,184259
20:15:00,2018-12-03,188720
20:30:00,2018-12-03,186405
20:45:00,2018-12-03,200274
21:00:00,2018-12-03,171279
21:15:00,2018-12-03,163050
21:30:00,2018-12-03,185239
21:45:00,2018-12-03,168693
22:00:00,2018-12-03,149949
22:15:00,2018-12-03,169471
22:30:00,2018-12-03,135641
22:45:00,2018-12-03,141542
23:00:00,2018-12-03,138889
23:15:00,2018-12-03,148425
23:30:00,2018-12-03,128742
23:45:00,2018-12-03,129872
