Time,Date,Total
00:00:00,2019-03-21,109992
00:15:00,2019-03-21,107191
00:30:00,2019-03-21,103045
00:45:00,2019-03-21,107188
01:00:00,2019-03-21,118994
01:15:00,2019-03-21,99623
01:30:00,2019-03-21,112901
01:45:00,2019-03-21,104312
02:00:00,2019-03-21,108257
02:15:00,2019-03-21,109836
02:30:00,2019-03-21,103615
02:45:00,2019-03-21,103034
03:00:00,2019-03-21,103374
03:15:00,2019-03-21,105425
03:30:00,2019-03-21,106848
03:45:00,2019-03-21,112370
04:00:00,2019-03-21,102280
04:15:00,2019-03-21,104764
04:30:00,2019-03-21,111318
04:45:00,2019-03-21,104597
05:00:00,2019-03-21,106126
05:15:00,2019-03-21,110300
05:30:00,2019-03-21,104268
05:45:00,2019-03-21,103472
06:00:00,2019-03-21,106585
06:15:00,2019-03-21,109501
06:30:00,2019-03-21,123656
06:45:00,2019-03-21,110367
07:00:00,2019-03-21,116648
07:15:00,2019-03-21,134248
07:30:00,2019-03-21,155875
07:45:00,2019-03-21,195866
08:00:00,2019-03-21,206854
08:15:00,2019-03-21,186026
08:30:00,2019-03-21,176995
08:45:00,2019-03-21,159941
09:00:00,2019-03-21,175751
09:15:00,2019-03-21,215898
09:30:00,2019-03-21,215594
09:45:00,2019-03-21,202760
10:00:00,2019-03-21,251062
10:15:00,2019-03-21,216433
10:30:00,2019-03-21,204945
10:45:00,2019-03-21,207022
11:00:00,2019-03-21,193388
11:15:00,2019-03-21,190199
11:30:00,2019-03-21,187462
11:45:00,2019-03-21,157672
12:00:00,2019-03-21,190419
12:15:00,2019-03-21,190264
12:30:00,2019-03-21,175493
12:45:00,2019-03-21,221137
13:00:00,2019-03-21,175105
13:15:00,2019-03-21,172501
13:30:00,2019-03-21,183131
13:45:00,2019-03-21,192238
14:00:00,2019-03-21,199337
14:15:00,2019-03-21,203583
14:30:00,2019-03-21,197337
14:45:00,2019-03-21,205158
15:00:00,2019-03-21,217236
15:15:00,2019-03-21,220816
15:30:00,2019-03-21,223786
15:45:00,2019-03-21,206348
16:00:00,2019-03-21,139294
16:15:00,2019-03-21,130842
16:30:00,2019-03-21,170450
16:45:00,2019-03-21,109549
17:00:00,2019-03-21,103691
17:15:00,2019-03-21,93254
17:30:00,2019-03-21,96913
17:45:00,2019-03-21,99457
18:00:00,2019-03-21,94259
18:15:00,2019-03-21,104798
18:30:00,2019-03-21,89081
18:45:00,2019-03-21,97262
19:00:00,2019-03-21,103032
19:15:00,2019-03-21,104346
19:30:00,2019-03-21,156443
19:45:00,2019-03-21,120457
20:00:00,2019-03-21,127103
20:15:00,2019-03-21,103185
20:30:00,2019-03-21,99185
20:45:00,2019-03-21,95218
21:00:00,2019-03-21,97724
21:15:00,2019-03-21,117353
21:30:00,2019-03-21,161965
21:45:00,2019-03-21,150591
22:00:00,2019-03-21,147377
22:15:00,2019-03-21,129315
22:30:00,2019-03-21,163637
22:45:00,2019-03-21,155397
23:00:00,2019-03-21,162950
23:15:00,2019-03-21,149070
23:30:00,2019-03-21,146619
23:45:00,2019-03-21,139770
