Time,Date,Total
00:00:00,2019-01-23,95109
00:15:00,2019-01-23,113396
00:30:00,2019-01-23,65531
00:45:00,2019-01-23,67667
01:00:00,2019-01-23,57384
01:15:00,2019-01-23,73448
01:30:00,2019-01-23,59101
01:45:00,2019-01-23,73297
02:00:00,2019-01-23,71753
02:15:00,2019-01-23,85791
02:30:00,2019-01-23,75272
02:45:00,2019-01-23,83819
03:00:00,2019-01-23,67108
03:15:00,2019-01-23,67855
03:30:00,2019-01-23,62041
03:45:00,2019-01-23,66899
04:00:00,2019-01-23,62801
04:15:00,2019-01-23,70400
04:30:00,2019-01-23,66323
04:45:00,2019-01-23,73017
05:00:00,2019-01-23,57610
05:15:00,2019-01-23,67760
05:30:00,2019-01-23,58276
05:45:00,2019-01-23,69583
06:00:00,2019-01-23,60876
06:15:00,2019-01-23,74820
06:30:00,2019-01-23,66909
06:45:00,2019-01-23,100903
07:00:00,2019-01-23,68299
07:15:00,2019-01-23,91562
07:30:00,2019-01-23,113568
07:45:00,2019-01-23,138923
08:00:00,2019-01-23,140815
08:15:00,2019-01-23,145234
08:30:00,2019-01-23,125227
08:45:00,2019-01-23,143781
09:00:00,2019-01-23,131631
09:15:00,2019-01-23,131054
09:30:00,2019-01-23,128096
09:45:00,2019-01-23,121235
10:00:00,2019-01-23,145237
10:15:00,2019-01-23,160503
10:30:00,2019-01-23,158410
10:45:00,2019-01-23,141894
11:00:00,2019-01-23,148760
11:15:00,2019-01-23,167031
11:30:00,2019-01-23,133386
11:45:00,2019-01-23,142324
12:00:00,2019-01-23,170891
12:15:00,2019-01-23,195066
12:30:00,2019-01-23,139291
12:45:00,2019-01-23,134451
13:00:00,2019-01-23,139371
13:15:00,2019-01-23,142578
13:30:00,2019-01-23,150932
13:45:00,2019-01-23,158411
14:00:00,2019-01-23,144037
14:15:00,2019-01-23,183944
14:30:00,2019-01-23,165316
14:45:00,2019-01-23,201634
15:00:00,2019-01-23,197839
15:15:00,2019-01-23,175183
15:30:00,2019-01-23,177856
15:45:00,2019-01-23,213747
16:00:00,2019-01-23,181339
16:15:00,2019-01-23,145792
16:30:00,2019-01-23,99577
16:45:00,2019-01-23,87195
17:00:00,2019-01-23,84001
17:15:00,2019-01-23,85002
17:30:00,2019-01-23,84045
17:45:00,2019-01-23,85169
18:00:00,2019-01-23,83328
18:15:00,2019-01-23,75419
18:30:00,2019-01-23,59988
18:45:00,2019-01-23,58097
19:00:00,2019-01-23,53793
19:15:00,2019-01-23,55616
19:30:00,2019-01-23,49300
19:45:00,2019-01-23,90174
20:00:00,2019-01-23,86550
20:15:00,2019-01-23,105037
20:30:00,2019-01-23,89617
20:45:00,2019-01-23,94249
21:00:00,2019-01-23,80967
21:15:00,2019-01-23,100412
21:30:00,2019-01-23,95540
21:45:00,2019-01-23,99013
22:00:00,2019-01-23,87422
22:15:00,2019-01-23,64637
22:30:00,2019-01-23,72178
22:45:00,2019-01-23,93659
23:00:00,2019-01-23,60435
23:15:00,2019-01-23,59115
23:30:00,2019-01-23,49719
23:45:00,2019-01-23,52997
