Time,Date,Total
00:00:00,2018-09-09,243
00:15:00,2018-09-09,267
00:30:00,2018-09-09,244
00:45:00,2018-09-09,250
01:00:00,2018-09-09,244
01:15:00,2018-09-09,260
01:30:00,2018-09-09,238
01:45:00,2018-09-09,250
02:00:00,2018-09-09,238
02:15:00,2018-09-09,263
02:30:00,2018-09-09,235
02:45:00,2018-09-09,253
03:00:00,2018-09-09,241
03:15:00,2018-09-09,260
03:30:00,2018-09-09,257
03:45:00,2018-09-09,250
04:00:00,2018-09-09,240
04:15:00,2018-09-09,249
04:30:00,2018-09-09,247
04:45:00,2018-09-09,253
05:00:00,2018-09-09,242
05:15:00,2018-09-09,247
05:30:00,2018-09-09,250
05:45:00,2018-09-09,250
06:00:00,2018-09-09,242
06:15:00,2018-09-09,247
06:30:00,2018-09-09,248
06:45:00,2018-09-09,252
07:00:00,2018-09-09,242
07:15:00,2018-09-09,252
07:30:00,2018-09-09,253
07:45:00,2018-09-09,250
08:00:00,2018-09-09,242
08:15:00,2018-09-09,256
08:30:00,2018-09-09,247
08:45:00,2018-09-09,262
09:00:00,2018-09-09,242
09:15:00,2018-09-09,250
09:30:00,2018-09-09,235
09:45:00,2018-09-09,265
10:00:00,2018-09-09,239
10:15:00,2018-09-09,247
10:30:00,2018-09-09,226
10:45:00,2018-09-09,39
