Time,Date,Total
00:00:00,2018-09-06,94
00:15:00,2018-09-06,88
00:30:00,2018-09-06,73
00:45:00,2018-09-06,160
01:00:00,2018-09-06,80
01:15:00,2018-09-06,79
01:30:00,2018-09-06,78
01:45:00,2018-09-06,109
02:00:00,2018-09-06,77
02:15:00,2018-09-06,88
02:30:00,2018-09-06,55
02:45:00,2018-09-06,76
03:00:00,2018-09-06,77
03:15:00,2018-09-06,92
03:30:00,2018-09-06,127
03:45:00,2018-09-06,117
04:00:00,2018-09-06,101
04:15:00,2018-09-06,128
04:30:00,2018-09-06,92
04:45:00,2018-09-06,149
05:00:00,2018-09-06,116
05:15:00,2018-09-06,80
05:30:00,2018-09-06,92
05:45:00,2018-09-06,132
06:00:00,2018-09-06,113
06:15:00,2018-09-06,107
06:30:00,2018-09-06,107
06:45:00,2018-09-06,155
07:00:00,2018-09-06,180
07:15:00,2018-09-06,327
07:30:00,2018-09-06,260
07:45:00,2018-09-06,249
08:00:00,2018-09-06,211
08:15:00,2018-09-06,249
08:30:00,2018-09-06,327
08:45:00,2018-09-06,353
09:00:00,2018-09-06,211
09:15:00,2018-09-06,261
09:30:00,2018-09-06,278
09:45:00,2018-09-06,303
10:00:00,2018-09-06,250
10:15:00,2018-09-06,175
10:30:00,2018-09-06,139
10:45:00,2018-09-06,180
11:00:00,2018-09-06,97
11:15:00,2018-09-06,278
11:30:00,2018-09-06,385
11:45:00,2018-09-06,402
12:00:00,2018-09-06,367
12:15:00,2018-09-06,243
12:30:00,2018-09-06,84
12:45:00,2018-09-06,114
13:00:00,2018-09-06,396
13:15:00,2018-09-06,580
13:30:00,2018-09-06,105
13:45:00,2018-09-06,139
14:00:00,2018-09-06,119
14:15:00,2018-09-06,178
14:30:00,2018-09-06,130
14:45:00,2018-09-06,156
15:00:00,2018-09-06,281
15:15:00,2018-09-06,221
15:30:00,2018-09-06,70
15:45:00,2018-09-06,119
16:00:00,2018-09-06,134
16:15:00,2018-09-06,135
16:30:00,2018-09-06,176
16:45:00,2018-09-06,133
17:00:00,2018-09-06,140
17:15:00,2018-09-06,121
17:30:00,2018-09-06,94
17:45:00,2018-09-06,109
18:00:00,2018-09-06,85
18:15:00,2018-09-06,107
18:30:00,2018-09-06,61
18:45:00,2018-09-06,85
19:00:00,2018-09-06,71
19:15:00,2018-09-06,97
19:30:00,2018-09-06,118
19:45:00,2018-09-06,73
20:00:00,2018-09-06,92
20:15:00,2018-09-06,82
20:30:00,2018-09-06,82
20:45:00,2018-09-06,76
21:00:00,2018-09-06,83
21:15:00,2018-09-06,88
21:30:00,2018-09-06,91
21:45:00,2018-09-06,100
22:00:00,2018-09-06,80
22:15:00,2018-09-06,85
22:30:00,2018-09-06,94
22:45:00,2018-09-06,70
23:00:00,2018-09-06,83
23:15:00,2018-09-06,79
23:30:00,2018-09-06,86
23:45:00,2018-09-06,107
