Time,Date,Total
00:00:00,2018-10-18,7627
00:15:00,2018-10-18,4480
00:30:00,2018-10-18,4378
00:45:00,2018-10-18,4359
01:00:00,2018-10-18,4981
01:15:00,2018-10-18,4815
01:30:00,2018-10-18,4719
01:45:00,2018-10-18,4692
02:00:00,2018-10-18,5074
02:15:00,2018-10-18,4597
02:30:00,2018-10-18,4492
02:45:00,2018-10-18,5809
03:00:00,2018-10-18,5282
03:15:00,2018-10-18,5200
03:30:00,2018-10-18,4458
03:45:00,2018-10-18,4665
04:00:00,2018-10-18,5446
04:15:00,2018-10-18,4426
04:30:00,2018-10-18,4755
04:45:00,2018-10-18,4521
05:00:00,2018-10-18,5172
05:15:00,2018-10-18,5287
05:30:00,2018-10-18,5495
05:45:00,2018-10-18,4601
06:00:00,2018-10-18,5110
06:15:00,2018-10-18,4934
06:30:00,2018-10-18,5672
06:45:00,2018-10-18,5876
07:00:00,2018-10-18,8955
07:15:00,2018-10-18,8419
07:30:00,2018-10-18,10366
07:45:00,2018-10-18,17670
08:00:00,2018-10-18,21211
08:15:00,2018-10-18,21029
08:30:00,2018-10-18,21902
08:45:00,2018-10-18,17856
09:00:00,2018-10-18,19750
09:15:00,2018-10-18,15097
09:30:00,2018-10-18,17044
09:45:00,2018-10-18,19156
10:00:00,2018-10-18,22734
10:15:00,2018-10-18,19441
10:30:00,2018-10-18,19925
10:45:00,2018-10-18,18365
11:00:00,2018-10-18,21129
11:15:00,2018-10-18,20499
11:30:00,2018-10-18,20344
11:45:00,2018-10-18,18886
12:00:00,2018-10-18,22161
12:15:00,2018-10-18,19550
12:30:00,2018-10-18,15834
12:45:00,2018-10-18,18259
13:00:00,2018-10-18,21976
13:15:00,2018-10-18,19053
13:30:00,2018-10-18,18960
13:45:00,2018-10-18,20081
14:00:00,2018-10-18,17950
14:15:00,2018-10-18,19862
14:30:00,2018-10-18,23172
14:45:00,2018-10-18,18965
15:00:00,2018-10-18,18272
15:15:00,2018-10-18,17449
15:30:00,2018-10-18,17482
15:45:00,2018-10-18,18083
16:00:00,2018-10-18,16618
16:15:00,2018-10-18,16451
16:30:00,2018-10-18,14194
16:45:00,2018-10-18,12881
17:00:00,2018-10-18,13926
17:15:00,2018-10-18,8990
17:30:00,2018-10-18,8699
17:45:00,2018-10-18,7953
18:00:00,2018-10-18,8654
18:15:00,2018-10-18,9486
18:30:00,2018-10-18,8070
18:45:00,2018-10-18,8125
19:00:00,2018-10-18,8626
19:15:00,2018-10-18,8746
19:30:00,2018-10-18,8379
19:45:00,2018-10-18,7975
20:00:00,2018-10-18,8518
20:15:00,2018-10-18,8308
20:30:00,2018-10-18,7670
20:45:00,2018-10-18,4704
21:00:00,2018-10-18,5397
21:15:00,2018-10-18,5186
21:30:00,2018-10-18,6373
21:45:00,2018-10-18,4903
22:00:00,2018-10-18,4659
22:15:00,2018-10-18,5379
22:30:00,2018-10-18,5583
22:45:00,2018-10-18,4685
23:00:00,2018-10-18,5827
23:15:00,2018-10-18,4887
23:30:00,2018-10-18,4902
23:45:00,2018-10-18,4734
