Time,Date,Total
00:00:00,2018-09-18,934
00:15:00,2018-09-18,853
00:30:00,2018-09-18,836
00:45:00,2018-09-18,880
01:00:00,2018-09-18,926
01:15:00,2018-09-18,851
01:30:00,2018-09-18,873
01:45:00,2018-09-18,877
02:00:00,2018-09-18,931
02:15:00,2018-09-18,846
02:30:00,2018-09-18,889
02:45:00,2018-09-18,900
03:00:00,2018-09-18,944
03:15:00,2018-09-18,896
03:30:00,2018-09-18,1103
03:45:00,2018-09-18,865
04:00:00,2018-09-18,931
04:15:00,2018-09-18,853
04:30:00,2018-09-18,817
04:45:00,2018-09-18,1005
05:00:00,2018-09-18,1800
05:15:00,2018-09-18,1924
05:30:00,2018-09-18,1899
05:45:00,2018-09-18,1942
06:00:00,2018-09-18,2018
06:15:00,2018-09-18,1918
06:30:00,2018-09-18,2097
06:45:00,2018-09-18,2011
07:00:00,2018-09-18,2030
07:15:00,2018-09-18,2010
07:30:00,2018-09-18,2011
07:45:00,2018-09-18,2139
08:00:00,2018-09-18,2245
08:15:00,2018-09-18,2037
08:30:00,2018-09-18,2205
08:45:00,2018-09-18,1991
09:00:00,2018-09-18,2006
09:15:00,2018-09-18,1930
09:30:00,2018-09-18,1945
09:45:00,2018-09-18,1988
10:00:00,2018-09-18,1915
10:15:00,2018-09-18,1918
10:30:00,2018-09-18,1960
10:45:00,2018-09-18,2065
11:00:00,2018-09-18,1983
11:15:00,2018-09-18,1932
11:30:00,2018-09-18,1974
11:45:00,2018-09-18,1989
12:00:00,2018-09-18,2001
12:15:00,2018-09-18,2106
12:30:00,2018-09-18,1853
12:45:00,2018-09-18,1877
13:00:00,2018-09-18,938
13:15:00,2018-09-18,863
13:30:00,2018-09-18,828
13:45:00,2018-09-18,932
14:00:00,2018-09-18,955
14:15:00,2018-09-18,2338
14:30:00,2018-09-18,991
14:45:00,2018-09-18,919
15:00:00,2018-09-18,950
15:15:00,2018-09-18,887
15:30:00,2018-09-18,841
15:45:00,2018-09-18,921
16:00:00,2018-09-18,916
16:15:00,2018-09-18,863
16:30:00,2018-09-18,841
16:45:00,2018-09-18,852
17:00:00,2018-09-18,921
17:15:00,2018-09-18,850
17:30:00,2018-09-18,838
17:45:00,2018-09-18,849
18:00:00,2018-09-18,942
18:15:00,2018-09-18,851
18:30:00,2018-09-18,843
18:45:00,2018-09-18,872
19:00:00,2018-09-18,993
19:15:00,2018-09-18,854
19:30:00,2018-09-18,1123
19:45:00,2018-09-18,902
20:00:00,2018-09-18,936
20:15:00,2018-09-18,847
20:30:00,2018-09-18,847
20:45:00,2018-09-18,857
21:00:00,2018-09-18,1008
21:15:00,2018-09-18,843
21:30:00,2018-09-18,835
21:45:00,2018-09-18,872
22:00:00,2018-09-18,936
22:15:00,2018-09-18,813
22:30:00,2018-09-18,1122
22:45:00,2018-09-18,877
23:00:00,2018-09-18,1329
23:15:00,2018-09-18,828
23:30:00,2018-09-18,835
23:45:00,2018-09-18,883
