Time,Date,Total
00:00:00,2018-11-01,8133
00:15:00,2018-11-01,4546
00:30:00,2018-11-01,4416
00:45:00,2018-11-01,3771
01:00:00,2018-11-01,4934
01:15:00,2018-11-01,4531
01:30:00,2018-11-01,4880
01:45:00,2018-11-01,4691
02:00:00,2018-11-01,5692
02:15:00,2018-11-01,5822
02:30:00,2018-11-01,4961
02:45:00,2018-11-01,4548
03:00:00,2018-11-01,6291
03:15:00,2018-11-01,5122
03:30:00,2018-11-01,4909
03:45:00,2018-11-01,5007
04:00:00,2018-11-01,6538
04:15:00,2018-11-01,5055
04:30:00,2018-11-01,5306
04:45:00,2018-11-01,4692
05:00:00,2018-11-01,6302
05:15:00,2018-11-01,6165
05:30:00,2018-11-01,8887
05:45:00,2018-11-01,7880
06:00:00,2018-11-01,8772
06:15:00,2018-11-01,8384
06:30:00,2018-11-01,5488
06:45:00,2018-11-01,4556
07:00:00,2018-11-01,6304
07:15:00,2018-11-01,6831
07:30:00,2018-11-01,10351
07:45:00,2018-11-01,14737
08:00:00,2018-11-01,16939
08:15:00,2018-11-01,18457
08:30:00,2018-11-01,15019
08:45:00,2018-11-01,18281
09:00:00,2018-11-01,17126
09:15:00,2018-11-01,15397
09:30:00,2018-11-01,16352
09:45:00,2018-11-01,14724
10:00:00,2018-11-01,15540
10:15:00,2018-11-01,16490
10:30:00,2018-11-01,18025
10:45:00,2018-11-01,13569
11:00:00,2018-11-01,14279
11:15:00,2018-11-01,17195
11:30:00,2018-11-01,15314
11:45:00,2018-11-01,14949
12:00:00,2018-11-01,18904
12:15:00,2018-11-01,13817
12:30:00,2018-11-01,10499
12:45:00,2018-11-01,12282
13:00:00,2018-11-01,13599
13:15:00,2018-11-01,11971
13:30:00,2018-11-01,13358
13:45:00,2018-11-01,14012
14:00:00,2018-11-01,15755
14:15:00,2018-11-01,15719
14:30:00,2018-11-01,11858
14:45:00,2018-11-01,10834
15:00:00,2018-11-01,10427
15:15:00,2018-11-01,10156
15:30:00,2018-11-01,12717
15:45:00,2018-11-01,10844
16:00:00,2018-11-01,9952
16:15:00,2018-11-01,9402
16:30:00,2018-11-01,7971
16:45:00,2018-11-01,7232
17:00:00,2018-11-01,6237
17:15:00,2018-11-01,5354
17:30:00,2018-11-01,5596
17:45:00,2018-11-01,5321
18:00:00,2018-11-01,5647
18:15:00,2018-11-01,5352
18:30:00,2018-11-01,4697
18:45:00,2018-11-01,4261
19:00:00,2018-11-01,5308
19:15:00,2018-11-01,5694
19:30:00,2018-11-01,5135
19:45:00,2018-11-01,4662
20:00:00,2018-11-01,5104
20:15:00,2018-11-01,5483
20:30:00,2018-11-01,4653
20:45:00,2018-11-01,5727
21:00:00,2018-11-01,5726
21:15:00,2018-11-01,5544
21:30:00,2018-11-01,5393
21:45:00,2018-11-01,4934
22:00:00,2018-11-01,4909
22:15:00,2018-11-01,5024
22:30:00,2018-11-01,4762
22:45:00,2018-11-01,4701
23:00:00,2018-11-01,6175
23:15:00,2018-11-01,5324
23:30:00,2018-11-01,5833
23:45:00,2018-11-01,4355
