Time,Date,Total
00:00:00,2018-12-27,8531
00:15:00,2018-12-27,7845
00:30:00,2018-12-27,523
00:45:00,2018-12-27,531
01:00:00,2018-12-27,403
01:15:00,2018-12-27,537
01:30:00,2018-12-27,538
01:45:00,2018-12-27,486
02:00:00,2018-12-27,523
02:15:00,2018-12-27,527
02:30:00,2018-12-27,490
02:45:00,2018-12-27,474
03:00:00,2018-12-27,386
03:15:00,2018-12-27,428
03:30:00,2018-12-27,500
03:45:00,2018-12-27,481
04:00:00,2018-12-27,450
04:15:00,2018-12-27,481
04:30:00,2018-12-27,626
04:45:00,2018-12-27,420
05:00:00,2018-12-27,476
05:15:00,2018-12-27,536
05:30:00,2018-12-27,579
05:45:00,2018-12-27,519
06:00:00,2018-12-27,543
06:15:00,2018-12-27,485
06:30:00,2018-12-27,686
06:45:00,2018-12-27,543
07:00:00,2018-12-27,623
07:15:00,2018-12-27,919
07:30:00,2018-12-27,1414
07:45:00,2018-12-27,1427
08:00:00,2018-12-27,3143
08:15:00,2018-12-27,7856
08:30:00,2018-12-27,1395
08:45:00,2018-12-27,1159
09:00:00,2018-12-27,1174
09:15:00,2018-12-27,1243
09:30:00,2018-12-27,1589
09:45:00,2018-12-27,979
10:00:00,2018-12-27,1239
10:15:00,2018-12-27,1441
10:30:00,2018-12-27,1329
10:45:00,2018-12-27,1330
11:00:00,2018-12-27,1356
11:15:00,2018-12-27,1163
11:30:00,2018-12-27,1197
11:45:00,2018-12-27,1050
12:00:00,2018-12-27,2102
12:15:00,2018-12-27,16177
12:30:00,2018-12-27,1660
12:45:00,2018-12-27,973
13:00:00,2018-12-27,1033
13:15:00,2018-12-27,1389
13:30:00,2018-12-27,1302
13:45:00,2018-12-27,1424
14:00:00,2018-12-27,1441
14:15:00,2018-12-27,1333
14:30:00,2018-12-27,961
14:45:00,2018-12-27,799
15:00:00,2018-12-27,1147
15:15:00,2018-12-27,1460
15:30:00,2018-12-27,1485
15:45:00,2018-12-27,1325
16:00:00,2018-12-27,1228
16:15:00,2018-12-27,1163
16:30:00,2018-12-27,1096
16:45:00,2018-12-27,1075
17:00:00,2018-12-27,857
17:15:00,2018-12-27,771
17:30:00,2018-12-27,843
17:45:00,2018-12-27,727
18:00:00,2018-12-27,821
18:15:00,2018-12-27,642
18:30:00,2018-12-27,879
18:45:00,2018-12-27,877
19:00:00,2018-12-27,914
19:15:00,2018-12-27,702
19:30:00,2018-12-27,766
19:45:00,2018-12-27,653
20:00:00,2018-12-27,698
20:15:00,2018-12-27,717
20:30:00,2018-12-27,726
20:45:00,2018-12-27,613
21:00:00,2018-12-27,634
21:15:00,2018-12-27,699
21:30:00,2018-12-27,738
21:45:00,2018-12-27,698
22:00:00,2018-12-27,726
22:15:00,2018-12-27,606
22:30:00,2018-12-27,630
22:45:00,2018-12-27,631
23:00:00,2018-12-27,611
23:15:00,2018-12-27,669
23:30:00,2018-12-27,659
23:45:00,2018-12-27,572
