Time,Date,Total
00:00:00,2018-09-21,3451
00:15:00,2018-09-21,748
00:30:00,2018-09-21,909
00:45:00,2018-09-21,659
01:00:00,2018-09-21,1028
01:15:00,2018-09-21,690
01:30:00,2018-09-21,611
01:45:00,2018-09-21,634
02:00:00,2018-09-21,877
02:15:00,2018-09-21,742
02:30:00,2018-09-21,605
02:45:00,2018-09-21,666
03:00:00,2018-09-21,835
03:15:00,2018-09-21,825
03:30:00,2018-09-21,776
03:45:00,2018-09-21,697
04:00:00,2018-09-21,855
04:15:00,2018-09-21,684
04:30:00,2018-09-21,773
04:45:00,2018-09-21,651
05:00:00,2018-09-21,860
05:15:00,2018-09-21,858
05:30:00,2018-09-21,674
05:45:00,2018-09-21,689
06:00:00,2018-09-21,1292
06:15:00,2018-09-21,805
06:30:00,2018-09-21,892
06:45:00,2018-09-21,728
07:00:00,2018-09-21,858
07:15:00,2018-09-21,1173
07:30:00,2018-09-21,1469
07:45:00,2018-09-21,2341
08:00:00,2018-09-21,2494
08:15:00,2018-09-21,2570
08:30:00,2018-09-21,2387
08:45:00,2018-09-21,2640
09:00:00,2018-09-21,2365
09:15:00,2018-09-21,2051
09:30:00,2018-09-21,1994
09:45:00,2018-09-21,1503
10:00:00,2018-09-21,2041
10:15:00,2018-09-21,2058
10:30:00,2018-09-21,1674
10:45:00,2018-09-21,1837
11:00:00,2018-09-21,1880
11:15:00,2018-09-21,1539
11:30:00,2018-09-21,1639
11:45:00,2018-09-21,1358
12:00:00,2018-09-21,4054
12:15:00,2018-09-21,2680
12:30:00,2018-09-21,1327
12:45:00,2018-09-21,1532
13:00:00,2018-09-21,2291
13:15:00,2018-09-21,1713
13:30:00,2018-09-21,1617
13:45:00,2018-09-21,1612
14:00:00,2018-09-21,1682
14:15:00,2018-09-21,1513
14:30:00,2018-09-21,1588
14:45:00,2018-09-21,1824
15:00:00,2018-09-21,1762
15:15:00,2018-09-21,1538
15:30:00,2018-09-21,1473
15:45:00,2018-09-21,1612
16:00:00,2018-09-21,1390
16:15:00,2018-09-21,1761
16:30:00,2018-09-21,1308
16:45:00,2018-09-21,1076
17:00:00,2018-09-21,854
17:15:00,2018-09-21,714
17:30:00,2018-09-21,809
17:45:00,2018-09-21,918
18:00:00,2018-09-21,892
18:15:00,2018-09-21,625
18:30:00,2018-09-21,642
18:45:00,2018-09-21,643
19:00:00,2018-09-21,816
19:15:00,2018-09-21,718
19:30:00,2018-09-21,648
19:45:00,2018-09-21,809
20:00:00,2018-09-21,961
20:15:00,2018-09-21,763
20:30:00,2018-09-21,671
20:45:00,2018-09-21,579
21:00:00,2018-09-21,765
21:15:00,2018-09-21,692
21:30:00,2018-09-21,597
21:45:00,2018-09-21,591
22:00:00,2018-09-21,770
22:15:00,2018-09-21,632
22:30:00,2018-09-21,662
22:45:00,2018-09-21,627
23:00:00,2018-09-21,943
23:15:00,2018-09-21,708
23:30:00,2018-09-21,613
23:45:00,2018-09-21,587
