Time,Date,Total
00:00:00,2018-10-31,2435
00:15:00,2018-10-31,2226
00:30:00,2018-10-31,2117
00:45:00,2018-10-31,2128
01:00:00,2018-10-31,2049
01:15:00,2018-10-31,2302
01:30:00,2018-10-31,2442
01:45:00,2018-10-31,2289
02:00:00,2018-10-31,2192
02:15:00,2018-10-31,2239
02:30:00,2018-10-31,2203
02:45:00,2018-10-31,2090
03:00:00,2018-10-31,2321
03:15:00,2018-10-31,2530
03:30:00,2018-10-31,2402
03:45:00,2018-10-31,2083
04:00:00,2018-10-31,2445
04:15:00,2018-10-31,2589
04:30:00,2018-10-31,2512
04:45:00,2018-10-31,2720
05:00:00,2018-10-31,2318
05:15:00,2018-10-31,2556
05:30:00,2018-10-31,2462
05:45:00,2018-10-31,3133
06:00:00,2018-10-31,2412
06:15:00,2018-10-31,2806
06:30:00,2018-10-31,2978
06:45:00,2018-10-31,3361
07:00:00,2018-10-31,3683
07:15:00,2018-10-31,7707
07:30:00,2018-10-31,10328
07:45:00,2018-10-31,18310
08:00:00,2018-10-31,21085
08:15:00,2018-10-31,20660
08:30:00,2018-10-31,15725
08:45:00,2018-10-31,15319
09:00:00,2018-10-31,14281
09:15:00,2018-10-31,13262
09:30:00,2018-10-31,13675
09:45:00,2018-10-31,15517
10:00:00,2018-10-31,14770
10:15:00,2018-10-31,19342
10:30:00,2018-10-31,16728
10:45:00,2018-10-31,17663
11:00:00,2018-10-31,11234
11:15:00,2018-10-31,21895
11:30:00,2018-10-31,22561
11:45:00,2018-10-31,22666
12:00:00,2018-10-31,19139
12:15:00,2018-10-31,13748
12:30:00,2018-10-31,14754
12:45:00,2018-10-31,19069
13:00:00,2018-10-31,18406
13:15:00,2018-10-31,19987
13:30:00,2018-10-31,14222
13:45:00,2018-10-31,12172
14:00:00,2018-10-31,15688
14:15:00,2018-10-31,14083
14:30:00,2018-10-31,15187
14:45:00,2018-10-31,15364
15:00:00,2018-10-31,13951
15:15:00,2018-10-31,14496
15:30:00,2018-10-31,14976
15:45:00,2018-10-31,13435
16:00:00,2018-10-31,11144
16:15:00,2018-10-31,11891
16:30:00,2018-10-31,8979
16:45:00,2018-10-31,7319
17:00:00,2018-10-31,3841
17:15:00,2018-10-31,4323
17:30:00,2018-10-31,3342
17:45:00,2018-10-31,2726
18:00:00,2018-10-31,3261
18:15:00,2018-10-31,3156
18:30:00,2018-10-31,2392
18:45:00,2018-10-31,2727
19:00:00,2018-10-31,2533
19:15:00,2018-10-31,2886
19:30:00,2018-10-31,2165
19:45:00,2018-10-31,2633
20:00:00,2018-10-31,8435
20:15:00,2018-10-31,2522
20:30:00,2018-10-31,2404
20:45:00,2018-10-31,2538
21:00:00,2018-10-31,2333
21:15:00,2018-10-31,2491
21:30:00,2018-10-31,2469
21:45:00,2018-10-31,2547
22:00:00,2018-10-31,2375
22:15:00,2018-10-31,2228
22:30:00,2018-10-31,2272
22:45:00,2018-10-31,2321
23:00:00,2018-10-31,2564
23:15:00,2018-10-31,2330
23:30:00,2018-10-31,2331
23:45:00,2018-10-31,2649
