Time,Date,Total
00:00:00,2018-10-15,1866
00:15:00,2018-10-15,1572
00:30:00,2018-10-15,1577
00:45:00,2018-10-15,1785
01:00:00,2018-10-15,1655
01:15:00,2018-10-15,1508
01:30:00,2018-10-15,1723
01:45:00,2018-10-15,1894
02:00:00,2018-10-15,1802
02:15:00,2018-10-15,1572
02:30:00,2018-10-15,1534
02:45:00,2018-10-15,1765
03:00:00,2018-10-15,1833
03:15:00,2018-10-15,2218
03:30:00,2018-10-15,2252
03:45:00,2018-10-15,2390
04:00:00,2018-10-15,2389
04:15:00,2018-10-15,2432
04:30:00,2018-10-15,2140
04:45:00,2018-10-15,2614
05:00:00,2018-10-15,2422
05:15:00,2018-10-15,2286
05:30:00,2018-10-15,2202
05:45:00,2018-10-15,2515
06:00:00,2018-10-15,2392
06:15:00,2018-10-15,2699
06:30:00,2018-10-15,3508
06:45:00,2018-10-15,3296
07:00:00,2018-10-15,5429
07:15:00,2018-10-15,7230
07:30:00,2018-10-15,11263
07:45:00,2018-10-15,23322
08:00:00,2018-10-15,21611
08:15:00,2018-10-15,19540
08:30:00,2018-10-15,20833
08:45:00,2018-10-15,15124
09:00:00,2018-10-15,12761
09:15:00,2018-10-15,17250
09:30:00,2018-10-15,16028
09:45:00,2018-10-15,13156
10:00:00,2018-10-15,15224
10:15:00,2018-10-15,14763
10:30:00,2018-10-15,13497
10:45:00,2018-10-15,14557
11:00:00,2018-10-15,17843
11:15:00,2018-10-15,15846
11:30:00,2018-10-15,15480
11:45:00,2018-10-15,17596
12:00:00,2018-10-15,20761
12:15:00,2018-10-15,23206
12:30:00,2018-10-15,12504
12:45:00,2018-10-15,15908
13:00:00,2018-10-15,17147
13:15:00,2018-10-15,15192
13:30:00,2018-10-15,14416
13:45:00,2018-10-15,16080
14:00:00,2018-10-15,15697
14:15:00,2018-10-15,14615
14:30:00,2018-10-15,16093
14:45:00,2018-10-15,16374
15:00:00,2018-10-15,16749
15:15:00,2018-10-15,11411
15:30:00,2018-10-15,10824
15:45:00,2018-10-15,16243
16:00:00,2018-10-15,15084
16:15:00,2018-10-15,12233
16:30:00,2018-10-15,10137
16:45:00,2018-10-15,8394
17:00:00,2018-10-15,4916
17:15:00,2018-10-15,6159
17:30:00,2018-10-15,4003
17:45:00,2018-10-15,2602
18:00:00,2018-10-15,3342
18:15:00,2018-10-15,2769
18:30:00,2018-10-15,2110
18:45:00,2018-10-15,1905
19:00:00,2018-10-15,2463
19:15:00,2018-10-15,2296
19:30:00,2018-10-15,1973
19:45:00,2018-10-15,2204
20:00:00,2018-10-15,10694
20:15:00,2018-10-15,2347
20:30:00,2018-10-15,2259
20:45:00,2018-10-15,1836
21:00:00,2018-10-15,2092
21:15:00,2018-10-15,2410
21:30:00,2018-10-15,2334
21:45:00,2018-10-15,2501
22:00:00,2018-10-15,2014
22:15:00,2018-10-15,2255
22:30:00,2018-10-15,1856
22:45:00,2018-10-15,1872
23:00:00,2018-10-15,2214
23:15:00,2018-10-15,2021
23:30:00,2018-10-15,1938
23:45:00,2018-10-15,1851
