Time,Date,Total
00:00:00,2019-01-19,11302
00:15:00,2019-01-19,10947
00:30:00,2019-01-19,10888
00:45:00,2019-01-19,10394
01:00:00,2019-01-19,11446
01:15:00,2019-01-19,12022
01:30:00,2019-01-19,11146
01:45:00,2019-01-19,9728
02:00:00,2019-01-19,11050
02:15:00,2019-01-19,10751
02:30:00,2019-01-19,11136
02:45:00,2019-01-19,10522
03:00:00,2019-01-19,11293
03:15:00,2019-01-19,11715
03:30:00,2019-01-19,11105
03:45:00,2019-01-19,12070
04:00:00,2019-01-19,11309
04:15:00,2019-01-19,10996
04:30:00,2019-01-19,11552
04:45:00,2019-01-19,12494
05:00:00,2019-01-19,10650
05:15:00,2019-01-19,11187
05:30:00,2019-01-19,10324
05:45:00,2019-01-19,10337
06:00:00,2019-01-19,9680
06:15:00,2019-01-19,10703
06:30:00,2019-01-19,10846
06:45:00,2019-01-19,11284
07:00:00,2019-01-19,10708
07:15:00,2019-01-19,10816
07:30:00,2019-01-19,12256
07:45:00,2019-01-19,16247
08:00:00,2019-01-19,15919
08:15:00,2019-01-19,16265
08:30:00,2019-01-19,15222
08:45:00,2019-01-19,13431
09:00:00,2019-01-19,15144
09:15:00,2019-01-19,13561
09:30:00,2019-01-19,13919
09:45:00,2019-01-19,14196
10:00:00,2019-01-19,15361
10:15:00,2019-01-19,18164
10:30:00,2019-01-19,13932
10:45:00,2019-01-19,17705
11:00:00,2019-01-19,18404
11:15:00,2019-01-19,18171
11:30:00,2019-01-19,14683
11:45:00,2019-01-19,13754
12:00:00,2019-01-19,14412
12:15:00,2019-01-19,15193
12:30:00,2019-01-19,13070
12:45:00,2019-01-19,12200
13:00:00,2019-01-19,12602
13:15:00,2019-01-19,12007
13:30:00,2019-01-19,12875
13:45:00,2019-01-19,12203
14:00:00,2019-01-19,12960
14:15:00,2019-01-19,13738
14:30:00,2019-01-19,11801
14:45:00,2019-01-19,12163
15:00:00,2019-01-19,15388
15:15:00,2019-01-19,12338
15:30:00,2019-01-19,11644
15:45:00,2019-01-19,11124
16:00:00,2019-01-19,13459
16:15:00,2019-01-19,11215
16:30:00,2019-01-19,11979
16:45:00,2019-01-19,11752
17:00:00,2019-01-19,11627
17:15:00,2019-01-19,12586
17:30:00,2019-01-19,12975
17:45:00,2019-01-19,10915
18:00:00,2019-01-19,12525
18:15:00,2019-01-19,10758
18:30:00,2019-01-19,14959
18:45:00,2019-01-19,11647
19:00:00,2019-01-19,13445
19:15:00,2019-01-19,10849
19:30:00,2019-01-19,11422
19:45:00,2019-01-19,10848
20:00:00,2019-01-19,10827
20:15:00,2019-01-19,10296
20:30:00,2019-01-19,10929
20:45:00,2019-01-19,10657
21:00:00,2019-01-19,10622
21:15:00,2019-01-19,10263
21:30:00,2019-01-19,12617
21:45:00,2019-01-19,9910
22:00:00,2019-01-19,10735
22:15:00,2019-01-19,11187
22:30:00,2019-01-19,10178
22:45:00,2019-01-19,10001
23:00:00,2019-01-19,9886
23:15:00,2019-01-19,10124
23:30:00,2019-01-19,10634
23:45:00,2019-01-19,10640
