Time,Date,Total
00:00:00,2019-01-23,18085
00:15:00,2019-01-23,17809
00:30:00,2019-01-23,17200
00:45:00,2019-01-23,17992
01:00:00,2019-01-23,12273
01:15:00,2019-01-23,17495
01:30:00,2019-01-23,16153
01:45:00,2019-01-23,13844
02:00:00,2019-01-23,13781
02:15:00,2019-01-23,17635
02:30:00,2019-01-23,18387
02:45:00,2019-01-23,16864
03:00:00,2019-01-23,17180
03:15:00,2019-01-23,17085
03:30:00,2019-01-23,18436
03:45:00,2019-01-23,16801
04:00:00,2019-01-23,17988
04:15:00,2019-01-23,17934
04:30:00,2019-01-23,20462
04:45:00,2019-01-23,19213
05:00:00,2019-01-23,17360
05:15:00,2019-01-23,17945
05:30:00,2019-01-23,17860
05:45:00,2019-01-23,18977
06:00:00,2019-01-23,19240
06:15:00,2019-01-23,18802
06:30:00,2019-01-23,19890
06:45:00,2019-01-23,17296
07:00:00,2019-01-23,16733
07:15:00,2019-01-23,23605
07:30:00,2019-01-23,35771
07:45:00,2019-01-23,35690
08:00:00,2019-01-23,35275
08:15:00,2019-01-23,33506
08:30:00,2019-01-23,32973
08:45:00,2019-01-23,38351
09:00:00,2019-01-23,40987
09:15:00,2019-01-23,36194
09:30:00,2019-01-23,41153
09:45:00,2019-01-23,32749
10:00:00,2019-01-23,42664
10:15:00,2019-01-23,45534
10:30:00,2019-01-23,51663
10:45:00,2019-01-23,40830
11:00:00,2019-01-23,46759
11:15:00,2019-01-23,59965
11:30:00,2019-01-23,41269
11:45:00,2019-01-23,42752
12:00:00,2019-01-23,39003
12:15:00,2019-01-23,41386
12:30:00,2019-01-23,43437
12:45:00,2019-01-23,40497
13:00:00,2019-01-23,45753
13:15:00,2019-01-23,47160
13:30:00,2019-01-23,53774
13:45:00,2019-01-23,36972
14:00:00,2019-01-23,40385
14:15:00,2019-01-23,40504
14:30:00,2019-01-23,33150
14:45:00,2019-01-23,44713
15:00:00,2019-01-23,43148
15:15:00,2019-01-23,32498
15:30:00,2019-01-23,41756
15:45:00,2019-01-23,73021
16:00:00,2019-01-23,30177
16:15:00,2019-01-23,29527
16:30:00,2019-01-23,18046
16:45:00,2019-01-23,19558
17:00:00,2019-01-23,15536
17:15:00,2019-01-23,13523
17:30:00,2019-01-23,11630
17:45:00,2019-01-23,10529
18:00:00,2019-01-23,14013
18:15:00,2019-01-23,11071
18:30:00,2019-01-23,9170
18:45:00,2019-01-23,8270
19:00:00,2019-01-23,8225
19:15:00,2019-01-23,4741
19:30:00,2019-01-23,5580
19:45:00,2019-01-23,6338
20:00:00,2019-01-23,10087
20:15:00,2019-01-23,7770
20:30:00,2019-01-23,6458
20:45:00,2019-01-23,6569
21:00:00,2019-01-23,7178
21:15:00,2019-01-23,7515
21:30:00,2019-01-23,8303
21:45:00,2019-01-23,7362
22:00:00,2019-01-23,7193
22:15:00,2019-01-23,6967
22:30:00,2019-01-23,6372
22:45:00,2019-01-23,7607
23:00:00,2019-01-23,7644
23:15:00,2019-01-23,6850
23:30:00,2019-01-23,6655
23:45:00,2019-01-23,7675
