Time,Date,Total
00:00:00,2018-12-23,2679
00:15:00,2018-12-23,3027
00:30:00,2018-12-23,2786
00:45:00,2018-12-23,2812
01:00:00,2018-12-23,2591
01:15:00,2018-12-23,3231
01:30:00,2018-12-23,3024
01:45:00,2018-12-23,2910
02:00:00,2018-12-23,2706
02:15:00,2018-12-23,2833
02:30:00,2018-12-23,2661
02:45:00,2018-12-23,2797
03:00:00,2018-12-23,2847
03:15:00,2018-12-23,2882
03:30:00,2018-12-23,2880
03:45:00,2018-12-23,2991
04:00:00,2018-12-23,2996
04:15:00,2018-12-23,3008
04:30:00,2018-12-23,2731
04:45:00,2018-12-23,2824
05:00:00,2018-12-23,2535
05:15:00,2018-12-23,2679
05:30:00,2018-12-23,2651
05:45:00,2018-12-23,2756
06:00:00,2018-12-23,2612
06:15:00,2018-12-23,2698
06:30:00,2018-12-23,3986
06:45:00,2018-12-23,3464
07:00:00,2018-12-23,2711
07:15:00,2018-12-23,3515
07:30:00,2018-12-23,2964
07:45:00,2018-12-23,3754
08:00:00,2018-12-23,3676
08:15:00,2018-12-23,3543
08:30:00,2018-12-23,3724
08:45:00,2018-12-23,3343
09:00:00,2018-12-23,3688
09:15:00,2018-12-23,3250
09:30:00,2018-12-23,3021
09:45:00,2018-12-23,3165
10:00:00,2018-12-23,3311
10:15:00,2018-12-23,3819
10:30:00,2018-12-23,3355
10:45:00,2018-12-23,4180
11:00:00,2018-12-23,4442
11:15:00,2018-12-23,4104
11:30:00,2018-12-23,3647
11:45:00,2018-12-23,3257
12:00:00,2018-12-23,3065
12:15:00,2018-12-23,3412
12:30:00,2018-12-23,3150
12:45:00,2018-12-23,3038
13:00:00,2018-12-23,2885
13:15:00,2018-12-23,2831
13:30:00,2018-12-23,3097
13:45:00,2018-12-23,3123
14:00:00,2018-12-23,3090
14:15:00,2018-12-23,3164
14:30:00,2018-12-23,3137
14:45:00,2018-12-23,3287
15:00:00,2018-12-23,3490
15:15:00,2018-12-23,3268
15:30:00,2018-12-23,2991
15:45:00,2018-12-23,3130
16:00:00,2018-12-23,2854
16:15:00,2018-12-23,3010
16:30:00,2018-12-23,3144
16:45:00,2018-12-23,2785
17:00:00,2018-12-23,2655
17:15:00,2018-12-23,3022
17:30:00,2018-12-23,3214
17:45:00,2018-12-23,2994
18:00:00,2018-12-23,2534
18:15:00,2018-12-23,2816
18:30:00,2018-12-23,2764
18:45:00,2018-12-23,3598
19:00:00,2018-12-23,3221
19:15:00,2018-12-23,3189
19:30:00,2018-12-23,3116
19:45:00,2018-12-23,3133
20:00:00,2018-12-23,2958
20:15:00,2018-12-23,3052
20:30:00,2018-12-23,3185
20:45:00,2018-12-23,3015
21:00:00,2018-12-23,2530
21:15:00,2018-12-23,2900
21:30:00,2018-12-23,2658
21:45:00,2018-12-23,2886
22:00:00,2018-12-23,2582
22:15:00,2018-12-23,2691
22:30:00,2018-12-23,2717
22:45:00,2018-12-23,2694
23:00:00,2018-12-23,2522
23:15:00,2018-12-23,2700
23:30:00,2018-12-23,2602
23:45:00,2018-12-23,2902
