Time,Date,Total
00:00:00,2018-12-16,2913
00:15:00,2018-12-16,2933
00:30:00,2018-12-16,3073
00:45:00,2018-12-16,2556
01:00:00,2018-12-16,2752
01:15:00,2018-12-16,3420
01:30:00,2018-12-16,2906
01:45:00,2018-12-16,2682
02:00:00,2018-12-16,2606
02:15:00,2018-12-16,2675
02:30:00,2018-12-16,2666
02:45:00,2018-12-16,2308
03:00:00,2018-12-16,3860
03:15:00,2018-12-16,4489
03:30:00,2018-12-16,2455
03:45:00,2018-12-16,2526
04:00:00,2018-12-16,2529
04:15:00,2018-12-16,2611
04:30:00,2018-12-16,2619
04:45:00,2018-12-16,2432
05:00:00,2018-12-16,2275
05:15:00,2018-12-16,2406
05:30:00,2018-12-16,2187
05:45:00,2018-12-16,2224
06:00:00,2018-12-16,2364
06:15:00,2018-12-16,2452
06:30:00,2018-12-16,2402
06:45:00,2018-12-16,2342
07:00:00,2018-12-16,2798
07:15:00,2018-12-16,2941
07:30:00,2018-12-16,2994
07:45:00,2018-12-16,3231
08:00:00,2018-12-16,3594
08:15:00,2018-12-16,3726
08:30:00,2018-12-16,3550
08:45:00,2018-12-16,3392
09:00:00,2018-12-16,3013
09:15:00,2018-12-16,3240
09:30:00,2018-12-16,2849
09:45:00,2018-12-16,3035
10:00:00,2018-12-16,3167
10:15:00,2018-12-16,3211
10:30:00,2018-12-16,3021
10:45:00,2018-12-16,3106
11:00:00,2018-12-16,3028
11:15:00,2018-12-16,3201
11:30:00,2018-12-16,3272
11:45:00,2018-12-16,3173
12:00:00,2018-12-16,3788
12:15:00,2018-12-16,3533
12:30:00,2018-12-16,3289
12:45:00,2018-12-16,3029
13:00:00,2018-12-16,3529
13:15:00,2018-12-16,3649
13:30:00,2018-12-16,3960
13:45:00,2018-12-16,3167
14:00:00,2018-12-16,3414
14:15:00,2018-12-16,3540
14:30:00,2018-12-16,3279
14:45:00,2018-12-16,3479
15:00:00,2018-12-16,3398
15:15:00,2018-12-16,3767
15:30:00,2018-12-16,3612
15:45:00,2018-12-16,3627
16:00:00,2018-12-16,3614
16:15:00,2018-12-16,3873
16:30:00,2018-12-16,3998
16:45:00,2018-12-16,3251
17:00:00,2018-12-16,3642
17:15:00,2018-12-16,2888
17:30:00,2018-12-16,2671
17:45:00,2018-12-16,2648
18:00:00,2018-12-16,2457
18:15:00,2018-12-16,2278
18:30:00,2018-12-16,2393
18:45:00,2018-12-16,2473
19:00:00,2018-12-16,2500
19:15:00,2018-12-16,2647
19:30:00,2018-12-16,2682
19:45:00,2018-12-16,2371
20:00:00,2018-12-16,2780
20:15:00,2018-12-16,2495
20:30:00,2018-12-16,2422
20:45:00,2018-12-16,2160
21:00:00,2018-12-16,2275
21:15:00,2018-12-16,2320
21:30:00,2018-12-16,2418
21:45:00,2018-12-16,2151
22:00:00,2018-12-16,2820
22:15:00,2018-12-16,2359
22:30:00,2018-12-16,2392
22:45:00,2018-12-16,2047
23:00:00,2018-12-16,2313
23:15:00,2018-12-16,2251
23:30:00,2018-12-16,2410
23:45:00,2018-12-16,2494
