Time,Date,Total
00:00:00,2019-01-05,13313
00:15:00,2019-01-05,4287
00:30:00,2019-01-05,3435
00:45:00,2019-01-05,12832
01:00:00,2019-01-05,4412
01:15:00,2019-01-05,4247
01:30:00,2019-01-05,3659
01:45:00,2019-01-05,5664
02:00:00,2019-01-05,10736
02:15:00,2019-01-05,5894
02:30:00,2019-01-05,2714
02:45:00,2019-01-05,9069
03:00:00,2019-01-05,10527
03:15:00,2019-01-05,9486
03:30:00,2019-01-05,7301
03:45:00,2019-01-05,7325
04:00:00,2019-01-05,2402
04:15:00,2019-01-05,5079
04:30:00,2019-01-05,2273
04:45:00,2019-01-05,2448
05:00:00,2019-01-05,8419
05:15:00,2019-01-05,7160
05:30:00,2019-01-05,3063
05:45:00,2019-01-05,2307
06:00:00,2019-01-05,2142
06:15:00,2019-01-05,2340
06:30:00,2019-01-05,2207
06:45:00,2019-01-05,2309
07:00:00,2019-01-05,2245
07:15:00,2019-01-05,2827
07:30:00,2019-01-05,3955
07:45:00,2019-01-05,4354
08:00:00,2019-01-05,5963
08:15:00,2019-01-05,3714
08:30:00,2019-01-05,5219
08:45:00,2019-01-05,15412
09:00:00,2019-01-05,5638
09:15:00,2019-01-05,4587
09:30:00,2019-01-05,6530
09:45:00,2019-01-05,4163
10:00:00,2019-01-05,5263
10:15:00,2019-01-05,5886
10:30:00,2019-01-05,3941
10:45:00,2019-01-05,11017
11:00:00,2019-01-05,10125
11:15:00,2019-01-05,6124
11:30:00,2019-01-05,5649
11:45:00,2019-01-05,4556
12:00:00,2019-01-05,4800
12:15:00,2019-01-05,19850
12:30:00,2019-01-05,3761
12:45:00,2019-01-05,3069
13:00:00,2019-01-05,5096
13:15:00,2019-01-05,16350
13:30:00,2019-01-05,7364
13:45:00,2019-01-05,3727
14:00:00,2019-01-05,4353
14:15:00,2019-01-05,8735
14:30:00,2019-01-05,3485
14:45:00,2019-01-05,9605
15:00:00,2019-01-05,5479
15:15:00,2019-01-05,4555
15:30:00,2019-01-05,2757
15:45:00,2019-01-05,2921
16:00:00,2019-01-05,4497
16:15:00,2019-01-05,3239
16:30:00,2019-01-05,2882
16:45:00,2019-01-05,2464
17:00:00,2019-01-05,2507
17:15:00,2019-01-05,2480
17:30:00,2019-01-05,2371
17:45:00,2019-01-05,2291
18:00:00,2019-01-05,2480
18:15:00,2019-01-05,2611
18:30:00,2019-01-05,2688
18:45:00,2019-01-05,2362
19:00:00,2019-01-05,2362
19:15:00,2019-01-05,2501
19:30:00,2019-01-05,2427
19:45:00,2019-01-05,2967
20:00:00,2019-01-05,4795
20:15:00,2019-01-05,2529
20:30:00,2019-01-05,2362
20:45:00,2019-01-05,2161
21:00:00,2019-01-05,13092
21:15:00,2019-01-05,2523
21:30:00,2019-01-05,2485
21:45:00,2019-01-05,2310
22:00:00,2019-01-05,2357
22:15:00,2019-01-05,2477
22:30:00,2019-01-05,2423
22:45:00,2019-01-05,3295
23:00:00,2019-01-05,2625
23:15:00,2019-01-05,2575
23:30:00,2019-01-05,2258
23:45:00,2019-01-05,13574
