Time,Date,Total
00:00:00,2019-03-29,7155
00:15:00,2019-03-29,5806
00:30:00,2019-03-29,5909
00:45:00,2019-03-29,5881
01:00:00,2019-03-29,5810
01:15:00,2019-03-29,5737
01:30:00,2019-03-29,5713
01:45:00,2019-03-29,5773
02:00:00,2019-03-29,5770
02:15:00,2019-03-29,5757
02:30:00,2019-03-29,6126
02:45:00,2019-03-29,5718
03:00:00,2019-03-29,5705
03:15:00,2019-03-29,5874
03:30:00,2019-03-29,5763
03:45:00,2019-03-29,5719
04:00:00,2019-03-29,5820
04:15:00,2019-03-29,5857
04:30:00,2019-03-29,6518
04:45:00,2019-03-29,6027
05:00:00,2019-03-29,5745
05:15:00,2019-03-29,5795
05:30:00,2019-03-29,6268
05:45:00,2019-03-29,6688
06:00:00,2019-03-29,6191
06:15:00,2019-03-29,6265
06:30:00,2019-03-29,6153
06:45:00,2019-03-29,6316
07:00:00,2019-03-29,7865
07:15:00,2019-03-29,7444
07:30:00,2019-03-29,9015
07:45:00,2019-03-29,12512
08:00:00,2019-03-29,12246
08:15:00,2019-03-29,10918
08:30:00,2019-03-29,9584
08:45:00,2019-03-29,10740
09:00:00,2019-03-29,25259
09:15:00,2019-03-29,55444
09:30:00,2019-03-29,30570
09:45:00,2019-03-29,23213
10:00:00,2019-03-29,9968
10:15:00,2019-03-29,11596
10:30:00,2019-03-29,9593
10:45:00,2019-03-29,20100
11:00:00,2019-03-29,12021
11:15:00,2019-03-29,10954
11:30:00,2019-03-29,8021
11:45:00,2019-03-29,8067
12:00:00,2019-03-29,9190
12:15:00,2019-03-29,9611
12:30:00,2019-03-29,11344
12:45:00,2019-03-29,10540
13:00:00,2019-03-29,10182
13:15:00,2019-03-29,8262
13:30:00,2019-03-29,8056
13:45:00,2019-03-29,7298
14:00:00,2019-03-29,8100
14:15:00,2019-03-29,8118
14:30:00,2019-03-29,8700
14:45:00,2019-03-29,8255
15:00:00,2019-03-29,8360
15:15:00,2019-03-29,8836
15:30:00,2019-03-29,8463
15:45:00,2019-03-29,7559
16:00:00,2019-03-29,7276
16:15:00,2019-03-29,7937
16:30:00,2019-03-29,6463
16:45:00,2019-03-29,5655
17:00:00,2019-03-29,5611
17:15:00,2019-03-29,4916
17:30:00,2019-03-29,5833
17:45:00,2019-03-29,4941
18:00:00,2019-03-29,4827
18:15:00,2019-03-29,4821
18:30:00,2019-03-29,4806
18:45:00,2019-03-29,4828
19:00:00,2019-03-29,4663
19:15:00,2019-03-29,4636
19:30:00,2019-03-29,4696
19:45:00,2019-03-29,5134
20:00:00,2019-03-29,4702
20:15:00,2019-03-29,4703
20:30:00,2019-03-29,4694
20:45:00,2019-03-29,4702
21:00:00,2019-03-29,4722
21:15:00,2019-03-29,4633
21:30:00,2019-03-29,4685
21:45:00,2019-03-29,4713
22:00:00,2019-03-29,4617
22:15:00,2019-03-29,4591
22:30:00,2019-03-29,4630
22:45:00,2019-03-29,4667
23:00:00,2019-03-29,4663
23:15:00,2019-03-29,4614
23:30:00,2019-03-29,4817
23:45:00,2019-03-29,4755
