Time,Date,Total
00:00:00,2018-12-11,4142
00:15:00,2018-12-11,4060
00:30:00,2018-12-11,4263
00:45:00,2018-12-11,4050
01:00:00,2018-12-11,4117
01:15:00,2018-12-11,4114
01:30:00,2018-12-11,4286
01:45:00,2018-12-11,4181
02:00:00,2018-12-11,4161
02:15:00,2018-12-11,4012
02:30:00,2018-12-11,4070
02:45:00,2018-12-11,4015
03:00:00,2018-12-11,4292
03:15:00,2018-12-11,4128
03:30:00,2018-12-11,4071
03:45:00,2018-12-11,4076
04:00:00,2018-12-11,4174
04:15:00,2018-12-11,4179
04:30:00,2018-12-11,4506
04:45:00,2018-12-11,4533
05:00:00,2018-12-11,4419
05:15:00,2018-12-11,4221
05:30:00,2018-12-11,4332
05:45:00,2018-12-11,4485
06:00:00,2018-12-11,4375
06:15:00,2018-12-11,4314
06:30:00,2018-12-11,5006
06:45:00,2018-12-11,4335
07:00:00,2018-12-11,4625
07:15:00,2018-12-11,5581
07:30:00,2018-12-11,7249
07:45:00,2018-12-11,9441
08:00:00,2018-12-11,11060
08:15:00,2018-12-11,11097
08:30:00,2018-12-11,9307
08:45:00,2018-12-11,8439
09:00:00,2018-12-11,10089
09:15:00,2018-12-11,10652
09:30:00,2018-12-11,9135
09:45:00,2018-12-11,7752
10:00:00,2018-12-11,8684
10:15:00,2018-12-11,8426
10:30:00,2018-12-11,8064
10:45:00,2018-12-11,12452
11:00:00,2018-12-11,9848
11:15:00,2018-12-11,11037
11:30:00,2018-12-11,10944
11:45:00,2018-12-11,8954
12:00:00,2018-12-11,10284
12:15:00,2018-12-11,9023
12:30:00,2018-12-11,11444
12:45:00,2018-12-11,10329
13:00:00,2018-12-11,8654
13:15:00,2018-12-11,7662
13:30:00,2018-12-11,8532
13:45:00,2018-12-11,9208
14:00:00,2018-12-11,8061
14:15:00,2018-12-11,9670
14:30:00,2018-12-11,8165
14:45:00,2018-12-11,7978
15:00:00,2018-12-11,9233
15:15:00,2018-12-11,9474
15:30:00,2018-12-11,7955
15:45:00,2018-12-11,7058
16:00:00,2018-12-11,8871
16:15:00,2018-12-11,7988
16:30:00,2018-12-11,5978
16:45:00,2018-12-11,5681
17:00:00,2018-12-11,7137
17:15:00,2018-12-11,4854
17:30:00,2018-12-11,4440
17:45:00,2018-12-11,4697
18:00:00,2018-12-11,4487
18:15:00,2018-12-11,4607
18:30:00,2018-12-11,4042
18:45:00,2018-12-11,3965
19:00:00,2018-12-11,4067
19:15:00,2018-12-11,4025
19:30:00,2018-12-11,4019
19:45:00,2018-12-11,4039
20:00:00,2018-12-11,4333
20:15:00,2018-12-11,4445
20:30:00,2018-12-11,4665
20:45:00,2018-12-11,4660
21:00:00,2018-12-11,4637
21:15:00,2018-12-11,4075
21:30:00,2018-12-11,4021
21:45:00,2018-12-11,4026
22:00:00,2018-12-11,4045
22:15:00,2018-12-11,4050
22:30:00,2018-12-11,4023
22:45:00,2018-12-11,3990
23:00:00,2018-12-11,4167
23:15:00,2018-12-11,4011
23:30:00,2018-12-11,4055
23:45:00,2018-12-11,3909
