Time,Date,Total
00:00:00,2018-11-27,4001
00:15:00,2018-11-27,3925
00:30:00,2018-11-27,4036
00:45:00,2018-11-27,3878
01:00:00,2018-11-27,3924
01:15:00,2018-11-27,3918
01:30:00,2018-11-27,4025
01:45:00,2018-11-27,3923
02:00:00,2018-11-27,4049
02:15:00,2018-11-27,3913
02:30:00,2018-11-27,3922
02:45:00,2018-11-27,3882
03:00:00,2018-11-27,4027
03:15:00,2018-11-27,3958
03:30:00,2018-11-27,4014
03:45:00,2018-11-27,3911
04:00:00,2018-11-27,3993
04:15:00,2018-11-27,3954
04:30:00,2018-11-27,3989
04:45:00,2018-11-27,3918
05:00:00,2018-11-27,3960
05:15:00,2018-11-27,3920
05:30:00,2018-11-27,4016
05:45:00,2018-11-27,3872
06:00:00,2018-11-27,3922
06:15:00,2018-11-27,3998
06:30:00,2018-11-27,4249
06:45:00,2018-11-27,4589
07:00:00,2018-11-27,4714
07:15:00,2018-11-27,5969
07:30:00,2018-11-27,7315
07:45:00,2018-11-27,8763
08:00:00,2018-11-27,14717
08:15:00,2018-11-27,9449
08:30:00,2018-11-27,10574
08:45:00,2018-11-27,20513
09:00:00,2018-11-27,20589
09:15:00,2018-11-27,11368
09:30:00,2018-11-27,7275
09:45:00,2018-11-27,7375
10:00:00,2018-11-27,7613
10:15:00,2018-11-27,8753
10:30:00,2018-11-27,8368
10:45:00,2018-11-27,8827
11:00:00,2018-11-27,7572
11:15:00,2018-11-27,8156
11:30:00,2018-11-27,8739
11:45:00,2018-11-27,8756
12:00:00,2018-11-27,10090
12:15:00,2018-11-27,9395
12:30:00,2018-11-27,7825
12:45:00,2018-11-27,10466
13:00:00,2018-11-27,11027
13:15:00,2018-11-27,9583
13:30:00,2018-11-27,8605
13:45:00,2018-11-27,13013
14:00:00,2018-11-27,9443
14:15:00,2018-11-27,8263
14:30:00,2018-11-27,7310
14:45:00,2018-11-27,7373
15:00:00,2018-11-27,7299
15:15:00,2018-11-27,9063
15:30:00,2018-11-27,7985
15:45:00,2018-11-27,7477
16:00:00,2018-11-27,6528
16:15:00,2018-11-27,7259
16:30:00,2018-11-27,6381
16:45:00,2018-11-27,5545
17:00:00,2018-11-27,5282
17:15:00,2018-11-27,4648
17:30:00,2018-11-27,4744
17:45:00,2018-11-27,4725
18:00:00,2018-11-27,5517
18:15:00,2018-11-27,4257
18:30:00,2018-11-27,4367
18:45:00,2018-11-27,4193
19:00:00,2018-11-27,4219
19:15:00,2018-11-27,4171
19:30:00,2018-11-27,4236
19:45:00,2018-11-27,4168
20:00:00,2018-11-27,4257
20:15:00,2018-11-27,4176
20:30:00,2018-11-27,5064
20:45:00,2018-11-27,4220
21:00:00,2018-11-27,4265
21:15:00,2018-11-27,4168
21:30:00,2018-11-27,4273
21:45:00,2018-11-27,4195
22:00:00,2018-11-27,4172
22:15:00,2018-11-27,4107
22:30:00,2018-11-27,4224
22:45:00,2018-11-27,4163
23:00:00,2018-11-27,4204
23:15:00,2018-11-27,4124
23:30:00,2018-11-27,4240
23:45:00,2018-11-27,4106
