Time,Date,Total
00:00:00,2019-01-20,1105
00:15:00,2019-01-20,2491
00:30:00,2019-01-20,851
00:45:00,2019-01-20,2170
01:00:00,2019-01-20,1041
01:15:00,2019-01-20,2305
01:30:00,2019-01-20,1052
01:45:00,2019-01-20,2310
02:00:00,2019-01-20,928
02:15:00,2019-01-20,1921
02:30:00,2019-01-20,1341
02:45:00,2019-01-20,2298
03:00:00,2019-01-20,975
03:15:00,2019-01-20,2254
03:30:00,2019-01-20,1015
03:45:00,2019-01-20,2240
04:00:00,2019-01-20,979
04:15:00,2019-01-20,1936
04:30:00,2019-01-20,862
04:45:00,2019-01-20,2276
05:00:00,2019-01-20,986
05:15:00,2019-01-20,2309
05:30:00,2019-01-20,952
05:45:00,2019-01-20,1999
06:00:00,2019-01-20,1294
06:15:00,2019-01-20,1581
06:30:00,2019-01-20,1716
06:45:00,2019-01-20,2257
07:00:00,2019-01-20,1012
07:15:00,2019-01-20,1933
07:30:00,2019-01-20,1326
07:45:00,2019-01-20,2121
08:00:00,2019-01-20,513
08:15:00,2019-01-20,2165
08:30:00,2019-01-20,1026
08:45:00,2019-01-20,2147
09:00:00,2019-01-20,1085
09:15:00,2019-01-20,2118
09:30:00,2019-01-20,1106
09:45:00,2019-01-20,2159
10:00:00,2019-01-20,1148
10:15:00,2019-01-20,1879
10:30:00,2019-01-20,1395
10:45:00,2019-01-20,2126
11:00:00,2019-01-20,1093
11:15:00,2019-01-20,2203
11:30:00,2019-01-20,1089
11:45:00,2019-01-20,2349
12:00:00,2019-01-20,1021
12:15:00,2019-01-20,2456
12:30:00,2019-01-20,794
12:45:00,2019-01-20,2435
13:00:00,2019-01-20,740
13:15:00,2019-01-20,2391
13:30:00,2019-01-20,709
13:45:00,2019-01-20,2379
14:00:00,2019-01-20,701
14:15:00,2019-01-20,2381
14:30:00,2019-01-20,836
14:45:00,2019-01-20,2171
15:00:00,2019-01-20,910
15:15:00,2019-01-20,2250
15:30:00,2019-01-20,832
15:45:00,2019-01-20,2236
16:00:00,2019-01-20,844
16:15:00,2019-01-20,2326
16:30:00,2019-01-20,753
16:45:00,2019-01-20,2323
17:00:00,2019-01-20,758
17:15:00,2019-01-20,2332
17:30:00,2019-01-20,750
17:45:00,2019-01-20,2390
18:00:00,2019-01-20,690
18:15:00,2019-01-20,2394
18:30:00,2019-01-20,686
18:45:00,2019-01-20,2451
19:00:00,2019-01-20,686
19:15:00,2019-01-20,2399
19:30:00,2019-01-20,689
19:45:00,2019-01-20,2399
20:00:00,2019-01-20,683
20:15:00,2019-01-20,2073
20:30:00,2019-01-20,1010
20:45:00,2019-01-20,2371
21:00:00,2019-01-20,709
21:15:00,2019-01-20,2369
21:30:00,2019-01-20,767
21:45:00,2019-01-20,2376
22:00:00,2019-01-20,713
22:15:00,2019-01-20,2460
22:30:00,2019-01-20,679
22:45:00,2019-01-20,2082
23:00:00,2019-01-20,1006
23:15:00,2019-01-20,2378
23:30:00,2019-01-20,704
23:45:00,2019-01-20,32
