Time,Date,Total
00:00:00,2018-11-21,5834
00:15:00,2018-11-21,92
00:30:00,2018-11-21,3357
00:45:00,2018-11-21,41
01:00:00,2018-11-21,3360
01:15:00,2018-11-21,104
01:30:00,2018-11-21,3348
01:45:00,2018-11-21,41
02:00:00,2018-11-21,3348
02:15:00,2018-11-21,44
02:30:00,2018-11-21,3359
02:45:00,2018-11-21,71
03:00:00,2018-11-21,3357
03:15:00,2018-11-21,41
03:30:00,2018-11-21,3357
03:45:00,2018-11-21,41
04:00:00,2018-11-21,3356
04:15:00,2018-11-21,71
04:30:00,2018-11-21,3349
04:45:00,2018-11-21,41
05:00:00,2018-11-21,3491
05:15:00,2018-11-21,36
05:30:00,2018-11-21,3363
05:45:00,2018-11-21,71
06:00:00,2018-11-21,3357
06:15:00,2018-11-21,41
06:30:00,2018-11-21,3347
06:45:00,2018-11-21,41
07:00:00,2018-11-21,3347
07:15:00,2018-11-21,75
07:30:00,2018-11-21,3338
07:45:00,2018-11-21,48
08:00:00,2018-11-21,3440
08:15:00,2018-11-21,50
08:30:00,2018-11-21,3581
08:45:00,2018-11-21,61
09:00:00,2018-11-21,3422
09:15:00,2018-11-21,97
09:30:00,2018-11-21,3326
09:45:00,2018-11-21,49
10:00:00,2018-11-21,3308
10:15:00,2018-11-21,82
10:30:00,2018-11-21,3307
10:45:00,2018-11-21,50
11:00:00,2018-11-21,3333
11:15:00,2018-11-21,51
11:30:00,2018-11-21,3309
11:45:00,2018-11-21,47
12:00:00,2018-11-21,6204
12:15:00,2018-11-21,1248
12:30:00,2018-11-21,3332
12:45:00,2018-11-21,50
13:00:00,2018-11-21,3305
13:15:00,2018-11-21,49
13:30:00,2018-11-21,3320
13:45:00,2018-11-21,119
14:00:00,2018-11-21,3490
14:15:00,2018-11-21,63
14:30:00,2018-11-21,3181
14:45:00,2018-11-21,61
15:00:00,2018-11-21,3317
15:15:00,2018-11-21,83
15:30:00,2018-11-21,3047
15:45:00,2018-11-21,52
16:00:00,2018-11-21,3547
16:15:00,2018-11-21,49
16:30:00,2018-11-21,3304
16:45:00,2018-11-21,48
17:00:00,2018-11-21,3299
17:15:00,2018-11-21,47
17:30:00,2018-11-21,3344
17:45:00,2018-11-21,50
18:00:00,2018-11-21,3330
18:15:00,2018-11-21,50
18:30:00,2018-11-21,3324
18:45:00,2018-11-21,46
19:00:00,2018-11-21,3322
19:15:00,2018-11-21,146
19:30:00,2018-11-21,3346
19:45:00,2018-11-21,48
20:00:00,2018-11-21,3365
20:15:00,2018-11-21,46
20:30:00,2018-11-21,3331
20:45:00,2018-11-21,46
21:00:00,2018-11-21,3330
21:15:00,2018-11-21,46
21:30:00,2018-11-21,3330
21:45:00,2018-11-21,46
22:00:00,2018-11-21,3358
22:15:00,2018-11-21,47
22:30:00,2018-11-21,3321
22:45:00,2018-11-21,48
23:00:00,2018-11-21,3320
23:15:00,2018-11-21,48
23:30:00,2018-11-21,3348
23:45:00,2018-11-21,44
