Time,Date,Total
00:00:00,2018-11-25,5832
00:15:00,2018-11-25,95
00:30:00,2018-11-25,3336
00:45:00,2018-11-25,39
01:00:00,2018-11-25,3344
01:15:00,2018-11-25,182
01:30:00,2018-11-25,3345
01:45:00,2018-11-25,39
02:00:00,2018-11-25,3346
02:15:00,2018-11-25,39
02:30:00,2018-11-25,3183
02:45:00,2018-11-25,39
03:00:00,2018-11-25,3354
03:15:00,2018-11-25,98
03:30:00,2018-11-25,3345
03:45:00,2018-11-25,39
04:00:00,2018-11-25,3346
04:15:00,2018-11-25,39
04:30:00,2018-11-25,3349
04:45:00,2018-11-25,39
05:00:00,2018-11-25,3338
05:15:00,2018-11-25,39
05:30:00,2018-11-25,3374
05:45:00,2018-11-25,39
06:00:00,2018-11-25,3335
06:15:00,2018-11-25,39
06:30:00,2018-11-25,3344
06:45:00,2018-11-25,39
07:00:00,2018-11-25,3376
07:15:00,2018-11-25,39
07:30:00,2018-11-25,3346
07:45:00,2018-11-25,39
08:00:00,2018-11-25,3344
08:15:00,2018-11-25,39
08:30:00,2018-11-25,3344
08:45:00,2018-11-25,44
09:00:00,2018-11-25,3372
09:15:00,2018-11-25,39
09:30:00,2018-11-25,3328
09:45:00,2018-11-25,39
10:00:00,2018-11-25,3327
10:15:00,2018-11-25,69
10:30:00,2018-11-25,3336
10:45:00,2018-11-25,39
11:00:00,2018-11-25,3326
11:15:00,2018-11-25,39
11:30:00,2018-11-25,3327
11:45:00,2018-11-25,69
12:00:00,2018-11-25,5872
12:15:00,2018-11-25,1174
12:30:00,2018-11-25,3327
12:45:00,2018-11-25,39
13:00:00,2018-11-25,3327
13:15:00,2018-11-25,111
13:30:00,2018-11-25,3377
13:45:00,2018-11-25,74
14:00:00,2018-11-25,3333
14:15:00,2018-11-25,39
14:30:00,2018-11-25,3328
14:45:00,2018-11-25,39
15:00:00,2018-11-25,3338
15:15:00,2018-11-25,39
15:30:00,2018-11-25,3317
15:45:00,2018-11-25,39
16:00:00,2018-11-25,3362
16:15:00,2018-11-25,39
16:30:00,2018-11-25,3337
16:45:00,2018-11-25,39
17:00:00,2018-11-25,3327
17:15:00,2018-11-25,39
17:30:00,2018-11-25,3522
17:45:00,2018-11-25,72
18:00:00,2018-11-25,3349
18:15:00,2018-11-25,39
18:30:00,2018-11-25,3338
18:45:00,2018-11-25,40
19:00:00,2018-11-25,3336
19:15:00,2018-11-25,39
19:30:00,2018-11-25,3346
19:45:00,2018-11-25,39
20:00:00,2018-11-25,3344
20:15:00,2018-11-25,164
20:30:00,2018-11-25,3376
20:45:00,2018-11-25,39
21:00:00,2018-11-25,3347
21:15:00,2018-11-25,39
21:30:00,2018-11-25,3335
21:45:00,2018-11-25,39
22:00:00,2018-11-25,3335
22:15:00,2018-11-25,39
22:30:00,2018-11-25,3346
22:45:00,2018-11-25,63
23:00:00,2018-11-25,3320
23:15:00,2018-11-25,39
23:30:00,2018-11-25,3336
23:45:00,2018-11-25,37
