Time,Date,Total
00:00:00,2018-12-21,3415
00:15:00,2018-12-21,207
00:30:00,2018-12-21,3291
00:45:00,2018-12-21,46
01:00:00,2018-12-21,3299
01:15:00,2018-12-21,46
01:30:00,2018-12-21,3302
01:45:00,2018-12-21,45
02:00:00,2018-12-21,3302
02:15:00,2018-12-21,45
02:30:00,2018-12-21,3301
02:45:00,2018-12-21,201
03:00:00,2018-12-21,3292
03:15:00,2018-12-21,45
03:30:00,2018-12-21,3292
03:45:00,2018-12-21,45
04:00:00,2018-12-21,3292
04:15:00,2018-12-21,45
04:30:00,2018-12-21,3301
04:45:00,2018-12-21,45
05:00:00,2018-12-21,3291
05:15:00,2018-12-21,45
05:30:00,2018-12-21,3292
05:45:00,2018-12-21,45
06:00:00,2018-12-21,3299
06:15:00,2018-12-21,47
06:30:00,2018-12-21,3300
06:45:00,2018-12-21,51
07:00:00,2018-12-21,3292
07:15:00,2018-12-21,47
07:30:00,2018-12-21,3292
07:45:00,2018-12-21,53
08:00:00,2018-12-21,3261
08:15:00,2018-12-21,83
08:30:00,2018-12-21,3273
08:45:00,2018-12-21,141
09:00:00,2018-12-21,3441
09:15:00,2018-12-21,60
09:30:00,2018-12-21,3254
09:45:00,2018-12-21,52
10:00:00,2018-12-21,3398
10:15:00,2018-12-21,82
10:30:00,2018-12-21,3679
10:45:00,2018-12-21,57
11:00:00,2018-12-21,3390
11:15:00,2018-12-21,74
11:30:00,2018-12-21,3311
11:45:00,2018-12-21,69
12:00:00,2018-12-21,3242
12:15:00,2018-12-21,171
12:30:00,2018-12-21,3337
12:45:00,2018-12-21,53
13:00:00,2018-12-21,3191
13:15:00,2018-12-21,50
13:30:00,2018-12-21,3326
13:45:00,2018-12-21,62
14:00:00,2018-12-21,3207
14:15:00,2018-12-21,50
14:30:00,2018-12-21,3221
14:45:00,2018-12-21,48
15:00:00,2018-12-21,3161
15:15:00,2018-12-21,54
15:30:00,2018-12-21,3204
15:45:00,2018-12-21,213
16:00:00,2018-12-21,3169
16:15:00,2018-12-21,58
16:30:00,2018-12-21,3206
16:45:00,2018-12-21,51
17:00:00,2018-12-21,3180
17:15:00,2018-12-21,49
17:30:00,2018-12-21,3205
17:45:00,2018-12-21,49
18:00:00,2018-12-21,3215
18:15:00,2018-12-21,49
18:30:00,2018-12-21,3224
18:45:00,2018-12-21,49
19:00:00,2018-12-21,3215
19:15:00,2018-12-21,49
19:30:00,2018-12-21,3224
19:45:00,2018-12-21,49
20:00:00,2018-12-21,3222
20:15:00,2018-12-21,49
20:30:00,2018-12-21,3224
20:45:00,2018-12-21,49
21:00:00,2018-12-21,3254
21:15:00,2018-12-21,49
21:30:00,2018-12-21,3214
21:45:00,2018-12-21,49
22:00:00,2018-12-21,3213
22:15:00,2018-12-21,49
22:30:00,2018-12-21,3214
22:45:00,2018-12-21,49
23:00:00,2018-12-21,3222
23:15:00,2018-12-21,49
23:30:00,2018-12-21,3222
23:45:00,2018-12-21,48
