Time,Date,Total
00:00:00,2018-11-27,5825
00:15:00,2018-11-27,54
00:30:00,2018-11-27,3293
00:45:00,2018-11-27,51
01:00:00,2018-11-27,3364
01:15:00,2018-11-27,39
01:30:00,2018-11-27,3316
01:45:00,2018-11-27,40
02:00:00,2018-11-27,3311
02:15:00,2018-11-27,36
02:30:00,2018-11-27,3313
02:45:00,2018-11-27,36
03:00:00,2018-11-27,3311
03:15:00,2018-11-27,66
03:30:00,2018-11-27,3311
03:45:00,2018-11-27,36
04:00:00,2018-11-27,3311
04:15:00,2018-11-27,36
04:30:00,2018-11-27,3310
04:45:00,2018-11-27,66
05:00:00,2018-11-27,3311
05:15:00,2018-11-27,36
05:30:00,2018-11-27,3310
05:45:00,2018-11-27,36
06:00:00,2018-11-27,3286
06:15:00,2018-11-27,68
06:30:00,2018-11-27,3310
06:45:00,2018-11-27,37
07:00:00,2018-11-27,3311
07:15:00,2018-11-27,37
07:30:00,2018-11-27,3298
07:45:00,2018-11-27,72
08:00:00,2018-11-27,3294
08:15:00,2018-11-27,41
08:30:00,2018-11-27,3278
08:45:00,2018-11-27,52
09:00:00,2018-11-27,3262
09:15:00,2018-11-27,54
09:30:00,2018-11-27,3332
09:45:00,2018-11-27,45
10:00:00,2018-11-27,3279
10:15:00,2018-11-27,102
10:30:00,2018-11-27,3300
10:45:00,2018-11-27,54
11:00:00,2018-11-27,3265
11:15:00,2018-11-27,361
11:30:00,2018-11-27,3320
11:45:00,2018-11-27,51
12:00:00,2018-11-27,5904
12:15:00,2018-11-27,1193
12:30:00,2018-11-27,3557
12:45:00,2018-11-27,431
13:00:00,2018-11-27,3296
13:15:00,2018-11-27,44
13:30:00,2018-11-27,3288
13:45:00,2018-11-27,48
14:00:00,2018-11-27,3462
14:15:00,2018-11-27,57
14:30:00,2018-11-27,3738
14:45:00,2018-11-27,76
15:00:00,2018-11-27,3597
15:15:00,2018-11-27,55
15:30:00,2018-11-27,3314
15:45:00,2018-11-27,77
16:00:00,2018-11-27,3274
16:15:00,2018-11-27,47
16:30:00,2018-11-27,3304
16:45:00,2018-11-27,44
17:00:00,2018-11-27,3284
17:15:00,2018-11-27,45
17:30:00,2018-11-27,3481
17:45:00,2018-11-27,45
18:00:00,2018-11-27,3311
18:15:00,2018-11-27,81
18:30:00,2018-11-27,3328
18:45:00,2018-11-27,74
19:00:00,2018-11-27,3335
19:15:00,2018-11-27,44
19:30:00,2018-11-27,3328
19:45:00,2018-11-27,44
20:00:00,2018-11-27,3329
20:15:00,2018-11-27,44
20:30:00,2018-11-27,3325
20:45:00,2018-11-27,44
21:00:00,2018-11-27,3319
21:15:00,2018-11-27,77
21:30:00,2018-11-27,3320
21:45:00,2018-11-27,44
22:00:00,2018-11-27,3328
22:15:00,2018-11-27,44
22:30:00,2018-11-27,3320
22:45:00,2018-11-27,44
23:00:00,2018-11-27,3320
23:15:00,2018-11-27,48
23:30:00,2018-11-27,3322
23:45:00,2018-11-27,42
