Time,Date,Total
00:00:00,2018-11-18,35
00:15:00,2018-11-18,33
00:30:00,2018-11-18,36
00:45:00,2018-11-18,29
01:00:00,2018-11-18,20
01:15:00,2018-11-18,32
01:30:00,2018-11-18,18
01:45:00,2018-11-18,38
02:00:00,2018-11-18,18
02:15:00,2018-11-18,33
02:30:00,2018-11-18,16
02:45:00,2018-11-18,28
03:00:00,2018-11-18,27
03:15:00,2018-11-18,48
03:30:00,2018-11-18,44
03:45:00,2018-11-18,36
04:00:00,2018-11-18,23
04:15:00,2018-11-18,25
04:30:00,2018-11-18,44
04:45:00,2018-11-18,29
05:00:00,2018-11-18,28
05:15:00,2018-11-18,28
05:30:00,2018-11-18,33
05:45:00,2018-11-18,26
06:00:00,2018-11-18,33
06:15:00,2018-11-18,30
06:30:00,2018-11-18,23
06:45:00,2018-11-18,42
07:00:00,2018-11-18,28
07:15:00,2018-11-18,31
07:30:00,2018-11-18,22
07:45:00,2018-11-18,41
08:00:00,2018-11-18,34
08:15:00,2018-11-18,38
08:30:00,2018-11-18,36
08:45:00,2018-11-18,38
09:00:00,2018-11-18,32
09:15:00,2018-11-18,26
09:30:00,2018-11-18,25
09:45:00,2018-11-18,22
10:00:00,2018-11-18,26
10:15:00,2018-11-18,40
10:30:00,2018-11-18,25
10:45:00,2018-11-18,32
11:00:00,2018-11-18,32
11:15:00,2018-11-18,29
11:30:00,2018-11-18,29
11:45:00,2018-11-18,36
12:00:00,2018-11-18,22
12:15:00,2018-11-18,41
12:30:00,2018-11-18,33
12:45:00,2018-11-18,38
13:00:00,2018-11-18,26
13:15:00,2018-11-18,35
13:30:00,2018-11-18,28
13:45:00,2018-11-18,31
14:00:00,2018-11-18,31
14:15:00,2018-11-18,25
14:30:00,2018-11-18,26
14:45:00,2018-11-18,37
15:00:00,2018-11-18,25
15:15:00,2018-11-18,27
15:30:00,2018-11-18,23
15:45:00,2018-11-18,34
16:00:00,2018-11-18,17
16:15:00,2018-11-18,27
16:30:00,2018-11-18,33
16:45:00,2018-11-18,33
17:00:00,2018-11-18,32
17:15:00,2018-11-18,34
17:30:00,2018-11-18,21
17:45:00,2018-11-18,29
18:00:00,2018-11-18,28
18:15:00,2018-11-18,34
18:30:00,2018-11-18,25
18:45:00,2018-11-18,24
19:00:00,2018-11-18,22
19:15:00,2018-11-18,31
19:30:00,2018-11-18,27
19:45:00,2018-11-18,41
20:00:00,2018-11-18,35
20:15:00,2018-11-18,33
20:30:00,2018-11-18,42
20:45:00,2018-11-18,36
21:00:00,2018-11-18,30
21:15:00,2018-11-18,32
21:30:00,2018-11-18,18
21:45:00,2018-11-18,23
22:00:00,2018-11-18,19
22:15:00,2018-11-18,25
22:30:00,2018-11-18,20
22:45:00,2018-11-18,26
23:00:00,2018-11-18,33
23:15:00,2018-11-18,34
23:30:00,2018-11-18,29
23:45:00,2018-11-18,33
