Time,Date,Total
00:00:00,2019-01-23,345
00:15:00,2019-01-23,346
00:30:00,2019-01-23,344
00:45:00,2019-01-23,344
01:00:00,2019-01-23,336
01:15:00,2019-01-23,332
01:30:00,2019-01-23,328
01:45:00,2019-01-23,348
02:00:00,2019-01-23,344
02:15:00,2019-01-23,349
02:30:00,2019-01-23,344
02:45:00,2019-01-23,348
03:00:00,2019-01-23,334
03:15:00,2019-01-23,321
03:30:00,2019-01-23,326
03:45:00,2019-01-23,325
04:00:00,2019-01-23,324
04:15:00,2019-01-23,332
04:30:00,2019-01-23,330
04:45:00,2019-01-23,332
05:00:00,2019-01-23,320
05:15:00,2019-01-23,322
05:30:00,2019-01-23,334
05:45:00,2019-01-23,329
06:00:00,2019-01-23,343
06:15:00,2019-01-23,349
06:30:00,2019-01-23,339
06:45:00,2019-01-23,337
07:00:00,2019-01-23,361
07:15:00,2019-01-23,408
07:30:00,2019-01-23,446
07:45:00,2019-01-23,548
08:00:00,2019-01-23,531
08:15:00,2019-01-23,534
08:30:00,2019-01-23,531
08:45:00,2019-01-23,550
09:00:00,2019-01-23,535
09:15:00,2019-01-23,511
09:30:00,2019-01-23,534
09:45:00,2019-01-23,540
10:00:00,2019-01-23,531
10:15:00,2019-01-23,532
10:30:00,2019-01-23,540
10:45:00,2019-01-23,525
11:00:00,2019-01-23,501
11:15:00,2019-01-23,522
11:30:00,2019-01-23,514
11:45:00,2019-01-23,538
12:00:00,2019-01-23,531
12:15:00,2019-01-23,531
12:30:00,2019-01-23,535
12:45:00,2019-01-23,538
13:00:00,2019-01-23,521
13:15:00,2019-01-23,534
13:30:00,2019-01-23,515
13:45:00,2019-01-23,526
14:00:00,2019-01-23,520
14:15:00,2019-01-23,526
14:30:00,2019-01-23,539
14:45:00,2019-01-23,535
15:00:00,2019-01-23,521
15:15:00,2019-01-23,544
15:30:00,2019-01-23,520
15:45:00,2019-01-23,506
16:00:00,2019-01-23,473
16:15:00,2019-01-23,455
16:30:00,2019-01-23,397
16:45:00,2019-01-23,392
17:00:00,2019-01-23,365
17:15:00,2019-01-23,351
17:30:00,2019-01-23,316
17:45:00,2019-01-23,325
18:00:00,2019-01-23,331
18:15:00,2019-01-23,330
18:30:00,2019-01-23,322
18:45:00,2019-01-23,318
19:00:00,2019-01-23,320
19:15:00,2019-01-23,319
19:30:00,2019-01-23,313
19:45:00,2019-01-23,328
20:00:00,2019-01-23,324
20:15:00,2019-01-23,312
20:30:00,2019-01-23,319
20:45:00,2019-01-23,319
21:00:00,2019-01-23,320
21:15:00,2019-01-23,313
21:30:00,2019-01-23,310
21:45:00,2019-01-23,314
22:00:00,2019-01-23,321
22:15:00,2019-01-23,322
22:30:00,2019-01-23,313
22:45:00,2019-01-23,313
23:00:00,2019-01-23,317
23:15:00,2019-01-23,313
23:30:00,2019-01-23,312
23:45:00,2019-01-23,319
