Time,Date,Total
00:00:00,2018-10-16,110157
00:15:00,2018-10-16,72717
00:30:00,2018-10-16,79378
00:45:00,2018-10-16,67061
01:00:00,2018-10-16,78572
01:15:00,2018-10-16,77088
01:30:00,2018-10-16,88708
01:45:00,2018-10-16,77087
02:00:00,2018-10-16,85859
02:15:00,2018-10-16,61847
02:30:00,2018-10-16,70755
02:45:00,2018-10-16,64404
03:00:00,2018-10-16,89852
03:15:00,2018-10-16,69601
03:30:00,2018-10-16,76862
03:45:00,2018-10-16,63246
04:00:00,2018-10-16,75008
04:15:00,2018-10-16,64725
04:30:00,2018-10-16,74208
04:45:00,2018-10-16,63899
05:00:00,2018-10-16,78530
05:15:00,2018-10-16,64607
05:30:00,2018-10-16,79297
05:45:00,2018-10-16,67091
06:00:00,2018-10-16,73137
06:15:00,2018-10-16,58535
06:30:00,2018-10-16,76927
06:45:00,2018-10-16,67964
07:00:00,2018-10-16,82394
07:15:00,2018-10-16,79528
07:30:00,2018-10-16,101706
07:45:00,2018-10-16,137615
08:00:00,2018-10-16,163995
08:15:00,2018-10-16,150937
08:30:00,2018-10-16,132231
08:45:00,2018-10-16,131129
09:00:00,2018-10-16,140233
09:15:00,2018-10-16,144735
09:30:00,2018-10-16,177529
09:45:00,2018-10-16,166611
10:00:00,2018-10-16,176785
10:15:00,2018-10-16,147239
10:30:00,2018-10-16,176383
10:45:00,2018-10-16,167065
11:00:00,2018-10-16,177386
11:15:00,2018-10-16,159263
11:30:00,2018-10-16,203101
11:45:00,2018-10-16,143890
12:00:00,2018-10-16,165349
12:15:00,2018-10-16,151626
12:30:00,2018-10-16,148753
12:45:00,2018-10-16,159687
13:00:00,2018-10-16,183709
13:15:00,2018-10-16,139877
13:30:00,2018-10-16,116779
13:45:00,2018-10-16,146186
14:00:00,2018-10-16,140863
14:15:00,2018-10-16,146867
14:30:00,2018-10-16,169837
14:45:00,2018-10-16,175793
15:00:00,2018-10-16,181409
15:15:00,2018-10-16,176846
15:30:00,2018-10-16,193484
15:45:00,2018-10-16,198053
16:00:00,2018-10-16,183883
16:15:00,2018-10-16,156029
16:30:00,2018-10-16,147328
16:45:00,2018-10-16,154749
17:00:00,2018-10-16,128825
17:15:00,2018-10-16,115607
17:30:00,2018-10-16,133040
17:45:00,2018-10-16,85969
18:00:00,2018-10-16,68315
18:15:00,2018-10-16,62315
18:30:00,2018-10-16,69164
18:45:00,2018-10-16,71477
19:00:00,2018-10-16,68067
19:15:00,2018-10-16,66250
19:30:00,2018-10-16,100069
19:45:00,2018-10-16,94057
20:00:00,2018-10-16,140707
20:15:00,2018-10-16,107990
20:30:00,2018-10-16,104349
20:45:00,2018-10-16,100299
21:00:00,2018-10-16,119551
21:15:00,2018-10-16,116611
21:30:00,2018-10-16,122370
21:45:00,2018-10-16,79161
22:00:00,2018-10-16,63415
22:15:00,2018-10-16,57228
22:30:00,2018-10-16,64556
22:45:00,2018-10-16,55558
23:00:00,2018-10-16,64280
23:15:00,2018-10-16,56203
23:30:00,2018-10-16,64619
23:45:00,2018-10-16,53462
