Time,Date,Total
00:00:00,2018-12-28,119678
00:15:00,2018-12-28,113167
00:30:00,2018-12-28,92763
00:45:00,2018-12-28,73711
01:00:00,2018-12-28,87912
01:15:00,2018-12-28,69534
01:30:00,2018-12-28,120345
01:45:00,2018-12-28,105224
02:00:00,2018-12-28,115323
02:15:00,2018-12-28,97117
02:30:00,2018-12-28,93494
02:45:00,2018-12-28,88509
03:00:00,2018-12-28,92243
03:15:00,2018-12-28,82171
03:30:00,2018-12-28,93473
03:45:00,2018-12-28,75942
04:00:00,2018-12-28,82970
04:15:00,2018-12-28,78032
04:30:00,2018-12-28,86780
04:45:00,2018-12-28,78072
05:00:00,2018-12-28,88206
05:15:00,2018-12-28,76901
05:30:00,2018-12-28,81097
05:45:00,2018-12-28,71814
06:00:00,2018-12-28,77836
06:15:00,2018-12-28,61882
06:30:00,2018-12-28,86611
06:45:00,2018-12-28,78752
07:00:00,2018-12-28,85007
07:15:00,2018-12-28,111734
07:30:00,2018-12-28,132622
07:45:00,2018-12-28,145833
08:00:00,2018-12-28,190506
08:15:00,2018-12-28,162935
08:30:00,2018-12-28,169037
08:45:00,2018-12-28,150455
09:00:00,2018-12-28,191430
09:15:00,2018-12-28,199465
09:30:00,2018-12-28,198176
09:45:00,2018-12-28,145559
10:00:00,2018-12-28,154367
10:15:00,2018-12-28,173425
10:30:00,2018-12-28,159004
10:45:00,2018-12-28,177706
11:00:00,2018-12-28,201088
11:15:00,2018-12-28,172157
11:30:00,2018-12-28,154907
11:45:00,2018-12-28,164590
12:00:00,2018-12-28,177841
12:15:00,2018-12-28,199606
12:30:00,2018-12-28,145399
12:45:00,2018-12-28,175788
13:00:00,2018-12-28,155501
13:15:00,2018-12-28,168111
13:30:00,2018-12-28,144271
13:45:00,2018-12-28,135373
14:00:00,2018-12-28,173264
14:15:00,2018-12-28,125528
14:30:00,2018-12-28,141433
14:45:00,2018-12-28,163110
15:00:00,2018-12-28,135091
15:15:00,2018-12-28,158853
15:30:00,2018-12-28,176049
15:45:00,2018-12-28,142865
16:00:00,2018-12-28,128557
16:15:00,2018-12-28,139458
16:30:00,2018-12-28,79523
16:45:00,2018-12-28,83897
17:00:00,2018-12-28,82704
17:15:00,2018-12-28,78265
17:30:00,2018-12-28,76448
17:45:00,2018-12-28,65167
18:00:00,2018-12-28,59420
18:15:00,2018-12-28,47127
18:30:00,2018-12-28,51936
18:45:00,2018-12-28,49177
19:00:00,2018-12-28,60680
19:15:00,2018-12-28,68999
19:30:00,2018-12-28,65268
19:45:00,2018-12-28,48325
20:00:00,2018-12-28,66053
20:15:00,2018-12-28,49949
20:30:00,2018-12-28,55580
20:45:00,2018-12-28,45926
21:00:00,2018-12-28,59206
21:15:00,2018-12-28,49732
21:30:00,2018-12-28,65616
21:45:00,2018-12-28,47930
22:00:00,2018-12-28,57022
22:15:00,2018-12-28,48632
22:30:00,2018-12-28,56079
22:45:00,2018-12-28,46290
23:00:00,2018-12-28,60108
23:15:00,2018-12-28,49622
23:30:00,2018-12-28,55189
23:45:00,2018-12-28,49793
