Time,Date,Total
00:00:00,2018-10-18,3249
00:15:00,2018-10-18,719
00:30:00,2018-10-18,543
00:45:00,2018-10-18,599
01:00:00,2018-10-18,601
01:15:00,2018-10-18,658
01:30:00,2018-10-18,738
01:45:00,2018-10-18,820
02:00:00,2018-10-18,870
02:15:00,2018-10-18,841
02:30:00,2018-10-18,625
02:45:00,2018-10-18,536
03:00:00,2018-10-18,762
03:15:00,2018-10-18,723
03:30:00,2018-10-18,613
03:45:00,2018-10-18,620
04:00:00,2018-10-18,904
04:15:00,2018-10-18,757
04:30:00,2018-10-18,577
04:45:00,2018-10-18,536
05:00:00,2018-10-18,824
05:15:00,2018-10-18,784
05:30:00,2018-10-18,727
05:45:00,2018-10-18,757
06:00:00,2018-10-18,952
06:15:00,2018-10-18,681
06:30:00,2018-10-18,686
06:45:00,2018-10-18,1008
07:00:00,2018-10-18,987
07:15:00,2018-10-18,997
07:30:00,2018-10-18,1421
07:45:00,2018-10-18,1827
08:00:00,2018-10-18,2000
08:15:00,2018-10-18,1584
08:30:00,2018-10-18,1694
08:45:00,2018-10-18,1736
09:00:00,2018-10-18,1542
09:15:00,2018-10-18,1334
09:30:00,2018-10-18,1283
09:45:00,2018-10-18,1316
10:00:00,2018-10-18,1484
10:15:00,2018-10-18,1218
10:30:00,2018-10-18,1171
10:45:00,2018-10-18,1203
11:00:00,2018-10-18,1159
11:15:00,2018-10-18,1407
11:30:00,2018-10-18,1130
11:45:00,2018-10-18,1181
12:00:00,2018-10-18,3994
12:15:00,2018-10-18,2211
12:30:00,2018-10-18,909
12:45:00,2018-10-18,1011
13:00:00,2018-10-18,1251
13:15:00,2018-10-18,1096
13:30:00,2018-10-18,1104
13:45:00,2018-10-18,1690
14:00:00,2018-10-18,1179
14:15:00,2018-10-18,1110
14:30:00,2018-10-18,1032
14:45:00,2018-10-18,978
15:00:00,2018-10-18,1180
15:15:00,2018-10-18,883
15:30:00,2018-10-18,983
15:45:00,2018-10-18,1066
16:00:00,2018-10-18,1147
16:15:00,2018-10-18,1066
16:30:00,2018-10-18,1048
16:45:00,2018-10-18,886
17:00:00,2018-10-18,844
17:15:00,2018-10-18,705
17:30:00,2018-10-18,573
17:45:00,2018-10-18,529
18:00:00,2018-10-18,954
18:15:00,2018-10-18,577
18:30:00,2018-10-18,523
18:45:00,2018-10-18,652
19:00:00,2018-10-18,628
19:15:00,2018-10-18,743
19:30:00,2018-10-18,811
19:45:00,2018-10-18,504
20:00:00,2018-10-18,808
20:15:00,2018-10-18,567
20:30:00,2018-10-18,476
20:45:00,2018-10-18,561
21:00:00,2018-10-18,593
21:15:00,2018-10-18,593
21:30:00,2018-10-18,485
21:45:00,2018-10-18,523
22:00:00,2018-10-18,625
22:15:00,2018-10-18,579
22:30:00,2018-10-18,500
22:45:00,2018-10-18,453
23:00:00,2018-10-18,597
23:15:00,2018-10-18,540
23:30:00,2018-10-18,515
23:45:00,2018-10-18,439
